epoch,train_loss,train_acc,val_loss,val_acc
1,1.4411731478500367,0.4698,1.1537002885818481,0.578
2,0.9765153767967224,0.65122,0.8696243100166321,0.6926
3,0.7786028289985657,0.72772,0.736376266002655,0.755
4,0.6458040068149566,0.77214,0.6019946297645569,0.7916
5,0.5541790380382537,0.80704,0.5667518607139588,0.8113
6,0.49089642067432404,0.83042,0.49228367252349853,0.8322
7,0.4374491516828537,0.84954,0.4576202842950821,0.8455
8,0.39497049992084504,0.86264,0.4286452294588089,0.8569
9,0.3570277614712715,0.87572,0.4062113113164902,0.8642
10,0.3250845113682747,0.88844,0.4273827599108219,0.8587
11,0.2999946116304398,0.89622,0.3776086760044098,0.8746
12,0.2761720757377148,0.90422,0.357979805380106,0.8833
13,0.25253581822276117,0.91274,0.3497695041656494,0.8869
14,0.23408987070202827,0.91866,0.3663244122326374,0.887
15,0.21243570417642593,0.92612,0.3865870739340782,0.8811
16,0.20033319390952586,0.92908,0.35128193601369856,0.889
17,0.18480199040174483,0.9353,0.3226761994421482,0.8973
18,0.1692951253569126,0.94038,0.33299424516558646,0.8986
19,0.15998376047670843,0.94414,0.3452173958361149,0.903
20,0.14972636076241733,0.94638,0.34070264657735827,0.9005
21,0.136686454821527,0.95182,0.32818722688257695,0.9047
22,0.1281916796219349,0.95494,0.367013005527854,0.8973
23,0.12206902973383665,0.95712,0.37059735607504846,0.8977
24,0.11396058462940156,0.96024,0.34212290764451025,0.9052
25,0.10830035251513123,0.96204,0.34053075955808165,0.9001
26,0.061383988463208077,0.9797,0.30004941927194595,0.9174
27,0.04529161633186042,0.98502,0.3024876453474164,0.9179
28,0.03889761887969449,0.9872,0.30606359178349374,0.9209
29,0.03240438517064787,0.98964,0.3171051806490868,0.9209
30,0.029573606885243207,0.99036,0.31858403090164067,0.9237
31,0.0279286798636429,0.9903,0.3382243549689651,0.9219
32,0.025540740154758095,0.99168,0.3403974391706288,0.9216
33,0.02383364309772849,0.99214,0.34089084460772573,0.9236
34,0.022151611828175374,0.99244,0.3474771984733641,0.9238
35,0.019854727022994775,0.9936,0.35293179751187564,0.9218
36,0.01964808058497263,0.99348,0.3593455425158143,0.9204
37,0.01906397982138209,0.9935,0.36263968431949617,0.9237
38,0.01722370370474877,0.9944,0.36175635497570036,0.9238
39,0.015662979014081358,0.99458,0.3751682968104258,0.9227
40,0.015810564780994317,0.99478,0.3712998575665057,0.9232
41,0.014738534116644877,0.995,0.37806794851571324,0.9232
42,0.012969962019606028,0.99564,0.3808978232143447,0.9242
43,0.014704492839704035,0.9954,0.3819035900462652,0.9226
44,0.01230559917411534,0.99628,0.3859457677764818,0.9209
45,0.011896345371768112,0.99612,0.39955228868080306,0.9247
46,0.012688834634043742,0.9959,0.40172650338187815,0.9211
47,0.010786053796614287,0.99642,0.3946392191190273,0.9228
48,0.010906739086601884,0.9966,0.3958820542528294,0.9203
49,0.010068188160599675,0.99664,0.40248362319339065,0.9229
50,0.01024870967053459,0.9966,0.40898366911588235,0.923
