experiment,colorspace,corruption,severity,accuracy,luminosity
exp_hsv,hsv,speckle_noise,2,0.764,False
exp_hsv,hsv,speckle_noise,3,0.7209,False
exp_hsv,hsv,speckle_noise,4,0.6381,False
exp_hsv,hsv,speckle_noise,5,0.5577,False
exp_hsv,hsv,defocus_blur,1,0.8896,False
exp_hsv,hsv,defocus_blur,2,0.8748,False
exp_hsv,hsv,defocus_blur,3,0.8496,False
exp_hsv,hsv,defocus_blur,4,0.7996,False
exp_hsv,hsv,defocus_blur,5,0.696,False
exp_hsv,hsv,glass_blur,1,0.744,False
exp_hsv,hsv,glass_blur,2,0.7513,False
exp_hsv,hsv,glass_blur,3,0.7553,False
exp_hsv,hsv,glass_blur,4,0.645,False
exp_hsv,hsv,glass_blur,5,0.6554,False
exp_hsv,hsv,motion_blur,1,0.8545,False
exp_hsv,hsv,motion_blur,2,0.8076,False
exp_hsv,hsv,motion_blur,3,0.7592,False
exp_hsv,hsv,motion_blur,4,0.7579,False
exp_hsv,hsv,motion_blur,5,0.7104,False
exp_hsv,hsv,zoom_blur,1,0.8262,False
exp_hsv,hsv,zoom_blur,2,0.8237,False
exp_hsv,hsv,zoom_blur,3,0.7975,False
exp_hsv,hsv,zoom_blur,4,0.7741,False
exp_hsv,hsv,zoom_blur,5,0.724,False
exp_hsv,hsv,gaussian_blur,1,0.8887,False
exp_hsv,hsv,gaussian_blur,2,0.8476,False
exp_hsv,hsv,gaussian_blur,3,0.8004,False
exp_hsv,hsv,gaussian_blur,4,0.7441,False
exp_hsv,hsv,gaussian_blur,5,0.594,False
exp_hsv,hsv,snow,1,0.8629,False
exp_hsv,hsv,snow,2,0.8223,False
exp_hsv,hsv,snow,3,0.8224,False
exp_hsv,hsv,snow,4,0.7917,False
exp_hsv,hsv,snow,5,0.7822,False
exp_hsv,hsv,frost,1,0.8586,False
exp_hsv,hsv,frost,2,0.8311,False
exp_hsv,hsv,frost,3,0.7918,False
exp_hsv,hsv,frost,4,0.7887,False
exp_hsv,hsv,frost,5,0.7441,False
exp_hsv,hsv,fog,1,0.8819,True
exp_hsv,hsv,fog,2,0.8626,True
exp_hsv,hsv,fog,3,0.8399,True
exp_hsv,hsv,fog,4,0.7928,True
exp_hsv,hsv,fog,5,0.6565,True
exp_hsv,hsv,brightness,1,0.8899,True
exp_hsv,hsv,brightness,2,0.8845,True
exp_hsv,hsv,brightness,3,0.8777,True
exp_hsv,hsv,brightness,4,0.8659,True
exp_hsv,hsv,brightness,5,0.8297,True
exp_hsv,hsv,spatter,1,0.876,False
exp_hsv,hsv,spatter,2,0.853,False
exp_hsv,hsv,spatter,3,0.8179,False
exp_hsv,hsv,spatter,4,0.8393,False
exp_hsv,hsv,spatter,5,0.7954,False
exp_hsv,hsv,contrast,1,0.8885,True
exp_hsv,hsv,contrast,2,0.8697,True
exp_hsv,hsv,contrast,3,0.8561,True
exp_hsv,hsv,contrast,4,0.837,True
exp_hsv,hsv,contrast,5,0.7243,True
exp_hsv,hsv,elastic_transform,1,0.8503,False
exp_hsv,hsv,elastic_transform,2,0.8467,False
exp_hsv,hsv,elastic_transform,3,0.8263,False
exp_hsv,hsv,elastic_transform,4,0.8033,False
exp_hsv,hsv,elastic_transform,5,0.778,False
exp_hsv,hsv,pixelate,1,0.8784,False
exp_hsv,hsv,pixelate,2,0.8641,False
exp_hsv,hsv,pixelate,3,0.8517,False
exp_hsv,hsv,pixelate,4,0.8172,False
exp_hsv,hsv,pixelate,5,0.7262,False
exp_hsv,hsv,jpeg_compression,1,0.8529,False
exp_hsv,hsv,jpeg_compression,2,0.8212,False
exp_hsv,hsv,jpeg_compression,3,0.8129,False
exp_hsv,hsv,jpeg_compression,4,0.798,False
exp_hsv,hsv,jpeg_compression,5,0.783,False
exp_hsv,hsv,saturate,1,0.856,False
exp_hsv,hsv,saturate,2,0.8331,False
exp_hsv,hsv,saturate,3,0.8822,False
exp_hsv,hsv,saturate,4,0.8591,False
exp_hsv,hsv,saturate,5,0.8329,False
exp_grayscale,grayscale,gaussian_noise,1,0.7372,False
exp_grayscale,grayscale,gaussian_noise,2,0.6046,False
exp_grayscale,grayscale,gaussian_noise,3,0.4618,False
exp_grayscale,grayscale,gaussian_noise,4,0.4105,False
exp_grayscale,grayscale,gaussian_noise,5,0.3569,False
exp_grayscale,grayscale,shot_noise,1,0.7951,False
exp_grayscale,grayscale,shot_noise,2,0.7216,False
exp_grayscale,grayscale,shot_noise,3,0.5613,False
exp_grayscale,grayscale,shot_noise,4,0.4996,False
exp_grayscale,grayscale,shot_noise,5,0.3979,False
exp_grayscale,grayscale,impulse_noise,1,0.8103,False
exp_grayscale,grayscale,impulse_noise,2,0.7537,False
exp_grayscale,grayscale,impulse_noise,3,0.7031,False
exp_grayscale,grayscale,impulse_noise,4,0.5977,False
exp_grayscale,grayscale,impulse_noise,5,0.4675,False
exp_grayscale,grayscale,speckle_noise,1,0.7872,False
exp_grayscale,grayscale,speckle_noise,2,0.6803,False
exp_grayscale,grayscale,speckle_noise,3,0.6237,False
exp_grayscale,grayscale,speckle_noise,4,0.5167,False
exp_grayscale,grayscale,speckle_noise,5,0.4179,False
exp_grayscale,grayscale,defocus_blur,1,0.8876,False
exp_grayscale,grayscale,defocus_blur,2,0.8737,False
