epoch,train_loss,train_acc,val_loss,val_acc
1,1.4271305544281006,0.47484,1.402125989151001,0.5201
2,0.9676487725830079,0.65544,1.2718913801193237,0.5863
3,0.7841661047172547,0.72322,0.8311760959625244,0.717
4,0.647666829214096,0.77362,0.6562576375484467,0.7821
5,0.5631744792747497,0.8034,0.5741105720043183,0.8047
6,0.4894174467754364,0.8298,0.5483764939665794,0.8156
7,0.4402608872461319,0.84684,0.4872347390651703,0.8369
8,0.3941266849374771,0.86376,0.4490972711086273,0.8478
9,0.35617986929178236,0.87732,0.4029110557079315,0.8664
10,0.3265056788778305,0.88544,0.4097525478363037,0.8634
11,0.2965987469124794,0.89868,0.3940932059168816,0.874
12,0.27002289123773576,0.9059,0.4279781829357147,0.8629
13,0.2518264049911499,0.91342,0.3653170568943024,0.8823
14,0.23010581392228605,0.91844,0.38060915747880936,0.8769
15,0.2110335000950098,0.92708,0.4346603287994862,0.8713
16,0.19439860604405404,0.93242,0.3563529938101769,0.8852
17,0.18085624261677266,0.9366,0.3518575535774231,0.8891
18,0.16789141178667547,0.94162,0.34325353127121927,0.8947
19,0.160190653706491,0.94268,0.35497479537725446,0.895
20,0.1447968498852849,0.94892,0.34828388441205027,0.9003
21,0.13348231422901152,0.95348,0.36694743406623603,0.895
22,0.1292199216938019,0.9541,0.34662698432207106,0.8956
23,0.11952706424199044,0.95822,0.3790556524515152,0.8955
24,0.1153521160197258,0.9589,0.3415444082982838,0.9045
25,0.10839839888930321,0.96172,0.34807757917642596,0.906
26,0.05866518181398511,0.98054,0.2962815923497081,0.9202
27,0.04248552583104,0.98598,0.29639838082566855,0.9224
28,0.036315377391232175,0.98774,0.3110516414180398,0.9213
29,0.03286436372405384,0.98918,0.31814784375205635,0.9212
30,0.030701766938231886,0.9898,0.3224158170990646,0.9244
31,0.025158164138775318,0.99168,0.33048377651870253,0.9228
32,0.02555501840422861,0.99154,0.3387150981508195,0.9227
33,0.0222977611154411,0.99274,0.33791262493859975,0.9247
34,0.021685154560988303,0.99286,0.34073174808658657,0.9249
35,0.018244311005109922,0.99404,0.3465235785841942,0.9236
36,0.01857824029689422,0.99406,0.3605596482262015,0.9225
37,0.016355666267448103,0.99444,0.35219257351802663,0.9247
38,0.016863583125411533,0.99414,0.3669761562075466,0.9248
39,0.014959163995999843,0.9947,0.3727867951877415,0.9237
40,0.014199795704960124,0.99532,0.37149274641498925,0.9246
41,0.014138325344932964,0.99538,0.37184785120030867,0.924
42,0.013611872540065087,0.99552,0.38586410886701195,0.9239
43,0.0127463225729228,0.996,0.39141960426978767,0.9242
44,0.012351812516793143,0.9963,0.38817067310633135,0.925
45,0.011125279229010339,0.99634,0.3958067826099228,0.9257
46,0.011904089790910947,0.99606,0.394333050394943,0.9258
47,0.009959320873687392,0.99702,0.3957168235063553,0.9242
48,0.010453514770775801,0.99664,0.40339072570167483,0.925
49,0.009418840394944419,0.99694,0.40569011171315794,0.9263
50,0.009230873112794942,0.99712,0.41031997302193196,0.9241
