experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.45874000000000004
baseline_rgb,rgb,shot_noise,False,0.5670399999999999
baseline_rgb,rgb,impulse_noise,False,0.58526
baseline_rgb,rgb,speckle_noise,False,0.59554
baseline_rgb,rgb,defocus_blur,False,0.76616
baseline_rgb,rgb,glass_blur,False,0.49462
baseline_rgb,rgb,motion_blur,False,0.7045399999999999
baseline_rgb,rgb,zoom_blur,False,0.70264
baseline_rgb,rgb,gaussian_blur,False,0.65456
baseline_rgb,rgb,snow,False,0.7684
baseline_rgb,rgb,frost,False,0.7105
baseline_rgb,rgb,fog,True,0.8253400000000001
baseline_rgb,rgb,brightness,True,0.9026799999999999
baseline_rgb,rgb,spatter,False,0.82668
baseline_rgb,rgb,contrast,True,0.69816
baseline_rgb,rgb,elastic_transform,False,0.8024800000000001
baseline_rgb,rgb,pixelate,False,0.74478
baseline_rgb,rgb,jpeg_compression,False,0.79272
baseline_rgb,rgb,saturate,False,0.8754200000000001
exp_lab,lab,gaussian_noise,False,0.42432
exp_lab,lab,shot_noise,False,0.5378000000000001
exp_lab,lab,impulse_noise,False,0.63114
exp_lab,lab,speckle_noise,False,0.57608
exp_lab,lab,defocus_blur,False,0.7797000000000001
exp_lab,lab,glass_blur,False,0.51668
exp_lab,lab,motion_blur,False,0.7280599999999999
exp_lab,lab,zoom_blur,False,0.7350000000000001
exp_lab,lab,gaussian_blur,False,0.66664
exp_lab,lab,snow,False,0.78118
exp_lab,lab,frost,False,0.73912
exp_lab,lab,fog,True,0.84174
exp_lab,lab,brightness,True,0.90822
exp_lab,lab,spatter,False,0.8246800000000001
exp_lab,lab,contrast,True,0.72014
exp_lab,lab,elastic_transform,False,0.81972
exp_lab,lab,pixelate,False,0.7287799999999999
exp_lab,lab,jpeg_compression,False,0.78306
exp_lab,lab,saturate,False,0.8868199999999998
