experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.43916000000000005
baseline_rgb,rgb,shot_noise,False,0.55952
baseline_rgb,rgb,impulse_noise,False,0.5879399999999999
baseline_rgb,rgb,speckle_noise,False,0.5933400000000001
baseline_rgb,rgb,defocus_blur,False,0.76942
baseline_rgb,rgb,glass_blur,False,0.53396
baseline_rgb,rgb,motion_blur,False,0.7129800000000001
baseline_rgb,rgb,zoom_blur,False,0.7086399999999999
baseline_rgb,rgb,gaussian_blur,False,0.6517000000000001
baseline_rgb,rgb,snow,False,0.78078
baseline_rgb,rgb,frost,False,0.73354
baseline_rgb,rgb,fog,True,0.8333600000000001
baseline_rgb,rgb,brightness,True,0.9024999999999999
baseline_rgb,rgb,spatter,False,0.8286999999999999
baseline_rgb,rgb,contrast,True,0.7228199999999999
baseline_rgb,rgb,elastic_transform,False,0.8077799999999999
baseline_rgb,rgb,pixelate,False,0.72492
baseline_rgb,rgb,jpeg_compression,False,0.79398
baseline_rgb,rgb,saturate,False,0.8760999999999999
exp_lab,lab,gaussian_noise,False,0.40644
exp_lab,lab,shot_noise,False,0.54024
exp_lab,lab,impulse_noise,False,0.5951000000000001
exp_lab,lab,speckle_noise,False,0.58812
exp_lab,lab,defocus_blur,False,0.7738
exp_lab,lab,glass_blur,False,0.5277999999999999
exp_lab,lab,motion_blur,False,0.71882
exp_lab,lab,zoom_blur,False,0.7181599999999999
exp_lab,lab,gaussian_blur,False,0.66666
exp_lab,lab,snow,False,0.7792200000000001
exp_lab,lab,frost,False,0.7547400000000001
exp_lab,lab,fog,True,0.8431200000000001
exp_lab,lab,brightness,True,0.90052
exp_lab,lab,spatter,False,0.8258000000000001
exp_lab,lab,contrast,True,0.71072
exp_lab,lab,elastic_transform,False,0.81228
exp_lab,lab,pixelate,False,0.7451200000000001
exp_lab,lab,jpeg_compression,False,0.7899200000000001
exp_lab,lab,saturate,False,0.87666
