experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.45481999999999995
baseline_rgb,rgb,shot_noise,False,0.56928
baseline_rgb,rgb,impulse_noise,False,0.5666800000000001
baseline_rgb,rgb,speckle_noise,False,0.6005999999999999
baseline_rgb,rgb,defocus_blur,False,0.75838
baseline_rgb,rgb,glass_blur,False,0.50818
baseline_rgb,rgb,motion_blur,False,0.68926
baseline_rgb,rgb,zoom_blur,False,0.6940799999999999
baseline_rgb,rgb,gaussian_blur,False,0.6392800000000001
baseline_rgb,rgb,snow,False,0.78124
baseline_rgb,rgb,frost,False,0.72948
baseline_rgb,rgb,fog,True,0.82864
baseline_rgb,rgb,brightness,True,0.90298
baseline_rgb,rgb,spatter,False,0.8295
baseline_rgb,rgb,contrast,True,0.6993400000000001
baseline_rgb,rgb,elastic_transform,False,0.804
baseline_rgb,rgb,pixelate,False,0.7353799999999999
baseline_rgb,rgb,jpeg_compression,False,0.80282
baseline_rgb,rgb,saturate,False,0.87726
exp_lab,lab,gaussian_noise,False,0.37046
exp_lab,lab,shot_noise,False,0.49124
exp_lab,lab,impulse_noise,False,0.5653400000000001
exp_lab,lab,speckle_noise,False,0.53296
exp_lab,lab,defocus_blur,False,0.80716
exp_lab,lab,glass_blur,False,0.51476
exp_lab,lab,motion_blur,False,0.7502199999999999
exp_lab,lab,zoom_blur,False,0.7599600000000001
exp_lab,lab,gaussian_blur,False,0.7142000000000001
exp_lab,lab,snow,False,0.78608
exp_lab,lab,frost,False,0.75962
exp_lab,lab,fog,True,0.8489800000000001
exp_lab,lab,brightness,True,0.9107200000000001
exp_lab,lab,spatter,False,0.82854
exp_lab,lab,contrast,True,0.7081
exp_lab,lab,elastic_transform,False,0.82578
exp_lab,lab,pixelate,False,0.7539
exp_lab,lab,jpeg_compression,False,0.7842399999999999
exp_lab,lab,saturate,False,0.8858
exp_hsv,hsv,gaussian_noise,False,0.5393000000000001
exp_hsv,hsv,shot_noise,False,0.6190599999999999
exp_hsv,hsv,impulse_noise,False,0.5969
exp_hsv,hsv,speckle_noise,False,0.64482
exp_hsv,hsv,defocus_blur,False,0.77864
exp_hsv,hsv,glass_blur,False,0.5849
exp_hsv,hsv,motion_blur,False,0.7073600000000001
exp_hsv,hsv,zoom_blur,False,0.72816
exp_hsv,hsv,gaussian_blur,False,0.68766
exp_hsv,hsv,snow,False,0.7983
exp_hsv,hsv,frost,False,0.78034
exp_hsv,hsv,fog,True,0.83848
exp_hsv,hsv,brightness,True,0.8981199999999999
exp_hsv,hsv,spatter,False,0.84206
exp_hsv,hsv,contrast,True,0.69144
exp_hsv,hsv,elastic_transform,False,0.81554
exp_hsv,hsv,pixelate,False,0.7791399999999999
exp_hsv,hsv,jpeg_compression,False,0.8154999999999999
exp_hsv,hsv,saturate,False,0.8873
exp_grayscale,grayscale,gaussian_noise,False,0.4133
exp_grayscale,grayscale,shot_noise,False,0.5181199999999999
exp_grayscale,grayscale,impulse_noise,False,0.57474
exp_grayscale,grayscale,speckle_noise,False,0.55054
exp_grayscale,grayscale,defocus_blur,False,0.67846
exp_grayscale,grayscale,glass_blur,False,0.42758
exp_grayscale,grayscale,motion_blur,False,0.60176
exp_grayscale,grayscale,zoom_blur,False,0.57562
exp_grayscale,grayscale,gaussian_blur,False,0.5346
exp_grayscale,grayscale,snow,False,0.7018000000000001
exp_grayscale,grayscale,frost,False,0.66224
exp_grayscale,grayscale,fog,True,0.79848
exp_grayscale,grayscale,brightness,True,0.88338
exp_grayscale,grayscale,spatter,False,0.7525
exp_grayscale,grayscale,contrast,True,0.73384
exp_grayscale,grayscale,elastic_transform,False,0.7385
exp_grayscale,grayscale,pixelate,False,0.60636
exp_grayscale,grayscale,jpeg_compression,False,0.75532
exp_grayscale,grayscale,saturate,False,0.8972200000000001
