experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.8371,False
baseline_rgb,rgb,gaussian_noise,2,0.7065,False
baseline_rgb,rgb,gaussian_noise,3,0.5474,False
baseline_rgb,rgb,gaussian_noise,4,0.4638,False
baseline_rgb,rgb,gaussian_noise,5,0.3974,False
baseline_rgb,rgb,shot_noise,1,0.8674,False
baseline_rgb,rgb,shot_noise,2,0.8172,False
baseline_rgb,rgb,shot_noise,3,0.6581,False
baseline_rgb,rgb,shot_noise,4,0.5815,False
baseline_rgb,rgb,shot_noise,5,0.4727,False
baseline_rgb,rgb,impulse_noise,1,0.8035,False
baseline_rgb,rgb,impulse_noise,2,0.7013,False
baseline_rgb,rgb,impulse_noise,3,0.6099,False
baseline_rgb,rgb,impulse_noise,4,0.4288,False
baseline_rgb,rgb,impulse_noise,5,0.2838,False
baseline_rgb,rgb,speckle_noise,1,0.865,False
baseline_rgb,rgb,speckle_noise,2,0.7739,False
baseline_rgb,rgb,speckle_noise,3,0.716,False
baseline_rgb,rgb,speckle_noise,4,0.5992,False
baseline_rgb,rgb,speckle_noise,5,0.5024,False
baseline_rgb,rgb,defocus_blur,1,0.9023,False
baseline_rgb,rgb,defocus_blur,2,0.8787,False
baseline_rgb,rgb,defocus_blur,3,0.8277,False
baseline_rgb,rgb,defocus_blur,4,0.7476,False
baseline_rgb,rgb,defocus_blur,5,0.5658,False
baseline_rgb,rgb,glass_blur,1,0.63,False
baseline_rgb,rgb,glass_blur,2,0.6506,False
baseline_rgb,rgb,glass_blur,3,0.6919,False
baseline_rgb,rgb,glass_blur,4,0.5177,False
baseline_rgb,rgb,glass_blur,5,0.5631,False
baseline_rgb,rgb,motion_blur,1,0.8508,False
baseline_rgb,rgb,motion_blur,2,0.7841,False
baseline_rgb,rgb,motion_blur,3,0.7051,False
baseline_rgb,rgb,motion_blur,4,0.7111,False
baseline_rgb,rgb,motion_blur,5,0.6297,False
baseline_rgb,rgb,zoom_blur,1,0.8283,False
baseline_rgb,rgb,zoom_blur,2,0.8049,False
baseline_rgb,rgb,zoom_blur,3,0.7639,False
baseline_rgb,rgb,zoom_blur,4,0.7231,False
baseline_rgb,rgb,zoom_blur,5,0.6536,False
baseline_rgb,rgb,gaussian_blur,1,0.9022,False
baseline_rgb,rgb,gaussian_blur,2,0.8241,False
baseline_rgb,rgb,gaussian_blur,3,0.7508,False
baseline_rgb,rgb,gaussian_blur,4,0.6621,False
baseline_rgb,rgb,gaussian_blur,5,0.4867,False
baseline_rgb,rgb,snow,1,0.8561,False
baseline_rgb,rgb,snow,2,0.7751,False
baseline_rgb,rgb,snow,3,0.7883,False
baseline_rgb,rgb,snow,4,0.7631,False
baseline_rgb,rgb,snow,5,0.7317,False
baseline_rgb,rgb,frost,1,0.8748,False
baseline_rgb,rgb,frost,2,0.8301,False
baseline_rgb,rgb,frost,3,0.7504,False
baseline_rgb,rgb,frost,4,0.7423,False
baseline_rgb,rgb,frost,5,0.6484,False
baseline_rgb,rgb,fog,1,0.8993,True
baseline_rgb,rgb,fog,2,0.868,True
baseline_rgb,rgb,fog,3,0.8269,True
baseline_rgb,rgb,fog,4,0.7561,True
baseline_rgb,rgb,fog,5,0.5518,True
baseline_rgb,rgb,brightness,1,0.9058,True
baseline_rgb,rgb,brightness,2,0.9006,True
baseline_rgb,rgb,brightness,3,0.8901,True
baseline_rgb,rgb,brightness,4,0.8767,True
baseline_rgb,rgb,brightness,5,0.8407,True
baseline_rgb,rgb,spatter,1,0.8775,False
baseline_rgb,rgb,spatter,2,0.8224,False
baseline_rgb,rgb,spatter,3,0.7756,False
baseline_rgb,rgb,spatter,4,0.7927,False
baseline_rgb,rgb,spatter,5,0.7055,False
baseline_rgb,rgb,contrast,1,0.8934,True
baseline_rgb,rgb,contrast,2,0.8159,True
baseline_rgb,rgb,contrast,3,0.715,True
baseline_rgb,rgb,contrast,4,0.5231,True
baseline_rgb,rgb,contrast,5,0.2073,True
baseline_rgb,rgb,elastic_transform,1,0.8465,False
baseline_rgb,rgb,elastic_transform,2,0.8516,False
baseline_rgb,rgb,elastic_transform,3,0.81,False
