experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.7806,False
baseline_rgb,rgb,gaussian_noise,2,0.647,False
baseline_rgb,rgb,gaussian_noise,3,0.4864,False
baseline_rgb,rgb,gaussian_noise,4,0.4072,False
baseline_rgb,rgb,gaussian_noise,5,0.3459,False
baseline_rgb,rgb,shot_noise,1,0.8214,False
baseline_rgb,rgb,shot_noise,2,0.7566,False
baseline_rgb,rgb,shot_noise,3,0.581,False
baseline_rgb,rgb,shot_noise,4,0.5051,False
baseline_rgb,rgb,shot_noise,5,0.3869,False
baseline_rgb,rgb,impulse_noise,1,0.7548,False
baseline_rgb,rgb,impulse_noise,2,0.6593,False
baseline_rgb,rgb,impulse_noise,3,0.5805,False
baseline_rgb,rgb,impulse_noise,4,0.421,False
baseline_rgb,rgb,impulse_noise,5,0.2795,False
baseline_rgb,rgb,speckle_noise,1,0.8151,False
baseline_rgb,rgb,speckle_noise,2,0.7088,False
baseline_rgb,rgb,speckle_noise,3,0.6442,False
baseline_rgb,rgb,speckle_noise,4,0.5187,False
baseline_rgb,rgb,speckle_noise,5,0.4031,False
baseline_rgb,rgb,defocus_blur,1,0.8574,False
baseline_rgb,rgb,defocus_blur,2,0.834,False
baseline_rgb,rgb,defocus_blur,3,0.7777,False
baseline_rgb,rgb,defocus_blur,4,0.7009,False
baseline_rgb,rgb,defocus_blur,5,0.5511,False
baseline_rgb,rgb,glass_blur,1,0.5471,False
baseline_rgb,rgb,glass_blur,2,0.5636,False
baseline_rgb,rgb,glass_blur,3,0.6242,False
baseline_rgb,rgb,glass_blur,4,0.4416,False
baseline_rgb,rgb,glass_blur,5,0.4869,False
baseline_rgb,rgb,motion_blur,1,0.8007,False
baseline_rgb,rgb,motion_blur,2,0.7296,False
baseline_rgb,rgb,motion_blur,3,0.6511,False
baseline_rgb,rgb,motion_blur,4,0.6515,False
baseline_rgb,rgb,motion_blur,5,0.5851,False
baseline_rgb,rgb,zoom_blur,1,0.7741,False
baseline_rgb,rgb,zoom_blur,2,0.7463,False
baseline_rgb,rgb,zoom_blur,3,0.7044,False
baseline_rgb,rgb,zoom_blur,4,0.663,False
baseline_rgb,rgb,zoom_blur,5,0.596,False
baseline_rgb,rgb,gaussian_blur,1,0.857,False
baseline_rgb,rgb,gaussian_blur,2,0.7768,False
baseline_rgb,rgb,gaussian_blur,3,0.7024,False
baseline_rgb,rgb,gaussian_blur,4,0.6272,False
baseline_rgb,rgb,gaussian_blur,5,0.4767,False
baseline_rgb,rgb,snow,1,0.8039,False
baseline_rgb,rgb,snow,2,0.6941,False
baseline_rgb,rgb,snow,3,0.7229,False
baseline_rgb,rgb,snow,4,0.6962,False
baseline_rgb,rgb,snow,5,0.6722,False
baseline_rgb,rgb,frost,1,0.8291,False
baseline_rgb,rgb,frost,2,0.781,False
baseline_rgb,rgb,frost,3,0.7047,False
baseline_rgb,rgb,frost,4,0.6946,False
baseline_rgb,rgb,frost,5,0.6103,False
baseline_rgb,rgb,fog,1,0.8534,True
baseline_rgb,rgb,fog,2,0.8164,True
baseline_rgb,rgb,fog,3,0.7677,True
baseline_rgb,rgb,fog,4,0.6925,True
baseline_rgb,rgb,fog,5,0.4858,True
baseline_rgb,rgb,brightness,1,0.8597,True
baseline_rgb,rgb,brightness,2,0.8541,True
baseline_rgb,rgb,brightness,3,0.8437,True
baseline_rgb,rgb,brightness,4,0.8286,True
baseline_rgb,rgb,brightness,5,0.7828,True
baseline_rgb,rgb,spatter,1,0.8289,False
baseline_rgb,rgb,spatter,2,0.7639,False
baseline_rgb,rgb,spatter,3,0.7226,False
baseline_rgb,rgb,spatter,4,0.7445,False
