experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.8223,False
baseline_rgb,rgb,gaussian_noise,2,0.7315,False
baseline_rgb,rgb,gaussian_noise,3,0.6241,False
baseline_rgb,rgb,gaussian_noise,4,0.5733,False
baseline_rgb,rgb,gaussian_noise,5,0.5205,False
baseline_rgb,rgb,shot_noise,1,0.8486,False
baseline_rgb,rgb,shot_noise,2,0.8024,False
baseline_rgb,rgb,shot_noise,3,0.6872,False
baseline_rgb,rgb,shot_noise,4,0.6418,False
baseline_rgb,rgb,shot_noise,5,0.5565,False
baseline_rgb,rgb,impulse_noise,1,0.8584,False
baseline_rgb,rgb,impulse_noise,2,0.805,False
baseline_rgb,rgb,impulse_noise,3,0.7572,False
baseline_rgb,rgb,impulse_noise,4,0.6035,False
baseline_rgb,rgb,impulse_noise,5,0.4797,False
baseline_rgb,rgb,speckle_noise,1,0.8484,False
baseline_rgb,rgb,speckle_noise,2,0.772,False
baseline_rgb,rgb,speckle_noise,3,0.7271,False
baseline_rgb,rgb,speckle_noise,4,0.6436,False
baseline_rgb,rgb,speckle_noise,5,0.5674,False
baseline_rgb,rgb,defocus_blur,1,0.902,False
baseline_rgb,rgb,defocus_blur,2,0.8914,False
baseline_rgb,rgb,defocus_blur,3,0.8637,False
baseline_rgb,rgb,defocus_blur,4,0.8087,False
baseline_rgb,rgb,defocus_blur,5,0.713,False
baseline_rgb,rgb,glass_blur,1,0.6515,False
baseline_rgb,rgb,glass_blur,2,0.6696,False
baseline_rgb,rgb,glass_blur,3,0.6902,False
baseline_rgb,rgb,glass_blur,4,0.5463,False
baseline_rgb,rgb,glass_blur,5,0.5769,False
baseline_rgb,rgb,motion_blur,1,0.8717,False
baseline_rgb,rgb,motion_blur,2,0.8337,False
baseline_rgb,rgb,motion_blur,3,0.7894,False
baseline_rgb,rgb,motion_blur,4,0.7877,False
baseline_rgb,rgb,motion_blur,5,0.7447,False
baseline_rgb,rgb,zoom_blur,1,0.8473,False
baseline_rgb,rgb,zoom_blur,2,0.8385,False
baseline_rgb,rgb,zoom_blur,3,0.8077,False
baseline_rgb,rgb,zoom_blur,4,0.7814,False
baseline_rgb,rgb,zoom_blur,5,0.7313,False
baseline_rgb,rgb,gaussian_blur,1,0.9021,False
baseline_rgb,rgb,gaussian_blur,2,0.8621,False
baseline_rgb,rgb,gaussian_blur,3,0.8091,False
baseline_rgb,rgb,gaussian_blur,4,0.7454,False
baseline_rgb,rgb,gaussian_blur,5,0.6026,False
baseline_rgb,rgb,snow,1,0.8658,False
baseline_rgb,rgb,snow,2,0.8021,False
baseline_rgb,rgb,snow,3,0.8187,False
baseline_rgb,rgb,snow,4,0.7914,False
baseline_rgb,rgb,snow,5,0.7665,False
baseline_rgb,rgb,frost,1,0.8731,False
baseline_rgb,rgb,frost,2,0.835,False
baseline_rgb,rgb,frost,3,0.7811,False
baseline_rgb,rgb,frost,4,0.7756,False
baseline_rgb,rgb,frost,5,0.7274,False
baseline_rgb,rgb,fog,1,0.9008,True
baseline_rgb,rgb,fog,2,0.8917,True
baseline_rgb,rgb,fog,3,0.8753,True
baseline_rgb,rgb,fog,4,0.8446,True
baseline_rgb,rgb,fog,5,0.7231,True
baseline_rgb,rgb,brightness,1,0.9017,True
baseline_rgb,rgb,brightness,2,0.8983,True
baseline_rgb,rgb,brightness,3,0.8914,True
baseline_rgb,rgb,brightness,4,0.8812,True
baseline_rgb,rgb,brightness,5,0.852,True
baseline_rgb,rgb,spatter,1,0.8868,False
