experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.65266
baseline_rgb,rgb,shot_noise,False,0.70736
baseline_rgb,rgb,impulse_noise,False,0.68292
baseline_rgb,rgb,speckle_noise,False,0.7112999999999999
baseline_rgb,rgb,defocus_blur,False,0.82968
baseline_rgb,rgb,glass_blur,False,0.61586
baseline_rgb,rgb,motion_blur,False,0.7937000000000001
baseline_rgb,rgb,zoom_blur,False,0.7959400000000001
baseline_rgb,rgb,gaussian_blur,False,0.77046
baseline_rgb,rgb,snow,False,0.7971199999999999
baseline_rgb,rgb,frost,False,0.7814599999999999
baseline_rgb,rgb,fog,True,0.84106
baseline_rgb,rgb,brightness,True,0.8870799999999999
baseline_rgb,rgb,spatter,False,0.8376999999999999
baseline_rgb,rgb,contrast,True,0.8652200000000001
baseline_rgb,rgb,elastic_transform,False,0.8239799999999999
baseline_rgb,rgb,pixelate,False,0.77342
baseline_rgb,rgb,jpeg_compression,False,0.8116199999999999
baseline_rgb,rgb,saturate,False,0.85624
exp_lab,lab,gaussian_noise,False,0.5641
exp_lab,lab,shot_noise,False,0.63896
exp_lab,lab,impulse_noise,False,0.6737
exp_lab,lab,speckle_noise,False,0.6599799999999999
exp_lab,lab,defocus_blur,False,0.8501799999999999
exp_lab,lab,glass_blur,False,0.70544
exp_lab,lab,motion_blur,False,0.8149199999999999
exp_lab,lab,zoom_blur,False,0.83026
exp_lab,lab,gaussian_blur,False,0.8171800000000001
exp_lab,lab,snow,False,0.8186199999999999
exp_lab,lab,frost,False,0.8153600000000001
exp_lab,lab,fog,True,0.8401799999999999
exp_lab,lab,brightness,True,0.8808400000000001
exp_lab,lab,spatter,False,0.8416399999999999
exp_lab,lab,contrast,True,0.86006
exp_lab,lab,elastic_transform,False,0.8403599999999999
exp_lab,lab,pixelate,False,0.8309000000000001
exp_lab,lab,jpeg_compression,False,0.7991
exp_lab,lab,saturate,False,0.8436599999999999
exp_hsv,hsv,gaussian_noise,False,0.6594599999999999
exp_hsv,hsv,shot_noise,False,0.7040000000000001
exp_hsv,hsv,impulse_noise,False,0.6788000000000001
exp_hsv,hsv,speckle_noise,False,0.71146
exp_hsv,hsv,defocus_blur,False,0.83666
exp_hsv,hsv,glass_blur,False,0.6944000000000001
exp_hsv,hsv,motion_blur,False,0.7990999999999999
exp_hsv,hsv,zoom_blur,False,0.80334
exp_hsv,hsv,gaussian_blur,False,0.7922600000000001
exp_hsv,hsv,snow,False,0.80798
exp_hsv,hsv,frost,False,0.7986
exp_hsv,hsv,fog,True,0.81748
exp_hsv,hsv,brightness,True,0.8760999999999999
exp_hsv,hsv,spatter,False,0.83898
exp_hsv,hsv,contrast,True,0.8526999999999999
exp_hsv,hsv,elastic_transform,False,0.82738
exp_hsv,hsv,pixelate,False,0.8110799999999999
exp_hsv,hsv,jpeg_compression,False,0.81838
exp_hsv,hsv,saturate,False,0.8580800000000002
exp_grayscale,grayscale,gaussian_noise,False,0.4819800000000001
exp_grayscale,grayscale,shot_noise,False,0.5648000000000001
exp_grayscale,grayscale,impulse_noise,False,0.65838
exp_grayscale,grayscale,speckle_noise,False,0.58106
exp_grayscale,grayscale,defocus_blur,False,0.7807600000000001
exp_grayscale,grayscale,glass_blur,False,0.4621799999999999
exp_grayscale,grayscale,motion_blur,False,0.71992
exp_grayscale,grayscale,zoom_blur,False,0.7219800000000001
exp_grayscale,grayscale,gaussian_blur,False,0.69428
exp_grayscale,grayscale,snow,False,0.7292
exp_grayscale,grayscale,frost,False,0.69988
exp_grayscale,grayscale,fog,True,0.7894400000000001
exp_grayscale,grayscale,brightness,True,0.86464
exp_grayscale,grayscale,spatter,False,0.78216
exp_grayscale,grayscale,contrast,True,0.86792
exp_grayscale,grayscale,elastic_transform,False,0.75818
exp_grayscale,grayscale,pixelate,False,0.67106
exp_grayscale,grayscale,jpeg_compression,False,0.76726
exp_grayscale,grayscale,saturate,False,0.8695999999999999
