epoch,train_loss,train_acc,val_loss,val_acc
1,1.648463024406433,0.38824,1.4086870655059816,0.4804
2,1.2796107796859741,0.53562,1.2148428895950318,0.5604
3,1.0719881190109253,0.61682,0.9910102677345276,0.6477
4,0.9066209481906891,0.67706,0.9230422149658203,0.6789
5,0.791079049243927,0.72142,0.827252651977539,0.714
6,0.7067610803413391,0.75186,0.7508519004821778,0.7371
7,0.6378523829841614,0.77242,0.6555629183769226,0.7734
8,0.568883712091446,0.7994,0.6488220797538757,0.7785
9,0.5085848023748398,0.82158,0.5737144503593444,0.8056
10,0.4586768244075775,0.83868,0.5838960659503937,0.8027
11,0.41441096840381625,0.85582,0.514732210612297,0.8192
12,0.3749269381189346,0.86962,0.48838123070001604,0.8316
13,0.34637482312202456,0.87928,0.4588454252958298,0.8448
14,0.31755016962885857,0.88844,0.4722785329580307,0.8444
15,0.2880695408797264,0.89922,0.4756154627084732,0.8444
16,0.26821080897569655,0.90718,0.43948632440567015,0.8547
17,0.24488607056975364,0.91368,0.44924219316244124,0.8598
18,0.22690454630553722,0.92102,0.46672542433738706,0.8521
19,0.20749873349368572,0.92696,0.4995063242554665,0.8487
20,0.19516089647471904,0.93216,0.4530405628204346,0.8579
21,0.18423812094688416,0.93526,0.4442869051218033,0.8579
22,0.16683744665145875,0.94038,0.43058424620628355,0.8736
23,0.15879357778400183,0.94374,0.40391658686697485,0.8751
24,0.14274666382998227,0.94974,0.41608368521928785,0.874
25,0.13858734244018794,0.95138,0.45363741916418077,0.8712
26,0.0682984894412011,0.97674,0.38389126995801925,0.8962
27,0.05126012995387427,0.98302,0.3995009506225586,0.8959
28,0.04402305321516469,0.9853,0.4268539872139692,0.8931
29,0.03876781545331701,0.98622,0.43123927607536316,0.8948
30,0.03397899116102606,0.98842,0.437339571967721,0.8995
31,0.03128559143977706,0.9898,0.4543410353422165,0.8943
32,0.029853346773888914,0.98978,0.4755105900496244,0.895
33,0.027150544909578748,0.99084,0.47313972557634115,0.896
34,0.02518338015131769,0.99166,0.4904428958296776,0.8943
35,0.024345174143447074,0.99146,0.4906684425383806,0.8963
36,0.021627388506536373,0.99262,0.49937709241509437,0.8982
37,0.020017360508511776,0.9935,0.5025759420976043,0.8993
38,0.019080937762991527,0.99358,0.5098305617637933,0.8988
39,0.017442085496329238,0.99432,0.5223898819684982,0.8975
40,0.016990832969842596,0.99416,0.5227930333018302,0.8985
41,0.01683175401528599,0.99414,0.5302959850519896,0.8993
42,0.015357593196519883,0.99504,0.529368424347043,0.8987
43,0.015555575737813488,0.9944,0.5369844948038459,0.8977
44,0.01345717385133088,0.99546,0.5499658479839563,0.8965
45,0.013007201924246037,0.9958,0.5574293466687202,0.8967
46,0.01275145242611412,0.99562,0.5461492726922035,0.8988
47,0.013080360754390712,0.9956,0.5582483197838068,0.8979
48,0.011111064933206072,0.99628,0.5769000438272953,0.8972
49,0.012081783683726099,0.99602,0.569270564392209,0.8983
50,0.012004049177558627,0.99634,0.5542276851564646,0.8991
