epoch,train_loss,train_acc,val_loss,val_acc
1,1.4376116388893128,0.46992,1.0917169803619384,0.6057
2,0.9689144489097595,0.65508,0.8166338843345642,0.7091
3,0.7619349883365631,0.73002,0.650982615184784,0.7766
4,0.6339652302360534,0.77744,0.5706654314994812,0.8037
5,0.5521051952648163,0.80796,0.5223233114242554,0.8196
6,0.48022895650863645,0.8338,0.5512741946697235,0.814
7,0.4369724482584,0.8488,0.4743591594696045,0.8389
8,0.3932228921365738,0.86418,0.440272937130928,0.8518
9,0.3567749286746979,0.87674,0.402651730632782,0.8633
10,0.3233693956041336,0.8864,0.39104378305077553,0.8743
11,0.29592734702587126,0.89814,0.36175584630966184,0.882
12,0.26841720264434815,0.9074,0.3514531502723694,0.8844
13,0.25249798476338386,0.91198,0.351549271941185,0.8857
14,0.229677106487751,0.91988,0.3554712304294109,0.888
15,0.21341006509065627,0.92634,0.3606562295675278,0.886
16,0.19761638155043126,0.93008,0.3764450575351715,0.8835
17,0.1821455031812191,0.93634,0.3575821500480175,0.8904
18,0.16738737739920617,0.9415,0.4156050399124622,0.8834
19,0.15777013309240343,0.9432,0.38962395706176756,0.8863
20,0.14675469323247672,0.94836,0.3688510424137115,0.8905
21,0.13562884687542914,0.95224,0.35592084059715273,0.8989
22,0.1263239765611291,0.95352,0.33834868448972705,0.9015
23,0.12277310413375497,0.9571,0.3854799125134945,0.8951
24,0.11189340189099312,0.95978,0.3540181777477264,0.9008
25,0.10959280862465501,0.9606,0.36445191395282744,0.903
26,0.06210594144195318,0.97942,0.3073963018000126,0.9178
27,0.044539524066261944,0.98486,0.3074502870373428,0.919
28,0.03733224445277825,0.9874,0.3184344335250556,0.9172
29,0.03574159268947318,0.98786,0.3156622497182339,0.9193
30,0.032061856464780866,0.98918,0.32784193497002123,0.9193
31,0.0279474712494947,0.99078,0.3376356538385153,0.9213
32,0.025959422771353276,0.99146,0.34176794952377676,0.9208
33,0.023984496166999453,0.99222,0.34328805924206973,0.9206
34,0.021558416905840858,0.99264,0.3378650807503611,0.9224
35,0.020557987982663325,0.99306,0.3482661044977605,0.9221
36,0.019441061986442656,0.9934,0.35583638918586075,0.9234
37,0.017283889693664387,0.99444,0.35733975894022735,0.9212
38,0.017724588365796955,0.99414,0.36307263756021857,0.9244
39,0.016098094418412076,0.99454,0.36636911460496485,0.9256
40,0.01605200940534356,0.9948,0.37074289735257626,0.9244
41,0.015328722377294907,0.99462,0.3746866826990619,0.9221
42,0.014044122309735976,0.99534,0.38409556138012557,0.9228
43,0.013538754112514434,0.99572,0.39344882004968823,0.922
44,0.013957141961620656,0.99516,0.3966199409119785,0.9212
45,0.011889229196556843,0.99632,0.38991566884648055,0.9231
46,0.0123525350730872,0.99588,0.39971877182414756,0.9238
47,0.01122576735858689,0.99616,0.40149202085360886,0.9226
48,0.01079076720633544,0.99658,0.4046044687334448,0.924
49,0.011113566409918712,0.99626,0.4097113019021228,0.9243
50,0.010891038929007483,0.99672,0.4064121083021164,0.9243
