experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.53006
baseline_rgb,rgb,shot_noise,False,0.61392
baseline_rgb,rgb,impulse_noise,False,0.54498
baseline_rgb,rgb,speckle_noise,False,0.62932
baseline_rgb,rgb,defocus_blur,False,0.74304
baseline_rgb,rgb,glass_blur,False,0.5267999999999999
baseline_rgb,rgb,motion_blur,False,0.69032
baseline_rgb,rgb,zoom_blur,False,0.7022200000000001
baseline_rgb,rgb,gaussian_blur,False,0.69002
baseline_rgb,rgb,snow,False,0.7169800000000001
baseline_rgb,rgb,frost,False,0.71632
baseline_rgb,rgb,fog,True,0.72634
baseline_rgb,rgb,brightness,True,0.83026
baseline_rgb,rgb,spatter,False,0.7512800000000001
baseline_rgb,rgb,contrast,True,0.5488200000000001
baseline_rgb,rgb,elastic_transform,False,0.7558199999999999
baseline_rgb,rgb,pixelate,False,0.7572
baseline_rgb,rgb,jpeg_compression,False,0.79144
baseline_rgb,rgb,saturate,False,0.79938
exp_lab,lab,gaussian_noise,False,0.33574000000000004
exp_lab,lab,shot_noise,False,0.41836
exp_lab,lab,impulse_noise,False,0.39405999999999997
exp_lab,lab,speckle_noise,False,0.45271999999999996
exp_lab,lab,defocus_blur,False,0.7685000000000001
exp_lab,lab,glass_blur,False,0.64924
exp_lab,lab,motion_blur,False,0.7034
exp_lab,lab,zoom_blur,False,0.73544
exp_lab,lab,gaussian_blur,False,0.72426
exp_lab,lab,snow,False,0.76454
exp_lab,lab,frost,False,0.7636000000000001
exp_lab,lab,fog,True,0.7242200000000001
exp_lab,lab,brightness,True,0.82508
exp_lab,lab,spatter,False,0.7736000000000001
exp_lab,lab,contrast,True,0.5443
exp_lab,lab,elastic_transform,False,0.7731399999999999
exp_lab,lab,pixelate,False,0.8088
exp_lab,lab,jpeg_compression,False,0.77204
exp_lab,lab,saturate,False,0.76926
exp_hsv,hsv,gaussian_noise,False,0.49492
exp_hsv,hsv,shot_noise,False,0.56254
exp_hsv,hsv,impulse_noise,False,0.46362000000000003
exp_hsv,hsv,speckle_noise,False,0.5854199999999999
exp_hsv,hsv,defocus_blur,False,0.75542
exp_hsv,hsv,glass_blur,False,0.6276200000000001
exp_hsv,hsv,motion_blur,False,0.68742
exp_hsv,hsv,zoom_blur,False,0.7178800000000001
exp_hsv,hsv,gaussian_blur,False,0.70708
exp_hsv,hsv,snow,False,0.74188
exp_hsv,hsv,frost,False,0.7445599999999999
exp_hsv,hsv,fog,True,0.71136
exp_hsv,hsv,brightness,True,0.8256599999999998
exp_hsv,hsv,spatter,False,0.75596
exp_hsv,hsv,contrast,True,0.52992
exp_hsv,hsv,elastic_transform,False,0.7569800000000001
exp_hsv,hsv,pixelate,False,0.78632
exp_hsv,hsv,jpeg_compression,False,0.78562
exp_hsv,hsv,saturate,False,0.7990999999999999
exp_grayscale,grayscale,gaussian_noise,False,0.396
exp_grayscale,grayscale,shot_noise,False,0.49612
exp_grayscale,grayscale,impulse_noise,False,0.48624
exp_grayscale,grayscale,speckle_noise,False,0.51244
exp_grayscale,grayscale,defocus_blur,False,0.65656
exp_grayscale,grayscale,glass_blur,False,0.4304
exp_grayscale,grayscale,motion_blur,False,0.5851
exp_grayscale,grayscale,zoom_blur,False,0.5905600000000001
exp_grayscale,grayscale,gaussian_blur,False,0.57904
exp_grayscale,grayscale,snow,False,0.6521399999999999
exp_grayscale,grayscale,frost,False,0.65438
exp_grayscale,grayscale,fog,True,0.6762600000000001
exp_grayscale,grayscale,brightness,True,0.80214
exp_grayscale,grayscale,spatter,False,0.6664800000000001
exp_grayscale,grayscale,contrast,True,0.55388
exp_grayscale,grayscale,elastic_transform,False,0.6794800000000001
exp_grayscale,grayscale,pixelate,False,0.6843199999999999
exp_grayscale,grayscale,jpeg_compression,False,0.76908
exp_grayscale,grayscale,saturate,False,0.8253600000000001
