epoch,train_loss,train_acc,val_loss,val_acc
1,1.5064058640670777,0.45264,1.1867664543151855,0.5783
2,1.0317475490379333,0.63406,0.8522086463928222,0.7041
3,0.8044096017646789,0.71904,0.7431458127021789,0.7447
4,0.6878117211532593,0.7619,0.6286480325698852,0.7883
5,0.6033243922424316,0.79064,0.6240227921962738,0.7923
6,0.537967123708725,0.81524,0.5826569162845612,0.81
7,0.4918516549682617,0.83016,0.49017800869941713,0.8319
8,0.44502401112556456,0.84564,0.4926166217327118,0.8381
9,0.41269545491695403,0.85788,0.4703745572090149,0.84
10,0.3807316594028473,0.86942,0.4372522492170334,0.8517
11,0.28219500334739683,0.90334,0.36524601986408234,0.8816
12,0.2525831721901894,0.91338,0.35972290818691255,0.8842
13,0.2388509810912609,0.91792,0.35528888854980467,0.8852
14,0.22891666503190994,0.9207,0.3578000548243523,0.8873
15,0.21906825268149377,0.92452,0.36003177755475047,0.8874
16,0.2125755892109871,0.9266,0.35208819752335546,0.8894
17,0.20202767240703107,0.93094,0.35506670197844503,0.8888
18,0.19054764948427677,0.93308,0.35639671776294707,0.889
19,0.18688323091387748,0.93434,0.35374006818532944,0.8925
20,0.17904986182570456,0.93826,0.36406728307008746,0.8903
