experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.5515000000000001
baseline_rgb,rgb,shot_noise,False,0.6541399999999999
baseline_rgb,rgb,impulse_noise,False,0.5534599999999998
baseline_rgb,rgb,speckle_noise,False,0.6715
baseline_rgb,rgb,defocus_blur,False,0.8029399999999999
baseline_rgb,rgb,glass_blur,False,0.6049399999999999
baseline_rgb,rgb,motion_blur,False,0.75624
baseline_rgb,rgb,zoom_blur,False,0.7700600000000001
baseline_rgb,rgb,gaussian_blur,False,0.7507400000000001
baseline_rgb,rgb,snow,False,0.7936399999999999
baseline_rgb,rgb,frost,False,0.7757799999999999
baseline_rgb,rgb,fog,True,0.79238
baseline_rgb,rgb,brightness,True,0.8818199999999999
baseline_rgb,rgb,spatter,False,0.7938400000000001
baseline_rgb,rgb,contrast,True,0.6437799999999999
baseline_rgb,rgb,elastic_transform,False,0.8178600000000001
baseline_rgb,rgb,pixelate,False,0.84006
baseline_rgb,rgb,jpeg_compression,False,0.83352
baseline_rgb,rgb,saturate,False,0.8552199999999999
exp_lab,lab,gaussian_noise,False,0.2962600000000001
exp_lab,lab,shot_noise,False,0.40998
exp_lab,lab,impulse_noise,False,0.38991999999999993
exp_lab,lab,speckle_noise,False,0.44114000000000003
exp_lab,lab,defocus_blur,False,0.8308800000000002
exp_lab,lab,glass_blur,False,0.7016
exp_lab,lab,motion_blur,False,0.76982
exp_lab,lab,zoom_blur,False,0.80026
exp_lab,lab,gaussian_blur,False,0.79158
exp_lab,lab,snow,False,0.8239000000000001
exp_lab,lab,frost,False,0.8213000000000001
exp_lab,lab,fog,True,0.79642
exp_lab,lab,brightness,True,0.8787800000000001
exp_lab,lab,spatter,False,0.8181200000000001
exp_lab,lab,contrast,True,0.62638
exp_lab,lab,elastic_transform,False,0.82918
exp_lab,lab,pixelate,False,0.87072
exp_lab,lab,jpeg_compression,False,0.82424
exp_lab,lab,saturate,False,0.8427399999999998
exp_grayscale,grayscale,gaussian_noise,False,0.47722
exp_grayscale,grayscale,shot_noise,False,0.58614
exp_grayscale,grayscale,impulse_noise,False,0.5482400000000001
exp_grayscale,grayscale,speckle_noise,False,0.6029599999999999
exp_grayscale,grayscale,defocus_blur,False,0.73582
exp_grayscale,grayscale,glass_blur,False,0.48056
exp_grayscale,grayscale,motion_blur,False,0.66532
exp_grayscale,grayscale,zoom_blur,False,0.6817799999999999
exp_grayscale,grayscale,gaussian_blur,False,0.66786
exp_grayscale,grayscale,snow,False,0.7236
exp_grayscale,grayscale,frost,False,0.71856
exp_grayscale,grayscale,fog,True,0.74606
exp_grayscale,grayscale,brightness,True,0.85998
exp_grayscale,grayscale,spatter,False,0.72872
exp_grayscale,grayscale,contrast,True,0.6168600000000001
exp_grayscale,grayscale,elastic_transform,False,0.7526999999999999
exp_grayscale,grayscale,pixelate,False,0.7525200000000001
exp_grayscale,grayscale,jpeg_compression,False,0.8196199999999999
exp_grayscale,grayscale,saturate,False,0.87318
