experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,impulse_noise,1,0.8399,False
exp_lab,lab,impulse_noise,2,0.7828,False
exp_lab,lab,impulse_noise,3,0.7309,False
exp_lab,lab,impulse_noise,4,0.5803,False
exp_lab,lab,impulse_noise,5,0.4395,False
exp_lab,lab,speckle_noise,1,0.8215,False
exp_lab,lab,speckle_noise,2,0.7293,False
exp_lab,lab,speckle_noise,3,0.6801,False
exp_lab,lab,speckle_noise,4,0.5892,False
exp_lab,lab,speckle_noise,5,0.5016,False
exp_lab,lab,defocus_blur,1,0.8942,False
exp_lab,lab,defocus_blur,2,0.8864,False
exp_lab,lab,defocus_blur,3,0.8665,False
exp_lab,lab,defocus_blur,4,0.8267,False
exp_lab,lab,defocus_blur,5,0.7489,False
exp_lab,lab,glass_blur,1,0.7447,False
exp_lab,lab,glass_blur,2,0.7469,False
exp_lab,lab,glass_blur,3,0.762,False
exp_lab,lab,glass_blur,4,0.6508,False
exp_lab,lab,glass_blur,5,0.6654,False
exp_lab,lab,motion_blur,1,0.869,False
exp_lab,lab,motion_blur,2,0.8333,False
exp_lab,lab,motion_blur,3,0.79,False
exp_lab,lab,motion_blur,4,0.7901,False
exp_lab,lab,motion_blur,5,0.749,False
exp_lab,lab,zoom_blur,1,0.8539,False
exp_lab,lab,zoom_blur,2,0.8508,False
exp_lab,lab,zoom_blur,3,0.8287,False
exp_lab,lab,zoom_blur,4,0.8062,False
exp_lab,lab,zoom_blur,5,0.7635,False
exp_lab,lab,gaussian_blur,1,0.8946,False
exp_lab,lab,gaussian_blur,2,0.8656,False
exp_lab,lab,gaussian_blur,3,0.8303,False
exp_lab,lab,gaussian_blur,4,0.784,False
exp_lab,lab,gaussian_blur,5,0.6783,False
exp_lab,lab,snow,1,0.8698,False
exp_lab,lab,snow,2,0.8254,False
exp_lab,lab,snow,3,0.83,False
exp_lab,lab,snow,4,0.7998,False
exp_lab,lab,snow,5,0.7874,False
exp_lab,lab,frost,1,0.8745,False
exp_lab,lab,frost,2,0.8483,False
exp_lab,lab,frost,3,0.8137,False
exp_lab,lab,frost,4,0.8108,False
exp_lab,lab,frost,5,0.7693,False
exp_lab,lab,fog,1,0.8955,True
exp_lab,lab,fog,2,0.8819,True
exp_lab,lab,fog,3,0.8634,True
exp_lab,lab,fog,4,0.8284,True
exp_lab,lab,fog,5,0.7209,True
exp_lab,lab,brightness,1,0.8964,True
exp_lab,lab,brightness,2,0.8946,True
exp_lab,lab,brightness,3,0.8901,True
exp_lab,lab,brightness,4,0.879,True
exp_lab,lab,brightness,5,0.8525,True
exp_lab,lab,spatter,1,0.8824,False
exp_lab,lab,spatter,2,0.8571,False
exp_lab,lab,spatter,3,0.8164,False
exp_lab,lab,spatter,4,0.8574,False
exp_lab,lab,spatter,5,0.8139,False
exp_lab,lab,contrast,1,0.896,True
exp_lab,lab,contrast,2,0.8863,True
exp_lab,lab,contrast,3,0.8749,True
exp_lab,lab,contrast,4,0.8587,True
exp_lab,lab,contrast,5,0.79,True
exp_lab,lab,elastic_transform,1,0.8648,False
exp_lab,lab,elastic_transform,2,0.8609,False
exp_lab,lab,elastic_transform,3,0.8452,False
exp_lab,lab,elastic_transform,4,0.8231,False
exp_lab,lab,elastic_transform,5,0.7948,False
exp_lab,lab,pixelate,1,0.8813,False
exp_lab,lab,pixelate,2,0.8611,False
exp_lab,lab,pixelate,3,0.8557,False
exp_lab,lab,pixelate,4,0.8099,False
exp_lab,lab,pixelate,5,0.7092,False
