epoch,train_loss,train_acc,val_loss,val_acc
1,1.4490591579246521,0.46888,1.294814383506775,0.5539
2,0.9231708469581604,0.67462,0.81212271900177,0.7196
3,0.7196302340507508,0.7494,0.7528081178665161,0.7579
4,0.6031660225868225,0.79156,0.5658478157043457,0.808
5,0.5233277024745941,0.81946,0.5107919307470322,0.8278
6,0.4651059533786774,0.83976,0.44460569143295287,0.8507
7,0.41724636568069456,0.85672,0.4271139526128769,0.8596
8,0.3731784326386452,0.87272,0.4202740235328674,0.8584
9,0.340883795030117,0.88254,0.42170022661685946,0.862
10,0.31310780249476433,0.89204,0.40890032858252523,0.865
11,0.21417012114167214,0.92786,0.2899220809221268,0.9054
12,0.18585039565563202,0.93604,0.2786793344676495,0.9099
13,0.16986392211318016,0.94196,0.27565628365576267,0.9099
14,0.16133914085805415,0.94342,0.27840290153324604,0.9127
15,0.15309201347500087,0.94712,0.2812622923150659,0.9115
16,0.14278558351397513,0.95112,0.2721913142979145,0.9139
17,0.13664904077738524,0.95192,0.28053703297972676,0.9131
18,0.12831030307888985,0.95632,0.2850170352339745,0.9116
19,0.12292899923235177,0.95706,0.28047473201602696,0.9148
20,0.12034139677584171,0.95832,0.2870351173251867,0.9132
