epoch,train_loss,train_acc,val_loss,val_acc
1,1.5492254601097106,0.42874,1.2808709102630615,0.5416
2,1.0805496390914917,0.61384,0.920203634929657,0.6783
3,0.8420040652084351,0.70356,0.7829222310066223,0.7338
4,0.6816697307491303,0.76244,0.6139584129810334,0.7924
5,0.5868748639297485,0.7949,0.5994113339424133,0.7988
6,0.5157387719535828,0.81998,0.5278853587627411,0.8225
7,0.4586241088819504,0.84134,0.4586029047966003,0.8458
8,0.41542053415298463,0.8553,0.44132575204372404,0.8522
9,0.37285517056941986,0.87004,0.43349165468215944,0.8555
10,0.34411600262641906,0.88034,0.42838534755706786,0.8607
11,0.3140555098104477,0.88992,0.41584042583703995,0.8607
12,0.2900042309105396,0.89894,0.3765505535364151,0.8752
13,0.26677397316813467,0.90702,0.35657143607139585,0.8811
14,0.242255156711936,0.9153,0.3912570396542549,0.8788
15,0.22492661626696586,0.92056,0.3664092366993427,0.8847
16,0.2094911217188835,0.92664,0.3555528398871422,0.8881
17,0.19459627158522605,0.93084,0.34666286774873734,0.894
18,0.17977956756353378,0.93828,0.3466008858084679,0.8916
19,0.16755780433446169,0.9418,0.37977952172756196,0.8908
20,0.16010574590057133,0.94254,0.3528508595824242,0.8926
21,0.14524419284909965,0.9487,0.35702042825222013,0.8957
22,0.1362068479606509,0.95148,0.38563153223395347,0.8929
23,0.12926171073406933,0.9548,0.3675782427638769,0.8964
24,0.11927736221343278,0.95774,0.34242794639021157,0.9042
25,0.11329059914559125,0.96026,0.36193204640895127,0.9014
26,0.06498666333895177,0.9777,0.30918274966180326,0.9161
27,0.05047506441224366,0.98278,0.3163031340673566,0.9179
28,0.045268520086910576,0.98456,0.3206567546449602,0.9175
29,0.03740627474786714,0.98736,0.3229436865761876,0.9184
30,0.0329596037404798,0.98922,0.3311720293663442,0.9182
31,0.03059184147171676,0.9898,0.3388598245480098,0.9184
32,0.028354932369105516,0.99044,0.34858960979669357,0.9179
33,0.02729687320142519,0.99128,0.34088346945904197,0.9192
34,0.026200697718672453,0.99128,0.3476865849511698,0.9203
35,0.02357213636522647,0.99218,0.3584984787497669,0.9201
36,0.02039554234443698,0.99332,0.36260111850406973,0.9197
37,0.020706549563407898,0.99328,0.3707012488214299,0.9186
38,0.019130043592080474,0.99358,0.3709980599112809,0.9193
39,0.01785078006832744,0.99426,0.37578903864501045,0.9192
40,0.017580140315252357,0.99404,0.3802168304263614,0.9183
41,0.01563521832580329,0.99492,0.3896566649663262,0.9172
42,0.016130556708341466,0.99448,0.39106983133107426,0.9185
43,0.014785567812565714,0.99506,0.39101362537116513,0.9195
44,0.014473351816318463,0.99524,0.4127163850066252,0.9168
45,0.014212897959529073,0.99542,0.4000979296480073,0.9184
46,0.01301377267697244,0.99576,0.39498132184650747,0.9197
47,0.012231106062969193,0.9959,0.40366250977788587,0.9194
48,0.01272173668097821,0.99582,0.4006679665095173,0.9207
49,0.012432031424946617,0.99596,0.4104815086492803,0.9181
50,0.011327246927586384,0.99634,0.42035550125346055,0.9194
