epoch,train_loss,train_acc,val_loss,val_acc
1,1.4306187032699584,0.47186,1.1229805268287658,0.5987
2,0.9666991697502136,0.65806,0.8346481594085693,0.7062
3,0.7630527886581421,0.7338,0.7064485712051392,0.7601
4,0.6340774345302582,0.78088,0.6158961235523224,0.7857
5,0.5450085175991058,0.80984,0.5443050214290619,0.8122
6,0.4835974813079834,0.83212,0.4600962236881256,0.8442
7,0.43050045469760895,0.85206,0.4562435217618942,0.8474
8,0.3886867465829849,0.8651,0.432558888566494,0.8527
9,0.3540344893360138,0.877,0.3630785670042038,0.8798
10,0.320423586499691,0.88874,0.39761555399894716,0.8711
11,0.29395045239210127,0.8981,0.3829341824412346,0.8792
12,0.26961600653767587,0.90514,0.39880645928382874,0.8728
13,0.24229077158749104,0.9157,0.36430296439528465,0.8803
14,0.2282027643609047,0.91906,0.3426998755991459,0.891
15,0.21083280205249785,0.92498,0.33526375824809074,0.891
16,0.191746655908823,0.9324,0.3784934126138687,0.879
17,0.1779389955586195,0.9381,0.3378283691108227,0.8994
18,0.16928116089582443,0.9403,0.3546023332595825,0.8959
19,0.15431805265188217,0.94522,0.34988972807824614,0.8977
20,0.14520447981268167,0.94788,0.34731500568389895,0.8989
21,0.13452128655850887,0.95282,0.3654769636929035,0.899
22,0.12804326864853502,0.95516,0.35153485676944257,0.8996
23,0.12176365645304323,0.95694,0.3442481030911207,0.9032
24,0.10941470201343298,0.96118,0.37015772429555654,0.8983
25,0.10498835868135095,0.96322,0.36929984176158903,0.9001
26,0.05899447129972279,0.97972,0.3182357998162508,0.9135
27,0.0437451105250977,0.98576,0.32482447023168204,0.917
28,0.03691252189099788,0.98762,0.32670848034396766,0.9183
29,0.03187869960144162,0.98958,0.33165273003168405,0.9198
30,0.03032580842357129,0.98976,0.3279252051413059,0.9205
31,0.026650020140307023,0.9911,0.34250561112463473,0.921
32,0.02366892632983625,0.99224,0.3598855957330205,0.9198
33,0.021735925614470616,0.9929,0.36098289486896246,0.9203
34,0.020947931493707002,0.99328,0.3670548491246998,0.9194
35,0.020346206377279012,0.99316,0.36985929392017425,0.9186
36,0.018127968509392814,0.9943,0.3699902348775417,0.9218
37,0.01675339313937351,0.9946,0.3714644551694393,0.9197
38,0.018105583156209904,0.99412,0.38667230778485534,0.9184
39,0.016336769467312842,0.9947,0.3832604730222374,0.9217
40,0.014777240494466387,0.99554,0.38929421535730363,0.9211
41,0.013704615467274561,0.99576,0.38939283831007776,0.9219
42,0.014265780551531352,0.99514,0.386036418552557,0.9241
43,0.013508909009667114,0.9954,0.4037130534252152,0.9207
44,0.011679285569496569,0.99626,0.40715920484568924,0.9204
45,0.011830550927493022,0.9963,0.4157496510983212,0.9216
46,0.012081062901860569,0.99616,0.4087335049645393,0.9229
47,0.011096702412001324,0.9963,0.40874955183952116,0.923
48,0.01016585048118839,0.99676,0.42265973783051597,0.922
49,0.010244658338534645,0.99688,0.4164328589620069,0.9214
50,0.010430763997000176,0.9965,0.41252604311387986,0.9222
