experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.4908
baseline_rgb,rgb,shot_noise,False,0.60824
baseline_rgb,rgb,impulse_noise,False,0.56584
baseline_rgb,rgb,speckle_noise,False,0.63812
baseline_rgb,rgb,defocus_blur,False,0.7611000000000001
baseline_rgb,rgb,glass_blur,False,0.5189
baseline_rgb,rgb,motion_blur,False,0.69984
baseline_rgb,rgb,zoom_blur,False,0.6918200000000001
baseline_rgb,rgb,gaussian_blur,False,0.64266
baseline_rgb,rgb,snow,False,0.7703200000000001
baseline_rgb,rgb,frost,False,0.7462
baseline_rgb,rgb,fog,True,0.83598
baseline_rgb,rgb,brightness,True,0.90274
baseline_rgb,rgb,spatter,False,0.8207800000000001
baseline_rgb,rgb,contrast,True,0.71248
baseline_rgb,rgb,elastic_transform,False,0.8081000000000002
baseline_rgb,rgb,pixelate,False,0.7107
baseline_rgb,rgb,jpeg_compression,False,0.7938799999999999
baseline_rgb,rgb,saturate,False,0.8781000000000001
exp_lab,lab,gaussian_noise,False,0.39205999999999996
exp_lab,lab,shot_noise,False,0.5156799999999999
exp_lab,lab,impulse_noise,False,0.59678
exp_lab,lab,speckle_noise,False,0.55924
exp_lab,lab,defocus_blur,False,0.8033199999999999
exp_lab,lab,glass_blur,False,0.50078
exp_lab,lab,motion_blur,False,0.7353400000000001
exp_lab,lab,zoom_blur,False,0.75532
exp_lab,lab,gaussian_blur,False,0.71444
exp_lab,lab,snow,False,0.7792399999999999
exp_lab,lab,frost,False,0.74836
exp_lab,lab,fog,True,0.83804
exp_lab,lab,brightness,True,0.9056000000000001
exp_lab,lab,spatter,False,0.8247399999999999
exp_lab,lab,contrast,True,0.71628
exp_lab,lab,elastic_transform,False,0.8218
exp_lab,lab,pixelate,False,0.74946
exp_lab,lab,jpeg_compression,False,0.78826
exp_lab,lab,saturate,False,0.87944
