experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.69526
baseline_rgb,rgb,shot_noise,False,0.73924
baseline_rgb,rgb,impulse_noise,False,0.71566
baseline_rgb,rgb,speckle_noise,False,0.7386
baseline_rgb,rgb,defocus_blur,False,0.8315600000000002
baseline_rgb,rgb,glass_blur,False,0.638
baseline_rgb,rgb,motion_blur,False,0.79502
baseline_rgb,rgb,zoom_blur,False,0.8029
baseline_rgb,rgb,gaussian_blur,False,0.78144
baseline_rgb,rgb,snow,False,0.81334
baseline_rgb,rgb,frost,False,0.81028
baseline_rgb,rgb,fog,True,0.8389
baseline_rgb,rgb,brightness,True,0.88638
baseline_rgb,rgb,spatter,False,0.8443799999999999
baseline_rgb,rgb,contrast,True,0.8622799999999999
baseline_rgb,rgb,elastic_transform,False,0.82474
baseline_rgb,rgb,pixelate,False,0.80834
baseline_rgb,rgb,jpeg_compression,False,0.8177
baseline_rgb,rgb,saturate,False,0.8637
exp_lab,lab,gaussian_noise,False,0.55162
exp_lab,lab,shot_noise,False,0.6341600000000001
exp_lab,lab,impulse_noise,False,0.66256
exp_lab,lab,speckle_noise,False,0.6512
exp_lab,lab,defocus_blur,False,0.8477600000000001
exp_lab,lab,glass_blur,False,0.7078800000000001
exp_lab,lab,motion_blur,False,0.8071400000000001
exp_lab,lab,zoom_blur,False,0.8222400000000001
exp_lab,lab,gaussian_blur,False,0.8106199999999999
exp_lab,lab,snow,False,0.8202999999999999
exp_lab,lab,frost,False,0.81104
exp_lab,lab,fog,True,0.8375400000000001
exp_lab,lab,brightness,True,0.87714
exp_lab,lab,spatter,False,0.84566
exp_lab,lab,contrast,True,0.8571799999999999
exp_lab,lab,elastic_transform,False,0.83736
exp_lab,lab,pixelate,False,0.8323599999999999
exp_lab,lab,jpeg_compression,False,0.80482
exp_lab,lab,saturate,False,0.84704
exp_hsv,hsv,gaussian_noise,False,0.6500600000000001
exp_hsv,hsv,shot_noise,False,0.6942
exp_hsv,hsv,impulse_noise,False,0.65252
exp_hsv,hsv,speckle_noise,False,0.70346
exp_hsv,hsv,defocus_blur,False,0.8219199999999999
exp_hsv,hsv,glass_blur,False,0.7102
exp_hsv,hsv,motion_blur,False,0.77792
exp_hsv,hsv,zoom_blur,False,0.7891
exp_hsv,hsv,gaussian_blur,False,0.7749599999999999
exp_hsv,hsv,snow,False,0.8163
exp_hsv,hsv,frost,False,0.8028600000000001
exp_hsv,hsv,fog,True,0.8067400000000001
exp_hsv,hsv,brightness,True,0.86954
exp_hsv,hsv,spatter,False,0.8363200000000001
exp_hsv,hsv,contrast,True,0.8351200000000001
exp_hsv,hsv,elastic_transform,False,0.8209199999999999
exp_hsv,hsv,pixelate,False,0.82752
exp_hsv,hsv,jpeg_compression,False,0.8136000000000001
exp_hsv,hsv,saturate,False,0.8526599999999999
exp_grayscale,grayscale,gaussian_noise,False,0.5142
exp_grayscale,grayscale,shot_noise,False,0.5951000000000001
exp_grayscale,grayscale,impulse_noise,False,0.66646
exp_grayscale,grayscale,speckle_noise,False,0.60516
exp_grayscale,grayscale,defocus_blur,False,0.7867999999999999
exp_grayscale,grayscale,glass_blur,False,0.4715999999999999
exp_grayscale,grayscale,motion_blur,False,0.71776
exp_grayscale,grayscale,zoom_blur,False,0.7237199999999999
exp_grayscale,grayscale,gaussian_blur,False,0.6975
exp_grayscale,grayscale,snow,False,0.74034
exp_grayscale,grayscale,frost,False,0.71714
exp_grayscale,grayscale,fog,True,0.7889
exp_grayscale,grayscale,brightness,True,0.8702
exp_grayscale,grayscale,spatter,False,0.7830199999999999
exp_grayscale,grayscale,contrast,True,0.8750399999999999
exp_grayscale,grayscale,elastic_transform,False,0.76332
exp_grayscale,grayscale,pixelate,False,0.66928
exp_grayscale,grayscale,jpeg_compression,False,0.77088
exp_grayscale,grayscale,saturate,False,0.876
