experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.52462
baseline_rgb,rgb,shot_noise,False,0.6296600000000001
baseline_rgb,rgb,impulse_noise,False,0.59694
baseline_rgb,rgb,speckle_noise,False,0.65318
baseline_rgb,rgb,defocus_blur,False,0.77838
baseline_rgb,rgb,glass_blur,False,0.5398
baseline_rgb,rgb,motion_blur,False,0.71774
baseline_rgb,rgb,zoom_blur,False,0.7231799999999999
baseline_rgb,rgb,gaussian_blur,False,0.6782
baseline_rgb,rgb,snow,False,0.7821800000000001
baseline_rgb,rgb,frost,False,0.7444
baseline_rgb,rgb,fog,True,0.8400399999999999
baseline_rgb,rgb,brightness,True,0.9017199999999999
baseline_rgb,rgb,spatter,False,0.83414
baseline_rgb,rgb,contrast,True,0.72056
baseline_rgb,rgb,elastic_transform,False,0.8183400000000001
baseline_rgb,rgb,pixelate,False,0.7184600000000001
baseline_rgb,rgb,jpeg_compression,False,0.79538
baseline_rgb,rgb,saturate,False,0.87698
exp_lab,lab,gaussian_noise,False,0.40188000000000007
exp_lab,lab,shot_noise,False,0.5246000000000001
exp_lab,lab,impulse_noise,False,0.61214
exp_lab,lab,speckle_noise,False,0.56544
exp_lab,lab,defocus_blur,False,0.79134
exp_lab,lab,glass_blur,False,0.5435999999999999
exp_lab,lab,motion_blur,False,0.7341200000000001
exp_lab,lab,zoom_blur,False,0.7377800000000001
exp_lab,lab,gaussian_blur,False,0.6951
exp_lab,lab,snow,False,0.79094
exp_lab,lab,frost,False,0.76022
exp_lab,lab,fog,True,0.83992
exp_lab,lab,brightness,True,0.90676
exp_lab,lab,spatter,False,0.83062
exp_lab,lab,contrast,True,0.7237
exp_lab,lab,elastic_transform,False,0.8274000000000001
exp_lab,lab,pixelate,False,0.75076
exp_lab,lab,jpeg_compression,False,0.7998
exp_lab,lab,saturate,False,0.87808
