experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.47251999999999994
baseline_rgb,rgb,shot_noise,False,0.5984
baseline_rgb,rgb,impulse_noise,False,0.56284
baseline_rgb,rgb,speckle_noise,False,0.6309
baseline_rgb,rgb,defocus_blur,False,0.7676800000000001
baseline_rgb,rgb,glass_blur,False,0.5041399999999999
baseline_rgb,rgb,motion_blur,False,0.6996
baseline_rgb,rgb,zoom_blur,False,0.71848
baseline_rgb,rgb,gaussian_blur,False,0.64956
baseline_rgb,rgb,snow,False,0.77022
baseline_rgb,rgb,frost,False,0.7380000000000001
baseline_rgb,rgb,fog,True,0.8291000000000001
baseline_rgb,rgb,brightness,True,0.9033
baseline_rgb,rgb,spatter,False,0.8247199999999999
baseline_rgb,rgb,contrast,True,0.70708
baseline_rgb,rgb,elastic_transform,False,0.81476
baseline_rgb,rgb,pixelate,False,0.73044
baseline_rgb,rgb,jpeg_compression,False,0.7956800000000002
baseline_rgb,rgb,saturate,False,0.87802
exp_lab,lab,gaussian_noise,False,0.39868
exp_lab,lab,shot_noise,False,0.5208999999999999
exp_lab,lab,impulse_noise,False,0.5943799999999999
exp_lab,lab,speckle_noise,False,0.5644600000000001
exp_lab,lab,defocus_blur,False,0.7649600000000001
exp_lab,lab,glass_blur,False,0.53272
exp_lab,lab,motion_blur,False,0.69378
exp_lab,lab,zoom_blur,False,0.6989000000000001
exp_lab,lab,gaussian_blur,False,0.6466200000000001
exp_lab,lab,snow,False,0.7782
exp_lab,lab,frost,False,0.7416200000000001
exp_lab,lab,fog,True,0.8333
exp_lab,lab,brightness,True,0.90274
exp_lab,lab,spatter,False,0.82416
exp_lab,lab,contrast,True,0.7164999999999999
exp_lab,lab,elastic_transform,False,0.8092600000000001
exp_lab,lab,pixelate,False,0.7258
exp_lab,lab,jpeg_compression,False,0.7853
exp_lab,lab,saturate,False,0.8825200000000001
