experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.65434
baseline_rgb,rgb,shot_noise,False,0.7073
baseline_rgb,rgb,impulse_noise,False,0.70076
baseline_rgb,rgb,speckle_noise,False,0.7117000000000001
baseline_rgb,rgb,defocus_blur,False,0.83576
baseline_rgb,rgb,glass_blur,False,0.6269
baseline_rgb,rgb,motion_blur,False,0.8054400000000002
baseline_rgb,rgb,zoom_blur,False,0.80124
baseline_rgb,rgb,gaussian_blur,False,0.7842600000000001
baseline_rgb,rgb,snow,False,0.8089000000000001
baseline_rgb,rgb,frost,False,0.7984399999999999
baseline_rgb,rgb,fog,True,0.8470999999999999
baseline_rgb,rgb,brightness,True,0.8849199999999999
baseline_rgb,rgb,spatter,False,0.8411799999999999
baseline_rgb,rgb,contrast,True,0.87632
baseline_rgb,rgb,elastic_transform,False,0.8310600000000001
baseline_rgb,rgb,pixelate,False,0.78452
baseline_rgb,rgb,jpeg_compression,False,0.81796
baseline_rgb,rgb,saturate,False,0.86266
exp_lab,lab,gaussian_noise,False,0.52212
exp_lab,lab,shot_noise,False,0.6078
exp_lab,lab,impulse_noise,False,0.65484
exp_lab,lab,speckle_noise,False,0.63394
exp_lab,lab,defocus_blur,False,0.8546400000000001
exp_lab,lab,glass_blur,False,0.70874
exp_lab,lab,motion_blur,False,0.8118199999999998
exp_lab,lab,zoom_blur,False,0.8285199999999999
exp_lab,lab,gaussian_blur,False,0.8238
exp_lab,lab,snow,False,0.81892
exp_lab,lab,frost,False,0.8105800000000001
exp_lab,lab,fog,True,0.8426400000000001
exp_lab,lab,brightness,True,0.87816
exp_lab,lab,spatter,False,0.84526
exp_lab,lab,contrast,True,0.85564
exp_lab,lab,elastic_transform,False,0.8384600000000001
exp_lab,lab,pixelate,False,0.8444
exp_lab,lab,jpeg_compression,False,0.8078600000000001
exp_lab,lab,saturate,False,0.8509800000000001
exp_hsv,hsv,gaussian_noise,False,0.62912
exp_hsv,hsv,shot_noise,False,0.6815599999999999
exp_hsv,hsv,impulse_noise,False,0.6394
exp_hsv,hsv,speckle_noise,False,0.6946999999999999
exp_hsv,hsv,defocus_blur,False,0.8275
exp_hsv,hsv,glass_blur,False,0.6823
exp_hsv,hsv,motion_blur,False,0.79914
exp_hsv,hsv,zoom_blur,False,0.80428
exp_hsv,hsv,gaussian_blur,False,0.7922999999999999
exp_hsv,hsv,snow,False,0.80088
exp_hsv,hsv,frost,False,0.79828
exp_hsv,hsv,fog,True,0.8079000000000001
exp_hsv,hsv,brightness,True,0.87532
exp_hsv,hsv,spatter,False,0.83016
exp_hsv,hsv,contrast,True,0.8389200000000001
exp_hsv,hsv,elastic_transform,False,0.8222400000000001
exp_hsv,hsv,pixelate,False,0.8283799999999999
exp_hsv,hsv,jpeg_compression,False,0.81286
exp_hsv,hsv,saturate,False,0.8499800000000001
exp_grayscale,grayscale,gaussian_noise,False,0.46482
exp_grayscale,grayscale,shot_noise,False,0.55848
exp_grayscale,grayscale,impulse_noise,False,0.6475
exp_grayscale,grayscale,speckle_noise,False,0.57042
exp_grayscale,grayscale,defocus_blur,False,0.78282
exp_grayscale,grayscale,glass_blur,False,0.45614
exp_grayscale,grayscale,motion_blur,False,0.71718
exp_grayscale,grayscale,zoom_blur,False,0.7274999999999999
exp_grayscale,grayscale,gaussian_blur,False,0.69544
exp_grayscale,grayscale,snow,False,0.7328399999999999
exp_grayscale,grayscale,frost,False,0.71124
exp_grayscale,grayscale,fog,True,0.79414
exp_grayscale,grayscale,brightness,True,0.8749800000000001
exp_grayscale,grayscale,spatter,False,0.77376
exp_grayscale,grayscale,contrast,True,0.877
exp_grayscale,grayscale,elastic_transform,False,0.7601600000000001
exp_grayscale,grayscale,pixelate,False,0.66542
exp_grayscale,grayscale,jpeg_compression,False,0.76716
exp_grayscale,grayscale,saturate,False,0.87302
