experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.49912
baseline_rgb,rgb,shot_noise,False,0.6082
baseline_rgb,rgb,impulse_noise,False,0.5825799999999999
baseline_rgb,rgb,speckle_noise,False,0.63236
baseline_rgb,rgb,defocus_blur,False,0.79866
baseline_rgb,rgb,glass_blur,False,0.51192
baseline_rgb,rgb,motion_blur,False,0.72616
baseline_rgb,rgb,zoom_blur,False,0.74468
baseline_rgb,rgb,gaussian_blur,False,0.6986000000000001
baseline_rgb,rgb,snow,False,0.77084
baseline_rgb,rgb,frost,False,0.74282
baseline_rgb,rgb,fog,True,0.83704
baseline_rgb,rgb,brightness,True,0.9020400000000001
baseline_rgb,rgb,spatter,False,0.8196
baseline_rgb,rgb,contrast,True,0.72244
baseline_rgb,rgb,elastic_transform,False,0.825
baseline_rgb,rgb,pixelate,False,0.7317
baseline_rgb,rgb,jpeg_compression,False,0.8025
baseline_rgb,rgb,saturate,False,0.8810400000000002
exp_lab,lab,gaussian_noise,False,0.4035000000000001
exp_lab,lab,shot_noise,False,0.5215400000000001
exp_lab,lab,impulse_noise,False,0.58276
exp_lab,lab,speckle_noise,False,0.56594
exp_lab,lab,defocus_blur,False,0.7905
exp_lab,lab,glass_blur,False,0.5259799999999999
exp_lab,lab,motion_blur,False,0.7166600000000001
exp_lab,lab,zoom_blur,False,0.7338
exp_lab,lab,gaussian_blur,False,0.69194
exp_lab,lab,snow,False,0.7796000000000001
exp_lab,lab,frost,False,0.75358
exp_lab,lab,fog,True,0.83722
exp_lab,lab,brightness,True,0.9007400000000001
exp_lab,lab,spatter,False,0.8315800000000001
exp_lab,lab,contrast,True,0.7103200000000001
exp_lab,lab,elastic_transform,False,0.8143600000000001
exp_lab,lab,pixelate,False,0.75342
exp_lab,lab,jpeg_compression,False,0.7948799999999999
exp_lab,lab,saturate,False,0.8706400000000001
exp_hsv,hsv,gaussian_noise,False,0.48022
exp_hsv,hsv,shot_noise,False,0.57084
exp_hsv,hsv,impulse_noise,False,0.5586
exp_hsv,hsv,speckle_noise,False,0.59742
exp_hsv,hsv,defocus_blur,False,0.7886
exp_hsv,hsv,glass_blur,False,0.56566
exp_hsv,hsv,motion_blur,False,0.72348
exp_hsv,hsv,zoom_blur,False,0.7308999999999999
exp_hsv,hsv,gaussian_blur,False,0.69154
exp_hsv,hsv,snow,False,0.7871600000000001
exp_hsv,hsv,frost,False,0.76194
exp_hsv,hsv,fog,True,0.8397
exp_hsv,hsv,brightness,True,0.89878
exp_hsv,hsv,spatter,False,0.8383800000000001
exp_hsv,hsv,contrast,True,0.70168
exp_hsv,hsv,elastic_transform,False,0.81552
exp_hsv,hsv,pixelate,False,0.75428
exp_hsv,hsv,jpeg_compression,False,0.80644
exp_hsv,hsv,saturate,False,0.88712
exp_grayscale,grayscale,gaussian_noise,False,0.40151999999999993
exp_grayscale,grayscale,shot_noise,False,0.5140399999999999
exp_grayscale,grayscale,impulse_noise,False,0.5805
exp_grayscale,grayscale,speckle_noise,False,0.54878
exp_grayscale,grayscale,defocus_blur,False,0.67518
exp_grayscale,grayscale,glass_blur,False,0.40148
exp_grayscale,grayscale,motion_blur,False,0.58604
exp_grayscale,grayscale,zoom_blur,False,0.54848
exp_grayscale,grayscale,gaussian_blur,False,0.53052
exp_grayscale,grayscale,snow,False,0.70776
exp_grayscale,grayscale,frost,False,0.67558
exp_grayscale,grayscale,fog,True,0.7950999999999999
exp_grayscale,grayscale,brightness,True,0.8821
exp_grayscale,grayscale,spatter,False,0.7605000000000001
exp_grayscale,grayscale,contrast,True,0.7361
exp_grayscale,grayscale,elastic_transform,False,0.72636
exp_grayscale,grayscale,pixelate,False,0.6197400000000001
exp_grayscale,grayscale,jpeg_compression,False,0.7644999999999998
exp_grayscale,grayscale,saturate,False,0.8945399999999999
