experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.7987,False
baseline_rgb,rgb,gaussian_noise,2,0.5985,False
baseline_rgb,rgb,gaussian_noise,3,0.3796,False
baseline_rgb,rgb,gaussian_noise,4,0.2958,False
baseline_rgb,rgb,gaussian_noise,5,0.2438,False
baseline_rgb,rgb,shot_noise,1,0.8591,False
baseline_rgb,rgb,shot_noise,2,0.7805,False
baseline_rgb,rgb,shot_noise,3,0.5449,False
baseline_rgb,rgb,shot_noise,4,0.4468,False
baseline_rgb,rgb,shot_noise,5,0.3182,False
baseline_rgb,rgb,impulse_noise,1,0.8495,False
baseline_rgb,rgb,impulse_noise,2,0.7523,False
baseline_rgb,rgb,impulse_noise,3,0.6488,False
baseline_rgb,rgb,impulse_noise,4,0.3795,False
baseline_rgb,rgb,impulse_noise,5,0.2081,False
baseline_rgb,rgb,speckle_noise,1,0.8533,False
baseline_rgb,rgb,speckle_noise,2,0.722,False
baseline_rgb,rgb,speckle_noise,3,0.6457,False
baseline_rgb,rgb,speckle_noise,4,0.4973,False
baseline_rgb,rgb,speckle_noise,5,0.3798,False
baseline_rgb,rgb,defocus_blur,1,0.9244,False
baseline_rgb,rgb,defocus_blur,2,0.9038,False
baseline_rgb,rgb,defocus_blur,3,0.8453,False
baseline_rgb,rgb,defocus_blur,4,0.7219,False
baseline_rgb,rgb,defocus_blur,5,0.5099,False
baseline_rgb,rgb,glass_blur,1,0.5559,False
baseline_rgb,rgb,glass_blur,2,0.567,False
baseline_rgb,rgb,glass_blur,3,0.614,False
baseline_rgb,rgb,glass_blur,4,0.4522,False
baseline_rgb,rgb,glass_blur,5,0.4923,False
baseline_rgb,rgb,motion_blur,1,0.8643,False
baseline_rgb,rgb,motion_blur,2,0.7785,False
baseline_rgb,rgb,motion_blur,3,0.6881,False
baseline_rgb,rgb,motion_blur,4,0.6894,False
baseline_rgb,rgb,motion_blur,5,0.6044,False
baseline_rgb,rgb,zoom_blur,1,0.836,False
baseline_rgb,rgb,zoom_blur,2,0.8054,False
baseline_rgb,rgb,zoom_blur,3,0.7406,False
baseline_rgb,rgb,zoom_blur,4,0.6802,False
baseline_rgb,rgb,zoom_blur,5,0.5739,False
baseline_rgb,rgb,gaussian_blur,1,0.9243,False
baseline_rgb,rgb,gaussian_blur,2,0.8424,False
baseline_rgb,rgb,gaussian_blur,3,0.7196,False
baseline_rgb,rgb,gaussian_blur,4,0.5639,False
baseline_rgb,rgb,gaussian_blur,5,0.3309,False
baseline_rgb,rgb,snow,1,0.864,False
baseline_rgb,rgb,snow,2,0.7603,False
baseline_rgb,rgb,snow,3,0.7921,False
baseline_rgb,rgb,snow,4,0.7669,False
baseline_rgb,rgb,snow,5,0.7161,False
baseline_rgb,rgb,frost,1,0.8819,False
baseline_rgb,rgb,frost,2,0.8306,False
baseline_rgb,rgb,frost,3,0.7388,False
baseline_rgb,rgb,frost,4,0.7219,False
baseline_rgb,rgb,frost,5,0.6175,False
baseline_rgb,rgb,fog,1,0.922,True
baseline_rgb,rgb,fog,2,0.9057,True
baseline_rgb,rgb,fog,3,0.8762,True
baseline_rgb,rgb,fog,4,0.8366,True
baseline_rgb,rgb,fog,5,0.6555,True
baseline_rgb,rgb,brightness,1,0.9246,True
baseline_rgb,rgb,brightness,2,0.9186,True
baseline_rgb,rgb,brightness,3,0.9116,True
baseline_rgb,rgb,brightness,4,0.8992,True
baseline_rgb,rgb,brightness,5,0.8707,True
baseline_rgb,rgb,spatter,1,0.8988,False
baseline_rgb,rgb,spatter,2,0.8495,False
baseline_rgb,rgb,spatter,3,0.804,False
baseline_rgb,rgb,spatter,4,0.8383,False
baseline_rgb,rgb,spatter,5,0.7495,False
baseline_rgb,rgb,contrast,1,0.9157,True
baseline_rgb,rgb,contrast,2,0.8755,True
baseline_rgb,rgb,contrast,3,0.824,True
baseline_rgb,rgb,contrast,4,0.7025,True
baseline_rgb,rgb,contrast,5,0.2873,True
baseline_rgb,rgb,elastic_transform,1,0.8696,False
baseline_rgb,rgb,elastic_transform,2,0.8705,False
baseline_rgb,rgb,elastic_transform,3,0.8221,False
baseline_rgb,rgb,elastic_transform,4,0.7726,False
baseline_rgb,rgb,elastic_transform,5,0.7397,False
baseline_rgb,rgb,pixelate,1,0.8993,False
baseline_rgb,rgb,pixelate,2,0.8497,False
baseline_rgb,rgb,pixelate,3,0.7945,False
baseline_rgb,rgb,pixelate,4,0.6299,False
baseline_rgb,rgb,pixelate,5,0.4394,False
baseline_rgb,rgb,jpeg_compression,1,0.8553,False
baseline_rgb,rgb,jpeg_compression,2,0.8087,False
baseline_rgb,rgb,jpeg_compression,3,0.7947,False
baseline_rgb,rgb,jpeg_compression,4,0.7695,False
baseline_rgb,rgb,jpeg_compression,5,0.7364,False
baseline_rgb,rgb,saturate,1,0.8935,False
baseline_rgb,rgb,saturate,2,0.8621,False
baseline_rgb,rgb,saturate,3,0.9196,False
baseline_rgb,rgb,saturate,4,0.8733,False
baseline_rgb,rgb,saturate,5,0.8047,False
exp_lab,lab,gaussian_noise,1,0.7303,False
exp_lab,lab,gaussian_noise,2,0.4969,False
exp_lab,lab,gaussian_noise,3,0.3193,False
exp_lab,lab,gaussian_noise,4,0.2727,False
exp_lab,lab,gaussian_noise,5,0.2382,False
exp_lab,lab,shot_noise,1,0.8266,False
exp_lab,lab,shot_noise,2,0.7137,False
exp_lab,lab,shot_noise,3,0.4564,False
exp_lab,lab,shot_noise,4,0.3833,False
exp_lab,lab,shot_noise,5,0.2855,False
exp_lab,lab,impulse_noise,1,0.8502,False
exp_lab,lab,impulse_noise,2,0.735,False
exp_lab,lab,impulse_noise,3,0.63,False
exp_lab,lab,impulse_noise,4,0.4441,False
