experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,impulse_noise,1,0.8528,False
exp_lab,lab,impulse_noise,2,0.7474,False
exp_lab,lab,impulse_noise,3,0.6674,False
exp_lab,lab,impulse_noise,4,0.4905,False
exp_lab,lab,impulse_noise,5,0.3321,False
exp_lab,lab,speckle_noise,1,0.8233,False
exp_lab,lab,speckle_noise,2,0.6678,False
exp_lab,lab,speckle_noise,3,0.5947,False
exp_lab,lab,speckle_noise,4,0.4603,False
exp_lab,lab,speckle_noise,5,0.3697,False
exp_lab,lab,defocus_blur,1,0.9232,False
exp_lab,lab,defocus_blur,2,0.9006,False
exp_lab,lab,defocus_blur,3,0.8395,False
exp_lab,lab,defocus_blur,4,0.7133,False
exp_lab,lab,defocus_blur,5,0.4824,False
exp_lab,lab,glass_blur,1,0.5535,False
exp_lab,lab,glass_blur,2,0.5754,False
exp_lab,lab,glass_blur,3,0.6095,False
exp_lab,lab,glass_blur,4,0.464,False
exp_lab,lab,glass_blur,5,0.4984,False
exp_lab,lab,motion_blur,1,0.8591,False
exp_lab,lab,motion_blur,2,0.7633,False
exp_lab,lab,motion_blur,3,0.6676,False
exp_lab,lab,motion_blur,4,0.6675,False
exp_lab,lab,motion_blur,5,0.5828,False
exp_lab,lab,zoom_blur,1,0.8294,False
exp_lab,lab,zoom_blur,2,0.7947,False
exp_lab,lab,zoom_blur,3,0.7223,False
exp_lab,lab,zoom_blur,4,0.6577,False
exp_lab,lab,zoom_blur,5,0.5516,False
exp_lab,lab,gaussian_blur,1,0.9235,False
exp_lab,lab,gaussian_blur,2,0.8366,False
exp_lab,lab,gaussian_blur,3,0.7,False
exp_lab,lab,gaussian_blur,4,0.533,False
exp_lab,lab,gaussian_blur,5,0.2993,False
exp_lab,lab,snow,1,0.8645,False
exp_lab,lab,snow,2,0.755,False
exp_lab,lab,snow,3,0.7948,False
exp_lab,lab,snow,4,0.7686,False
exp_lab,lab,snow,5,0.7037,False
exp_lab,lab,frost,1,0.8837,False
exp_lab,lab,frost,2,0.8331,False
exp_lab,lab,frost,3,0.7377,False
exp_lab,lab,frost,4,0.7199,False
exp_lab,lab,frost,5,0.6163,False
exp_lab,lab,fog,1,0.9213,True
exp_lab,lab,fog,2,0.9033,True
exp_lab,lab,fog,3,0.882,True
exp_lab,lab,fog,4,0.831,True
exp_lab,lab,fog,5,0.6506,True
exp_lab,lab,brightness,1,0.9243,True
exp_lab,lab,brightness,2,0.9203,True
exp_lab,lab,brightness,3,0.9122,True
exp_lab,lab,brightness,4,0.9046,True
exp_lab,lab,brightness,5,0.8727,True
exp_lab,lab,spatter,1,0.9025,False
exp_lab,lab,spatter,2,0.8509,False
exp_lab,lab,spatter,3,0.8075,False
exp_lab,lab,spatter,4,0.8342,False
exp_lab,lab,spatter,5,0.7386,False
exp_lab,lab,contrast,1,0.9184,True
exp_lab,lab,contrast,2,0.869,True
