experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.8281,False
baseline_rgb,rgb,gaussian_noise,2,0.7306,False
baseline_rgb,rgb,gaussian_noise,3,0.6198,False
baseline_rgb,rgb,gaussian_noise,4,0.5718,False
baseline_rgb,rgb,gaussian_noise,5,0.513,False
baseline_rgb,rgb,shot_noise,1,0.8534,False
baseline_rgb,rgb,shot_noise,2,0.8084,False
baseline_rgb,rgb,shot_noise,3,0.6912,False
baseline_rgb,rgb,shot_noise,4,0.6347,False
baseline_rgb,rgb,shot_noise,5,0.5491,False
baseline_rgb,rgb,impulse_noise,1,0.8583,False
baseline_rgb,rgb,impulse_noise,2,0.8042,False
baseline_rgb,rgb,impulse_noise,3,0.7397,False
baseline_rgb,rgb,impulse_noise,4,0.5774,False
baseline_rgb,rgb,impulse_noise,5,0.435,False
baseline_rgb,rgb,speckle_noise,1,0.8518,False
baseline_rgb,rgb,speckle_noise,2,0.771,False
baseline_rgb,rgb,speckle_noise,3,0.7307,False
baseline_rgb,rgb,speckle_noise,4,0.6455,False
baseline_rgb,rgb,speckle_noise,5,0.5575,False
baseline_rgb,rgb,defocus_blur,1,0.9002,False
baseline_rgb,rgb,defocus_blur,2,0.8883,False
baseline_rgb,rgb,defocus_blur,3,0.8573,False
baseline_rgb,rgb,defocus_blur,4,0.8003,False
baseline_rgb,rgb,defocus_blur,5,0.7023,False
baseline_rgb,rgb,glass_blur,1,0.642,False
baseline_rgb,rgb,glass_blur,2,0.6553,False
baseline_rgb,rgb,glass_blur,3,0.6812,False
baseline_rgb,rgb,glass_blur,4,0.5328,False
baseline_rgb,rgb,glass_blur,5,0.568,False
baseline_rgb,rgb,motion_blur,1,0.8671,False
baseline_rgb,rgb,motion_blur,2,0.824,False
baseline_rgb,rgb,motion_blur,3,0.7752,False
baseline_rgb,rgb,motion_blur,4,0.7755,False
baseline_rgb,rgb,motion_blur,5,0.7267,False
baseline_rgb,rgb,zoom_blur,1,0.845,False
baseline_rgb,rgb,zoom_blur,2,0.8348,False
baseline_rgb,rgb,zoom_blur,3,0.8032,False
baseline_rgb,rgb,zoom_blur,4,0.7765,False
baseline_rgb,rgb,zoom_blur,5,0.7202,False
baseline_rgb,rgb,gaussian_blur,1,0.9005,False
baseline_rgb,rgb,gaussian_blur,2,0.8569,False
baseline_rgb,rgb,gaussian_blur,3,0.8009,False
baseline_rgb,rgb,gaussian_blur,4,0.7307,False
baseline_rgb,rgb,gaussian_blur,5,0.5633,False
baseline_rgb,rgb,snow,1,0.8671,False
baseline_rgb,rgb,snow,2,0.7897,False
baseline_rgb,rgb,snow,3,0.806,False
baseline_rgb,rgb,snow,4,0.7811,False
baseline_rgb,rgb,snow,5,0.7417,False
baseline_rgb,rgb,frost,1,0.8694,False
baseline_rgb,rgb,frost,2,0.8296,False
baseline_rgb,rgb,frost,3,0.7619,False
baseline_rgb,rgb,frost,4,0.7599,False
baseline_rgb,rgb,frost,5,0.6865,False
baseline_rgb,rgb,fog,1,0.8982,True
baseline_rgb,rgb,fog,2,0.8895,True
baseline_rgb,rgb,fog,3,0.8721,True
baseline_rgb,rgb,fog,4,0.8401,True
baseline_rgb,rgb,fog,5,0.7054,True
baseline_rgb,rgb,brightness,1,0.9024,True
baseline_rgb,rgb,brightness,2,0.9005,True
baseline_rgb,rgb,brightness,3,0.8934,True
baseline_rgb,rgb,brightness,4,0.8828,True
baseline_rgb,rgb,brightness,5,0.8563,True
baseline_rgb,rgb,spatter,1,0.8821,False
baseline_rgb,rgb,spatter,2,0.8529,False
baseline_rgb,rgb,spatter,3,0.8105,False
baseline_rgb,rgb,spatter,4,0.8481,False
baseline_rgb,rgb,spatter,5,0.7949,False
baseline_rgb,rgb,contrast,1,0.9019,True
baseline_rgb,rgb,contrast,2,0.8896,True
baseline_rgb,rgb,contrast,3,0.8804,True
baseline_rgb,rgb,contrast,4,0.863,True
baseline_rgb,rgb,contrast,5,0.7912,True
baseline_rgb,rgb,elastic_transform,1,0.8593,False
baseline_rgb,rgb,elastic_transform,2,0.853,False
baseline_rgb,rgb,elastic_transform,3,0.8337,False
baseline_rgb,rgb,elastic_transform,4,0.8005,False
baseline_rgb,rgb,elastic_transform,5,0.7734,False
baseline_rgb,rgb,pixelate,1,0.8792,False
baseline_rgb,rgb,pixelate,2,0.8457,False
baseline_rgb,rgb,pixelate,3,0.819,False
baseline_rgb,rgb,pixelate,4,0.7341,False
baseline_rgb,rgb,pixelate,5,0.5891,False
baseline_rgb,rgb,jpeg_compression,1,0.8558,False
baseline_rgb,rgb,jpeg_compression,2,0.8204,False
baseline_rgb,rgb,jpeg_compression,3,0.8112,False
baseline_rgb,rgb,jpeg_compression,4,0.7929,False
baseline_rgb,rgb,jpeg_compression,5,0.7778,False
baseline_rgb,rgb,saturate,1,0.865,False
baseline_rgb,rgb,saturate,2,0.8125,False
baseline_rgb,rgb,saturate,3,0.8947,False
baseline_rgb,rgb,saturate,4,0.8708,False
baseline_rgb,rgb,saturate,5,0.8382,False
exp_lab,lab,gaussian_noise,1,0.7761,False
exp_lab,lab,gaussian_noise,2,0.6484,False
exp_lab,lab,gaussian_noise,3,0.5212,False
exp_lab,lab,gaussian_noise,4,0.4612,False
exp_lab,lab,gaussian_noise,5,0.4136,False
exp_lab,lab,shot_noise,1,0.8211,False
exp_lab,lab,shot_noise,2,0.7558,False
exp_lab,lab,shot_noise,3,0.6115,False
exp_lab,lab,shot_noise,4,0.5486,False
exp_lab,lab,shot_noise,5,0.4578,False
exp_lab,lab,impulse_noise,1,0.8395,False
exp_lab,lab,impulse_noise,2,0.7839,False
exp_lab,lab,impulse_noise,3,0.7188,False
exp_lab,lab,impulse_noise,4,0.5713,False
exp_lab,lab,impulse_noise,5,0.455,False
exp_lab,lab,speckle_noise,1,0.8212,False
exp_lab,lab,speckle_noise,2,0.7212,False
exp_lab,lab,speckle_noise,3,0.6772,False
exp_lab,lab,speckle_noise,4,0.5814,False
exp_lab,lab,speckle_noise,5,0.4989,False
exp_lab,lab,defocus_blur,1,0.8962,False
exp_lab,lab,defocus_blur,2,0.8889,False
exp_lab,lab,defocus_blur,3,0.8712,False
exp_lab,lab,defocus_blur,4,0.8361,False
exp_lab,lab,defocus_blur,5,0.7585,False
exp_lab,lab,glass_blur,1,0.7369,False
exp_lab,lab,glass_blur,2,0.7403,False
exp_lab,lab,glass_blur,3,0.7505,False
exp_lab,lab,glass_blur,4,0.6409,False
exp_lab,lab,glass_blur,5,0.6586,False
exp_lab,lab,motion_blur,1,0.873,False
exp_lab,lab,motion_blur,2,0.8401,False
exp_lab,lab,motion_blur,3,0.8017,False
exp_lab,lab,motion_blur,4,0.7994,False
exp_lab,lab,motion_blur,5,0.7604,False
exp_lab,lab,zoom_blur,1,0.8593,False
exp_lab,lab,zoom_blur,2,0.856,False
exp_lab,lab,zoom_blur,3,0.8369,False
exp_lab,lab,zoom_blur,4,0.8185,False
exp_lab,lab,zoom_blur,5,0.7806,False
exp_lab,lab,gaussian_blur,1,0.8969,False
exp_lab,lab,gaussian_blur,2,0.8698,False
exp_lab,lab,gaussian_blur,3,0.8368,False
exp_lab,lab,gaussian_blur,4,0.7971,False
exp_lab,lab,gaussian_blur,5,0.6853,False
exp_lab,lab,snow,1,0.8721,False
exp_lab,lab,snow,2,0.8222,False
exp_lab,lab,snow,3,0.8252,False
exp_lab,lab,snow,4,0.7952,False
