epoch,train_loss,train_acc,val_loss,val_acc
1,1.4806444254684448,0.45914,1.1122160455703736,0.6056
2,1.0144524240875243,0.6427,0.8866546973228454,0.6822
3,0.8200293981552124,0.71712,0.6908296442508698,0.7569
4,0.6982815318107605,0.76038,0.65914799284935,0.775
5,0.6196150011730194,0.78582,0.5708799168586731,0.7993
6,0.552795115289688,0.81096,0.5876166475296021,0.8002
7,0.5063734770870209,0.82818,0.5127804072856903,0.8235
8,0.4669395796108246,0.8394,0.5154024086475373,0.8263
9,0.42911080753803255,0.85384,0.5010744640827179,0.8312
10,0.39778423735141755,0.8642,0.41818562623262406,0.8568
11,0.36298385237693787,0.87594,0.453906485748291,0.8448
12,0.34006034257888795,0.88222,0.42361006026268005,0.8595
13,0.31639795296669004,0.8899,0.4014527087986469,0.8678
14,0.29795439776062965,0.8967,0.40575867990255354,0.8608
15,0.27988828874111177,0.90342,0.42268125401735307,0.864
16,0.26136458372473714,0.90948,0.41990239233970644,0.865
17,0.24573110090851782,0.91582,0.3829168517827988,0.8748
18,0.22578878449559212,0.92142,0.3962463879942894,0.8742
19,0.21451697944283485,0.92468,0.3969418183982372,0.8761
20,0.20282031685173513,0.92846,0.413274203979969,0.8718
21,0.1899541348284483,0.93376,0.4111481145143509,0.8751
22,0.18213507323294878,0.93716,0.40685605025291444,0.8742
23,0.17284270411133767,0.93934,0.4119525197505951,0.8759
24,0.16177233837425709,0.9432,0.42227042981386187,0.8749
25,0.1547713663354516,0.94624,0.4440911536037922,0.8731
26,0.09490084965407848,0.96718,0.376166243454814,0.8919
27,0.07437438480243087,0.97414,0.38228707593083383,0.896
28,0.06770655623018741,0.97614,0.39359766515791417,0.8966
29,0.06194622716430575,0.97896,0.3894366423547268,0.8968
30,0.057755069838352505,0.97988,0.3972877600222826,0.8968
31,0.052774685497395696,0.98156,0.3943297430731356,0.9002
32,0.04924871116930619,0.98318,0.408814347397536,0.8984
33,0.047282951852781696,0.98326,0.41173009923547504,0.8982
34,0.042437230014000085,0.9853,0.42276304308250545,0.8991
35,0.04268692600216716,0.9853,0.41364769624099135,0.8986
36,0.04042334821480326,0.98668,0.4211636054702103,0.8992
37,0.039744962542336434,0.98662,0.43454487097933886,0.8988
38,0.0384002920460701,0.98718,0.43401490103155377,0.8979
39,0.0336242421897687,0.98792,0.4467786086410284,0.8968
40,0.03274526075919159,0.98812,0.4524205626666546,0.8974
41,0.032847398335998874,0.98822,0.44781744246929883,0.8979
42,0.031424022291544826,0.98878,0.44524117236360905,0.8985
43,0.028869277578913607,0.99008,0.4692570585666224,0.8993
44,0.028938031988139264,0.98996,0.45836079033762217,0.8991
45,0.02711523375940509,0.99064,0.4628943714149296,0.8971
46,0.026092784152631648,0.991,0.4866696923971176,0.8981
47,0.023820445249648766,0.9917,0.48205243676528337,0.895
48,0.025976674886113032,0.99088,0.4704121550112963,0.8971
49,0.023294230515935925,0.99192,0.47826363564580676,0.8976
50,0.022582465270396788,0.99192,0.49694136256873606,0.8965
