experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,impulse_noise,1,0.7004,False
exp_lab,lab,impulse_noise,2,0.5384,False
exp_lab,lab,impulse_noise,3,0.4324,False
exp_lab,lab,impulse_noise,4,0.2691,False
exp_lab,lab,impulse_noise,5,0.1672,False
exp_lab,lab,speckle_noise,1,0.7555,False
exp_lab,lab,speckle_noise,2,0.5821,False
exp_lab,lab,speckle_noise,3,0.4996,False
exp_lab,lab,speckle_noise,4,0.362,False
exp_lab,lab,speckle_noise,5,0.2552,False
exp_lab,lab,defocus_blur,1,0.902,False
exp_lab,lab,defocus_blur,2,0.8884,False
exp_lab,lab,defocus_blur,3,0.857,False
exp_lab,lab,defocus_blur,4,0.812,False
exp_lab,lab,defocus_blur,5,0.6944,False
exp_lab,lab,glass_blur,1,0.7498,False
exp_lab,lab,glass_blur,2,0.7545,False
exp_lab,lab,glass_blur,3,0.7757,False
exp_lab,lab,glass_blur,4,0.642,False
exp_lab,lab,glass_blur,5,0.6716,False
exp_lab,lab,motion_blur,1,0.8696,False
exp_lab,lab,motion_blur,2,0.8166,False
exp_lab,lab,motion_blur,3,0.7585,False
exp_lab,lab,motion_blur,4,0.7522,False
exp_lab,lab,motion_blur,5,0.6939,False
exp_lab,lab,zoom_blur,1,0.8517,False
exp_lab,lab,zoom_blur,2,0.8398,False
exp_lab,lab,zoom_blur,3,0.8103,False
exp_lab,lab,zoom_blur,4,0.78,False
exp_lab,lab,zoom_blur,5,0.7302,False
exp_lab,lab,gaussian_blur,1,0.9022,False
exp_lab,lab,gaussian_blur,2,0.8547,False
exp_lab,lab,gaussian_blur,3,0.8111,False
exp_lab,lab,gaussian_blur,4,0.7579,False
exp_lab,lab,gaussian_blur,5,0.6285,False
exp_lab,lab,snow,1,0.879,False
exp_lab,lab,snow,2,0.8356,False
exp_lab,lab,snow,3,0.8239,False
exp_lab,lab,snow,4,0.7984,False
exp_lab,lab,snow,5,0.7963,False
exp_lab,lab,frost,1,0.8854,False
exp_lab,lab,frost,2,0.851,False
exp_lab,lab,frost,3,0.8169,False
exp_lab,lab,frost,4,0.8108,False
exp_lab,lab,frost,5,0.7471,False
exp_lab,lab,fog,1,0.8992,True
exp_lab,lab,fog,2,0.8723,True
exp_lab,lab,fog,3,0.8285,True
exp_lab,lab,fog,4,0.7618,True
exp_lab,lab,fog,5,0.5791,True
exp_lab,lab,brightness,1,0.9015,True
exp_lab,lab,brightness,2,0.8948,True
exp_lab,lab,brightness,3,0.886,True
exp_lab,lab,brightness,4,0.874,True
exp_lab,lab,brightness,5,0.8395,True
exp_lab,lab,spatter,1,0.8872,False
exp_lab,lab,spatter,2,0.8469,False
exp_lab,lab,spatter,3,0.8053,False
exp_lab,lab,spatter,4,0.8156,False
exp_lab,lab,spatter,5,0.7388,False
exp_lab,lab,contrast,1,0.8928,True
exp_lab,lab,contrast,2,0.809,True
exp_lab,lab,contrast,3,0.7094,True
exp_lab,lab,contrast,4,0.5105,True
exp_lab,lab,contrast,5,0.211,True
exp_lab,lab,elastic_transform,1,0.8637,False
exp_lab,lab,elastic_transform,2,0.862,False
exp_lab,lab,elastic_transform,3,0.8387,False
exp_lab,lab,elastic_transform,4,0.8109,False
exp_lab,lab,elastic_transform,5,0.7808,False
exp_lab,lab,pixelate,1,0.8974,False
exp_lab,lab,pixelate,2,0.885,False
exp_lab,lab,pixelate,3,0.8831,False
exp_lab,lab,pixelate,4,0.8567,False
exp_lab,lab,pixelate,5,0.8078,False
exp_lab,lab,jpeg_compression,1,0.853,False
exp_lab,lab,jpeg_compression,2,0.8237,False
exp_lab,lab,jpeg_compression,3,0.8145,False
exp_lab,lab,jpeg_compression,4,0.8071,False
exp_lab,lab,jpeg_compression,5,0.7902,False
exp_lab,lab,saturate,1,0.8576,False
exp_lab,lab,saturate,2,0.8112,False
exp_lab,lab,saturate,3,0.892,False
exp_lab,lab,saturate,4,0.8434,False
exp_lab,lab,saturate,5,0.7741,False
exp_hsv,hsv,gaussian_noise,1,0.7785,False
exp_hsv,hsv,gaussian_noise,2,0.6332,False
exp_hsv,hsv,gaussian_noise,3,0.5082,False
exp_hsv,hsv,gaussian_noise,4,0.4553,False
exp_hsv,hsv,gaussian_noise,5,0.4066,False
exp_hsv,hsv,shot_noise,1,0.833,False
exp_hsv,hsv,shot_noise,2,0.7573,False
exp_hsv,hsv,shot_noise,3,0.5797,False
exp_hsv,hsv,shot_noise,4,0.5139,False
exp_hsv,hsv,shot_noise,5,0.4153,False
exp_hsv,hsv,impulse_noise,1,0.7619,False
exp_hsv,hsv,impulse_noise,2,0.6585,False
exp_hsv,hsv,impulse_noise,3,0.5785,False
exp_hsv,hsv,impulse_noise,4,0.4077,False
exp_hsv,hsv,impulse_noise,5,0.2685,False
exp_hsv,hsv,speckle_noise,1,0.8403,False
exp_hsv,hsv,speckle_noise,2,0.7169,False
exp_hsv,hsv,speckle_noise,3,0.6507,False
exp_hsv,hsv,speckle_noise,4,0.5338,False
exp_hsv,hsv,speckle_noise,5,0.4301,False
exp_hsv,hsv,defocus_blur,1,0.8973,False
exp_hsv,hsv,defocus_blur,2,0.8783,False
exp_hsv,hsv,defocus_blur,3,0.8445,False
exp_hsv,hsv,defocus_blur,4,0.801,False
exp_hsv,hsv,defocus_blur,5,0.6903,False
exp_hsv,hsv,glass_blur,1,0.7185,False
exp_hsv,hsv,glass_blur,2,0.7306,False
exp_hsv,hsv,glass_blur,3,0.7544,False
exp_hsv,hsv,glass_blur,4,0.6027,False
exp_hsv,hsv,glass_blur,5,0.6365,False
exp_hsv,hsv,motion_blur,1,0.8597,False
exp_hsv,hsv,motion_blur,2,0.8141,False
exp_hsv,hsv,motion_blur,3,0.7442,False
exp_hsv,hsv,motion_blur,4,0.7506,False
exp_hsv,hsv,motion_blur,5,0.6905,False
exp_hsv,hsv,zoom_blur,1,0.8397,False
exp_hsv,hsv,zoom_blur,2,0.8261,False
exp_hsv,hsv,zoom_blur,3,0.7973,False
exp_hsv,hsv,zoom_blur,4,0.7687,False
exp_hsv,hsv,zoom_blur,5,0.7224,False
exp_hsv,hsv,gaussian_blur,1,0.8975,False
exp_hsv,hsv,gaussian_blur,2,0.8434,False
exp_hsv,hsv,gaussian_blur,3,0.7993,False
exp_hsv,hsv,gaussian_blur,4,0.746,False
exp_hsv,hsv,gaussian_blur,5,0.6178,False
exp_hsv,hsv,snow,1,0.8646,False
exp_hsv,hsv,snow,2,0.812,False
exp_hsv,hsv,snow,3,0.8056,False
exp_hsv,hsv,snow,4,0.7825,False
exp_hsv,hsv,snow,5,0.7702,False
exp_hsv,hsv,frost,1,0.874,False
exp_hsv,hsv,frost,2,0.8358,False
exp_hsv,hsv,frost,3,0.7762,False
exp_hsv,hsv,frost,4,0.7692,False
exp_hsv,hsv,frost,5,0.6972,False
exp_hsv,hsv,fog,1,0.8931,True
exp_hsv,hsv,fog,2,0.8641,True
exp_hsv,hsv,fog,3,0.8192,True
exp_hsv,hsv,fog,4,0.7573,True
exp_hsv,hsv,fog,5,0.5847,True
exp_hsv,hsv,brightness,1,0.8983,True
exp_hsv,hsv,brightness,2,0.8935,True
exp_hsv,hsv,brightness,3,0.8837,True
exp_hsv,hsv,brightness,4,0.8709,True
exp_hsv,hsv,brightness,5,0.8347,True
exp_hsv,hsv,spatter,1,0.8799,False
exp_hsv,hsv,spatter,2,0.8432,False
exp_hsv,hsv,spatter,3,0.7996,False
exp_hsv,hsv,spatter,4,0.7964,False
exp_hsv,hsv,spatter,5,0.7097,False
exp_hsv,hsv,contrast,1,0.8833,True
exp_hsv,hsv,contrast,2,0.796,True
exp_hsv,hsv,contrast,3,0.681,True
exp_hsv,hsv,contrast,4,0.4815,True
exp_hsv,hsv,contrast,5,0.211,True
exp_hsv,hsv,elastic_transform,1,0.8557,False
exp_hsv,hsv,elastic_transform,2,0.8506,False
exp_hsv,hsv,elastic_transform,3,0.8292,False
exp_hsv,hsv,elastic_transform,4,0.7994,False
exp_hsv,hsv,elastic_transform,5,0.7786,False
exp_hsv,hsv,pixelate,1,0.8924,False
exp_hsv,hsv,pixelate,2,0.8802,False
exp_hsv,hsv,pixelate,3,0.8697,False
exp_hsv,hsv,pixelate,4,0.8454,False
exp_hsv,hsv,pixelate,5,0.7741,False
exp_hsv,hsv,jpeg_compression,1,0.8572,False
exp_hsv,hsv,jpeg_compression,2,0.8351,False
exp_hsv,hsv,jpeg_compression,3,0.8263,False
exp_hsv,hsv,jpeg_compression,4,0.8173,False
exp_hsv,hsv,jpeg_compression,5,0.8004,False
exp_hsv,hsv,saturate,1,0.8615,False
exp_hsv,hsv,saturate,2,0.828,False
exp_hsv,hsv,saturate,3,0.8876,False
exp_hsv,hsv,saturate,4,0.8576,False
exp_hsv,hsv,saturate,5,0.8285,False
exp_grayscale,grayscale,gaussian_noise,1,0.7663,False
exp_grayscale,grayscale,gaussian_noise,2,0.6119,False
exp_grayscale,grayscale,gaussian_noise,3,0.4389,False
exp_grayscale,grayscale,gaussian_noise,4,0.3607,False
exp_grayscale,grayscale,gaussian_noise,5,0.2934,False
exp_grayscale,grayscale,shot_noise,1,0.8228,False
exp_grayscale,grayscale,shot_noise,2,0.7433,False
exp_grayscale,grayscale,shot_noise,3,0.5652,False
exp_grayscale,grayscale,shot_noise,4,0.4819,False
exp_grayscale,grayscale,shot_noise,5,0.3609,False
exp_grayscale,grayscale,impulse_noise,1,0.7609,False
exp_grayscale,grayscale,impulse_noise,2,0.6651,False
exp_grayscale,grayscale,impulse_noise,3,0.6003,False
exp_grayscale,grayscale,impulse_noise,4,0.4728,False
exp_grayscale,grayscale,impulse_noise,5,0.3218,False
exp_grayscale,grayscale,speckle_noise,1,0.8174,False
exp_grayscale,grayscale,speckle_noise,2,0.6973,False
exp_grayscale,grayscale,speckle_noise,3,0.629,False
exp_grayscale,grayscale,speckle_noise,4,0.5004,False
exp_grayscale,grayscale,speckle_noise,5,0.3818,False
exp_grayscale,grayscale,defocus_blur,1,0.8794,False
