experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.7618,False
baseline_rgb,rgb,gaussian_noise,2,0.5632,False
baseline_rgb,rgb,gaussian_noise,3,0.3817,False
baseline_rgb,rgb,gaussian_noise,4,0.3165,False
baseline_rgb,rgb,gaussian_noise,5,0.2705,False
baseline_rgb,rgb,shot_noise,1,0.832,False
baseline_rgb,rgb,shot_noise,2,0.7411,False
baseline_rgb,rgb,shot_noise,3,0.512,False
baseline_rgb,rgb,shot_noise,4,0.432,False
baseline_rgb,rgb,shot_noise,5,0.3181,False
baseline_rgb,rgb,impulse_noise,1,0.8506,False
baseline_rgb,rgb,impulse_noise,2,0.7548,False
baseline_rgb,rgb,impulse_noise,3,0.6542,False
baseline_rgb,rgb,impulse_noise,4,0.4146,False
baseline_rgb,rgb,impulse_noise,5,0.2521,False
baseline_rgb,rgb,speckle_noise,1,0.833,False
baseline_rgb,rgb,speckle_noise,2,0.6896,False
baseline_rgb,rgb,speckle_noise,3,0.6132,False
baseline_rgb,rgb,speckle_noise,4,0.4757,False
baseline_rgb,rgb,speckle_noise,5,0.3662,False
baseline_rgb,rgb,defocus_blur,1,0.9185,False
baseline_rgb,rgb,defocus_blur,2,0.8981,False
baseline_rgb,rgb,defocus_blur,3,0.8312,False
baseline_rgb,rgb,defocus_blur,4,0.6993,False
baseline_rgb,rgb,defocus_blur,5,0.4837,False
baseline_rgb,rgb,glass_blur,1,0.5039,False
baseline_rgb,rgb,glass_blur,2,0.5275,False
baseline_rgb,rgb,glass_blur,3,0.5631,False
baseline_rgb,rgb,glass_blur,4,0.4218,False
baseline_rgb,rgb,glass_blur,5,0.4568,False
baseline_rgb,rgb,motion_blur,1,0.8567,False
baseline_rgb,rgb,motion_blur,2,0.7611,False
baseline_rgb,rgb,motion_blur,3,0.6597,False
baseline_rgb,rgb,motion_blur,4,0.6677,False
baseline_rgb,rgb,motion_blur,5,0.5775,False
baseline_rgb,rgb,zoom_blur,1,0.8199,False
baseline_rgb,rgb,zoom_blur,2,0.7857,False
baseline_rgb,rgb,zoom_blur,3,0.7137,False
baseline_rgb,rgb,zoom_blur,4,0.6484,False
baseline_rgb,rgb,zoom_blur,5,0.5455,False
baseline_rgb,rgb,gaussian_blur,1,0.9184,False
baseline_rgb,rgb,gaussian_blur,2,0.8289,False
baseline_rgb,rgb,gaussian_blur,3,0.689,False
baseline_rgb,rgb,gaussian_blur,4,0.5272,False
baseline_rgb,rgb,gaussian_blur,5,0.3093,False
baseline_rgb,rgb,snow,1,0.8628,False
baseline_rgb,rgb,snow,2,0.7504,False
baseline_rgb,rgb,snow,3,0.7864,False
baseline_rgb,rgb,snow,4,0.752,False
baseline_rgb,rgb,snow,5,0.6904,False
baseline_rgb,rgb,frost,1,0.8661,False
baseline_rgb,rgb,frost,2,0.8,False
baseline_rgb,rgb,frost,3,0.6844,False
baseline_rgb,rgb,frost,4,0.6622,False
baseline_rgb,rgb,frost,5,0.5398,False
baseline_rgb,rgb,fog,1,0.9175,True
baseline_rgb,rgb,fog,2,0.8987,True
baseline_rgb,rgb,fog,3,0.8661,True
baseline_rgb,rgb,fog,4,0.8248,True
baseline_rgb,rgb,fog,5,0.6196,True
