experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.6739599999999999
baseline_rgb,rgb,shot_noise,False,0.72804
baseline_rgb,rgb,impulse_noise,False,0.7002200000000001
baseline_rgb,rgb,speckle_noise,False,0.72918
baseline_rgb,rgb,defocus_blur,False,0.82904
baseline_rgb,rgb,glass_blur,False,0.63344
baseline_rgb,rgb,motion_blur,False,0.7933600000000001
baseline_rgb,rgb,zoom_blur,False,0.792
baseline_rgb,rgb,gaussian_blur,False,0.7782
baseline_rgb,rgb,snow,False,0.80184
baseline_rgb,rgb,frost,False,0.7936000000000001
baseline_rgb,rgb,fog,True,0.8419000000000001
baseline_rgb,rgb,brightness,True,0.88738
baseline_rgb,rgb,spatter,False,0.8436199999999999
baseline_rgb,rgb,contrast,True,0.8718199999999999
baseline_rgb,rgb,elastic_transform,False,0.8172599999999999
baseline_rgb,rgb,pixelate,False,0.7926599999999999
baseline_rgb,rgb,jpeg_compression,False,0.8210200000000001
baseline_rgb,rgb,saturate,False,0.86004
exp_lab,lab,gaussian_noise,False,0.55786
exp_lab,lab,shot_noise,False,0.6433
exp_lab,lab,impulse_noise,False,0.66124
exp_lab,lab,speckle_noise,False,0.6690600000000001
exp_lab,lab,defocus_blur,False,0.85244
exp_lab,lab,glass_blur,False,0.69754
exp_lab,lab,motion_blur,False,0.81382
exp_lab,lab,zoom_blur,False,0.8285399999999999
exp_lab,lab,gaussian_blur,False,0.81936
exp_lab,lab,snow,False,0.8154800000000002
exp_lab,lab,frost,False,0.8050200000000001
exp_lab,lab,fog,True,0.8378399999999999
exp_lab,lab,brightness,True,0.8814
exp_lab,lab,spatter,False,0.84284
exp_lab,lab,contrast,True,0.8619
exp_lab,lab,elastic_transform,False,0.8401
exp_lab,lab,pixelate,False,0.8175000000000001
exp_lab,lab,jpeg_compression,False,0.7981
exp_lab,lab,saturate,False,0.8501800000000002
exp_hsv,hsv,gaussian_noise,False,0.633
exp_hsv,hsv,shot_noise,False,0.6872399999999999
exp_hsv,hsv,impulse_noise,False,0.65964
exp_hsv,hsv,speckle_noise,False,0.69852
exp_hsv,hsv,defocus_blur,False,0.82088
exp_hsv,hsv,glass_blur,False,0.69492
exp_hsv,hsv,motion_blur,False,0.78642
exp_hsv,hsv,zoom_blur,False,0.7891800000000001
exp_hsv,hsv,gaussian_blur,False,0.77972
exp_hsv,hsv,snow,False,0.8087
exp_hsv,hsv,frost,False,0.8006399999999999
exp_hsv,hsv,fog,True,0.80436
exp_hsv,hsv,brightness,True,0.86988
exp_hsv,hsv,spatter,False,0.8382
exp_hsv,hsv,contrast,True,0.83034
exp_hsv,hsv,elastic_transform,False,0.81354
exp_hsv,hsv,pixelate,False,0.8335000000000001
exp_hsv,hsv,jpeg_compression,False,0.8133600000000001
exp_hsv,hsv,saturate,False,0.85152
exp_grayscale,grayscale,gaussian_noise,False,0.50188
exp_grayscale,grayscale,shot_noise,False,0.581
exp_grayscale,grayscale,impulse_noise,False,0.6571800000000001
exp_grayscale,grayscale,speckle_noise,False,0.5902999999999999
exp_grayscale,grayscale,defocus_blur,False,0.77384
exp_grayscale,grayscale,glass_blur,False,0.45408
exp_grayscale,grayscale,motion_blur,False,0.70664
exp_grayscale,grayscale,zoom_blur,False,0.70942
exp_grayscale,grayscale,gaussian_blur,False,0.6801999999999999
exp_grayscale,grayscale,snow,False,0.72866
exp_grayscale,grayscale,frost,False,0.7146799999999999
exp_grayscale,grayscale,fog,True,0.7937599999999999
exp_grayscale,grayscale,brightness,True,0.86778
exp_grayscale,grayscale,spatter,False,0.7719199999999999
exp_grayscale,grayscale,contrast,True,0.87002
exp_grayscale,grayscale,elastic_transform,False,0.7537200000000001
exp_grayscale,grayscale,pixelate,False,0.66668
exp_grayscale,grayscale,jpeg_compression,False,0.7668600000000001
exp_grayscale,grayscale,saturate,False,0.87256
