experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.8329,False
baseline_rgb,rgb,gaussian_noise,2,0.7515,False
baseline_rgb,rgb,gaussian_noise,3,0.6462,False
baseline_rgb,rgb,gaussian_noise,4,0.5949,False
baseline_rgb,rgb,gaussian_noise,5,0.5443,False
baseline_rgb,rgb,shot_noise,1,0.8621,False
baseline_rgb,rgb,shot_noise,2,0.8216,False
baseline_rgb,rgb,shot_noise,3,0.711,False
baseline_rgb,rgb,shot_noise,4,0.6682,False
baseline_rgb,rgb,shot_noise,5,0.5773,False
baseline_rgb,rgb,impulse_noise,1,0.8641,False
baseline_rgb,rgb,impulse_noise,2,0.8124,False
baseline_rgb,rgb,impulse_noise,3,0.7626,False
baseline_rgb,rgb,impulse_noise,4,0.6078,False
baseline_rgb,rgb,impulse_noise,5,0.4542,False
baseline_rgb,rgb,speckle_noise,1,0.8571,False
baseline_rgb,rgb,speckle_noise,2,0.7925,False
baseline_rgb,rgb,speckle_noise,3,0.7501,False
baseline_rgb,rgb,speckle_noise,4,0.6671,False
baseline_rgb,rgb,speckle_noise,5,0.5791,False
baseline_rgb,rgb,defocus_blur,1,0.9028,False
baseline_rgb,rgb,defocus_blur,2,0.8873,False
baseline_rgb,rgb,defocus_blur,3,0.8568,False
baseline_rgb,rgb,defocus_blur,4,0.7986,False
baseline_rgb,rgb,defocus_blur,5,0.6997,False
baseline_rgb,rgb,glass_blur,1,0.6599,False
baseline_rgb,rgb,glass_blur,2,0.6667,False
baseline_rgb,rgb,glass_blur,3,0.698,False
baseline_rgb,rgb,glass_blur,4,0.5544,False
baseline_rgb,rgb,glass_blur,5,0.5882,False
baseline_rgb,rgb,motion_blur,1,0.869,False
baseline_rgb,rgb,motion_blur,2,0.8233,False
baseline_rgb,rgb,motion_blur,3,0.7772,False
baseline_rgb,rgb,motion_blur,4,0.7714,False
baseline_rgb,rgb,motion_blur,5,0.7259,False
baseline_rgb,rgb,zoom_blur,1,0.8378,False
baseline_rgb,rgb,zoom_blur,2,0.8302,False
baseline_rgb,rgb,zoom_blur,3,0.8003,False
baseline_rgb,rgb,zoom_blur,4,0.7739,False
baseline_rgb,rgb,zoom_blur,5,0.7178,False
baseline_rgb,rgb,gaussian_blur,1,0.9031,False
baseline_rgb,rgb,gaussian_blur,2,0.8545,False
baseline_rgb,rgb,gaussian_blur,3,0.8011,False
baseline_rgb,rgb,gaussian_blur,4,0.7366,False
baseline_rgb,rgb,gaussian_blur,5,0.5957,False
baseline_rgb,rgb,snow,1,0.8677,False
