experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.56648
baseline_rgb,rgb,shot_noise,False,0.64574
baseline_rgb,rgb,impulse_noise,False,0.56006
baseline_rgb,rgb,speckle_noise,False,0.66218
baseline_rgb,rgb,defocus_blur,False,0.72746
baseline_rgb,rgb,glass_blur,False,0.57874
baseline_rgb,rgb,motion_blur,False,0.66976
baseline_rgb,rgb,zoom_blur,False,0.67716
baseline_rgb,rgb,gaussian_blur,False,0.668
baseline_rgb,rgb,snow,False,0.7256199999999999
baseline_rgb,rgb,frost,False,0.7244
baseline_rgb,rgb,fog,True,0.7115
baseline_rgb,rgb,brightness,True,0.8283400000000001
baseline_rgb,rgb,spatter,False,0.7537800000000001
baseline_rgb,rgb,contrast,True,0.5421199999999999
baseline_rgb,rgb,elastic_transform,False,0.7479
baseline_rgb,rgb,pixelate,False,0.76746
baseline_rgb,rgb,jpeg_compression,False,0.7944000000000001
baseline_rgb,rgb,saturate,False,0.7917000000000001
exp_lab,lab,gaussian_noise,False,0.23815999999999998
exp_lab,lab,shot_noise,False,0.34676
exp_lab,lab,impulse_noise,False,0.36629999999999996
exp_lab,lab,speckle_noise,False,0.38266000000000006
exp_lab,lab,defocus_blur,False,0.7669599999999999
exp_lab,lab,glass_blur,False,0.65852
exp_lab,lab,motion_blur,False,0.70152
exp_lab,lab,zoom_blur,False,0.7337
exp_lab,lab,gaussian_blur,False,0.72194
exp_lab,lab,snow,False,0.76618
exp_lab,lab,frost,False,0.77002
exp_lab,lab,fog,True,0.7203200000000001
exp_lab,lab,brightness,True,0.8285600000000001
exp_lab,lab,spatter,False,0.77576
exp_lab,lab,contrast,True,0.53676
exp_lab,lab,elastic_transform,False,0.7737200000000001
exp_lab,lab,pixelate,False,0.8105
exp_lab,lab,jpeg_compression,False,0.7754199999999999
exp_lab,lab,saturate,False,0.77876
exp_hsv,hsv,gaussian_noise,False,0.48568
exp_hsv,hsv,shot_noise,False,0.55886
exp_hsv,hsv,impulse_noise,False,0.511
exp_hsv,hsv,speckle_noise,False,0.5907
exp_hsv,hsv,defocus_blur,False,0.75894
exp_hsv,hsv,glass_blur,False,0.6157999999999999
exp_hsv,hsv,motion_blur,False,0.68736
exp_hsv,hsv,zoom_blur,False,0.72094
exp_hsv,hsv,gaussian_blur,False,0.7131200000000001
exp_hsv,hsv,snow,False,0.7353200000000001
exp_hsv,hsv,frost,False,0.7300600000000002
exp_hsv,hsv,fog,True,0.7080599999999999
exp_hsv,hsv,brightness,True,0.8233599999999999
exp_hsv,hsv,spatter,False,0.75996
exp_hsv,hsv,contrast,True,0.51672
exp_hsv,hsv,elastic_transform,False,0.75648
exp_hsv,hsv,pixelate,False,0.7869599999999999
exp_hsv,hsv,jpeg_compression,False,0.78086
exp_hsv,hsv,saturate,False,0.80214
exp_grayscale,grayscale,gaussian_noise,False,0.39540000000000003
exp_grayscale,grayscale,shot_noise,False,0.48994
exp_grayscale,grayscale,impulse_noise,False,0.4958600000000001
exp_grayscale,grayscale,speckle_noise,False,0.50078
exp_grayscale,grayscale,defocus_blur,False,0.6702600000000001
exp_grayscale,grayscale,glass_blur,False,0.42566
exp_grayscale,grayscale,motion_blur,False,0.5887
exp_grayscale,grayscale,zoom_blur,False,0.61536
exp_grayscale,grayscale,gaussian_blur,False,0.59866
exp_grayscale,grayscale,snow,False,0.64608
exp_grayscale,grayscale,frost,False,0.64684
exp_grayscale,grayscale,fog,True,0.6794800000000001
exp_grayscale,grayscale,brightness,True,0.80432
exp_grayscale,grayscale,spatter,False,0.6857
exp_grayscale,grayscale,contrast,True,0.53786
exp_grayscale,grayscale,elastic_transform,False,0.6924
exp_grayscale,grayscale,pixelate,False,0.67856
exp_grayscale,grayscale,jpeg_compression,False,0.7694799999999999
exp_grayscale,grayscale,saturate,False,0.8225399999999998
