epoch,train_loss,train_acc,val_loss,val_acc
1,1.4203297523117064,0.4778,1.1084325601577758,0.6095
2,0.9566685318565369,0.65872,0.8449483782768249,0.7124
3,0.7608673271560669,0.73038,0.6713697684764862,0.7678
4,0.6261229857158661,0.78318,0.5503217342853546,0.8125
5,0.5385238313102723,0.8135,0.5254426923036575,0.8231
6,0.47512303513526916,0.83586,0.4716360450387001,0.8417
7,0.42464630501270295,0.85356,0.45251967084407807,0.8473
8,0.38336560652256013,0.8682,0.4548035170555115,0.8474
9,0.34790017214298247,0.87908,0.4175873425722122,0.8631
10,0.3178953878188133,0.88848,0.4101419770717621,0.8647
11,0.2882202051496506,0.8998,0.36428172273039816,0.8775
12,0.26310618207454683,0.90854,0.3569388923466206,0.8833
13,0.2443191911649704,0.91542,0.3741992649435997,0.8802
14,0.22129329665124417,0.92302,0.344880979013443,0.8906
15,0.20852367059588434,0.92728,0.34643700428009033,0.8924
16,0.1939163151484728,0.93132,0.34821684099137784,0.8945
17,0.17876434124290944,0.93654,0.37920396408438684,0.8883
18,0.16469702621579171,0.9419,0.3692274875819683,0.887
19,0.1497925900259614,0.94708,0.33222503260970115,0.9013
20,0.14062303208053112,0.94996,0.33272736650705337,0.9035
21,0.13523564438208938,0.95188,0.3155952688753605,0.9083
22,0.12347334891453385,0.95604,0.32315071588158606,0.9072
23,0.11814234102383256,0.95804,0.3189022019073367,0.9048
24,0.10923043600276112,0.96142,0.33055298649668696,0.9096
25,0.10143466169491411,0.96374,0.3439055259928107,0.9034
26,0.058863523628413676,0.9804,0.2991828487217426,0.9193
27,0.04284146573100239,0.9865,0.2976407495595515,0.9227
28,0.036433062118962405,0.98798,0.2945991674259305,0.9241
29,0.03223057283366099,0.98964,0.3114709035627544,0.9216
30,0.02822354160219431,0.9904,0.31634131824225187,0.9242
31,0.027043028226336464,0.99122,0.3254050470817834,0.9249
32,0.023419758387245238,0.99208,0.3288920993875712,0.9242
33,0.02402872615663335,0.99154,0.3362274269863963,0.9216
34,0.01974689712641295,0.99356,0.34614455801546573,0.9243
35,0.01897486949146725,0.99382,0.3481501809252426,0.9222
36,0.01859934047643561,0.99394,0.3563855427891016,0.9241
37,0.01711894558697706,0.99462,0.35915829970184715,0.9233
38,0.016183563653589226,0.9949,0.3640761613324285,0.9248
39,0.014734519369299523,0.9952,0.3619532229569741,0.9254
40,0.014733775538966874,0.99492,0.3645588017627597,0.9243
41,0.013511505282909493,0.99512,0.36265041329255326,0.9265
42,0.012157678918120219,0.99612,0.3632610880481079,0.9268
43,0.011487699066372006,0.9966,0.37321687249690294,0.9268
44,0.012142592350901104,0.99628,0.37323052505968374,0.9248
45,0.01037835187292425,0.99694,0.38445944700893014,0.925
46,0.01129930940789578,0.99654,0.3755493453428149,0.9259
47,0.010536900154523028,0.9965,0.38462079237084834,0.9247
48,0.009298693297850841,0.997,0.3877611165450187,0.9265
49,0.008366026145564393,0.99722,0.3956555706537562,0.9261
50,0.009014356844133582,0.9967,0.3857101690611802,0.928
