epoch,train_loss,train_acc,val_loss,val_acc
1,1.7164420075988769,0.35052,1.3995918684005737,0.4737
2,1.2792380032348634,0.5372,1.1098755041122437,0.6021
3,1.0789993339538575,0.61942,0.9504926065444946,0.6615
4,0.9530636617279052,0.6692,0.8938990511894226,0.6901
5,0.8727332973098755,0.70054,1.0009050848960876,0.6734
6,0.8041510664558411,0.72276,0.759902991104126,0.7385
7,0.751549493598938,0.7429,0.727950608921051,0.7528
8,0.7272130965232849,0.75264,0.701797497177124,0.7653
9,0.6987646088886261,0.76344,0.7226364003658294,0.7615
10,0.6646866441822052,0.77498,0.6873816973209381,0.7702
11,0.6464208328819275,0.78162,0.6966191904067993,0.7714
12,0.6302631092453003,0.78714,0.6665815198421479,0.7868
13,0.6106045419883728,0.7938,0.7053064586162567,0.7708
14,0.593865764284134,0.8014,0.6285449171543122,0.7931
15,0.5795376794433593,0.80516,0.6158166618347168,0.7966
16,0.5801302188205719,0.80494,0.6561259053945542,0.7867
17,0.5467948351287841,0.816,0.5947486416101456,0.8087
18,0.5463788465023041,0.81802,0.6438433923721314,0.7996
19,0.5263785214018821,0.82326,0.6238702682495118,0.8102
20,0.523135301644802,0.82516,0.6056545889854431,0.8073
21,0.5077183185386658,0.8297,0.5840377126932144,0.8191
22,0.4972037695789337,0.83272,0.5913475246429444,0.8076
23,0.4986456632900238,0.83472,0.649581145811081,0.7914
24,0.4896384115457535,0.83666,0.6354315020322799,0.8113
25,0.4712097078323364,0.84428,0.5822038181066513,0.8173
26,0.3693967636728287,0.8765,0.48442826154232027,0.8443
27,0.3381966830539703,0.88516,0.4808997484445572,0.8459
28,0.3250853813648224,0.8884,0.4783739542722702,0.8494
29,0.31363761749506,0.89022,0.4802572214126587,0.8475
30,0.30980621246933937,0.89312,0.47994939680099485,0.8506
31,0.2968270100486278,0.8971,0.4705490960597992,0.8512
32,0.2922170659708977,0.89934,0.47776022934913637,0.8503
33,0.28671949408173564,0.90156,0.4757897699356079,0.8514
34,0.28975257277011873,0.90022,0.48435214445590974,0.8483
35,0.2770867115831375,0.90386,0.48595840544700625,0.8505
36,0.27257916195869447,0.90464,0.4915753302574158,0.8515
37,0.2690635265272856,0.90612,0.4829692233562469,0.8535
38,0.27021710899472234,0.9066,0.47639681930541994,0.8528
39,0.26065220338106154,0.90946,0.4882385580539703,0.8539
40,0.2588348553830385,0.90994,0.4768749865293503,0.8534
41,0.2554575760114193,0.91108,0.4866652214765549,0.8542
42,0.2762580038508773,0.90962,0.4925107813835144,0.8521
43,0.2540869962954521,0.9107,0.4844489194393158,0.8542
44,0.2467460604840517,0.91348,0.4908725906610489,0.8555
45,0.2400251476252079,0.91588,0.49749436194896696,0.855
46,0.24036794709086418,0.91524,0.498414083647728,0.8569
47,0.23470535632908343,0.91956,0.4992928451895714,0.8603
48,0.23333780979752541,0.91844,0.5061494415044785,0.8553
49,0.23277734755516052,0.91878,0.5095540348768234,0.8551
50,0.2264136353701353,0.92086,0.506527156817913,0.8559
