epoch,train_loss,train_acc,val_loss,val_acc
1,1.5405864553833009,0.4332,1.2268293767929077,0.5522
2,1.0520294027328492,0.62634,0.87367232837677,0.6925
3,0.8281977180862427,0.70724,0.7570366522789002,0.7408
4,0.6696842910194397,0.76754,0.6248400176525116,0.7848
5,0.5713366915130615,0.80272,0.538407257604599,0.8161
6,0.5008611002159119,0.82758,0.49326444149017334,0.8292
7,0.4509079052734375,0.84528,0.45974642243385316,0.8461
8,0.401983720126152,0.8617,0.4379116423845291,0.8576
9,0.363732750442028,0.87274,0.42601879715919494,0.8621
10,0.33751980581998825,0.8827,0.3850607795119286,0.8707
11,0.23602307575702666,0.9202,0.322468513828516,0.8927
12,0.21098456938385962,0.9271,0.3211097129404545,0.8975
13,0.19744288961529732,0.93238,0.31919326006174087,0.8972
14,0.18543273922920228,0.93546,0.3174885373651981,0.8979
15,0.17745754492104054,0.9382,0.3122027974128723,0.8997
16,0.1692949844479561,0.94112,0.3187885251224041,0.8986
17,0.160371687772274,0.944,0.31635356845259666,0.9018
18,0.1570395641976595,0.94522,0.3168799191057682,0.8992
19,0.15109359779059886,0.94628,0.31824223819971087,0.9016
20,0.14347156989097595,0.94986,0.32698782736361026,0.9
