experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.7947,False
baseline_rgb,rgb,gaussian_noise,2,0.6747,False
baseline_rgb,rgb,gaussian_noise,3,0.5274,False
baseline_rgb,rgb,gaussian_noise,4,0.4544,False
baseline_rgb,rgb,gaussian_noise,5,0.3812,False
baseline_rgb,rgb,shot_noise,1,0.8268,False
baseline_rgb,rgb,shot_noise,2,0.7764,False
baseline_rgb,rgb,shot_noise,3,0.627,False
baseline_rgb,rgb,shot_noise,4,0.558,False
baseline_rgb,rgb,shot_noise,5,0.4405,False
baseline_rgb,rgb,impulse_noise,1,0.7741,False
baseline_rgb,rgb,impulse_noise,2,0.6721,False
baseline_rgb,rgb,impulse_noise,3,0.5946,False
baseline_rgb,rgb,impulse_noise,4,0.4445,False
baseline_rgb,rgb,impulse_noise,5,0.315,False
baseline_rgb,rgb,speckle_noise,1,0.8256,False
baseline_rgb,rgb,speckle_noise,2,0.7442,False
baseline_rgb,rgb,speckle_noise,3,0.6912,False
baseline_rgb,rgb,speckle_noise,4,0.578,False
baseline_rgb,rgb,speckle_noise,5,0.4719,False
baseline_rgb,rgb,defocus_blur,1,0.8546,False
baseline_rgb,rgb,defocus_blur,2,0.8236,False
baseline_rgb,rgb,defocus_blur,3,0.7613,False
baseline_rgb,rgb,defocus_blur,4,0.6797,False
baseline_rgb,rgb,defocus_blur,5,0.5181,False
baseline_rgb,rgb,glass_blur,1,0.5956,False
baseline_rgb,rgb,glass_blur,2,0.6144,False
baseline_rgb,rgb,glass_blur,3,0.6609,False
baseline_rgb,rgb,glass_blur,4,0.4885,False
baseline_rgb,rgb,glass_blur,5,0.5343,False
baseline_rgb,rgb,motion_blur,1,0.787,False
baseline_rgb,rgb,motion_blur,2,0.7125,False
baseline_rgb,rgb,motion_blur,3,0.6395,False
baseline_rgb,rgb,motion_blur,4,0.6364,False
baseline_rgb,rgb,motion_blur,5,0.5734,False
baseline_rgb,rgb,zoom_blur,1,0.7531,False
baseline_rgb,rgb,zoom_blur,2,0.7299,False
baseline_rgb,rgb,zoom_blur,3,0.6832,False
baseline_rgb,rgb,zoom_blur,4,0.6417,False
baseline_rgb,rgb,zoom_blur,5,0.5779,False
baseline_rgb,rgb,gaussian_blur,1,0.8544,False
baseline_rgb,rgb,gaussian_blur,2,0.758,False
baseline_rgb,rgb,gaussian_blur,3,0.6781,False
baseline_rgb,rgb,gaussian_blur,4,0.5945,False
baseline_rgb,rgb,gaussian_blur,5,0.455,False
baseline_rgb,rgb,snow,1,0.8059,False
baseline_rgb,rgb,snow,2,0.7132,False
baseline_rgb,rgb,snow,3,0.7256,False
baseline_rgb,rgb,snow,4,0.7049,False
baseline_rgb,rgb,snow,5,0.6785,False
baseline_rgb,rgb,frost,1,0.8279,False
baseline_rgb,rgb,frost,2,0.7841,False
baseline_rgb,rgb,frost,3,0.6972,False
baseline_rgb,rgb,frost,4,0.7004,False
baseline_rgb,rgb,frost,5,0.6124,False
baseline_rgb,rgb,fog,1,0.8489,True
baseline_rgb,rgb,fog,2,0.8091,True
baseline_rgb,rgb,fog,3,0.755,True
baseline_rgb,rgb,fog,4,0.6739,True
baseline_rgb,rgb,fog,5,0.4706,True
baseline_rgb,rgb,brightness,1,0.8545,True
baseline_rgb,rgb,brightness,2,0.8488,True
baseline_rgb,rgb,brightness,3,0.8378,True
baseline_rgb,rgb,brightness,4,0.8202,True
baseline_rgb,rgb,brightness,5,0.7804,True
