epoch,train_loss,train_acc,val_loss,val_acc
1,1.4752366537857056,0.454,1.0474283739089967,0.6163
2,0.9998500819015503,0.64696,0.8478588599205017,0.6982
3,0.8053527263641358,0.72004,0.7676257912635803,0.735
4,0.6856490190792084,0.76452,0.6577242671012878,0.7708
5,0.6032868752861023,0.79324,0.5835291255950927,0.7996
6,0.5367235237407685,0.8169,0.5902453622341156,0.7964
7,0.4864445938014984,0.83324,0.4915612820625305,0.8289
8,0.4463090139245987,0.84852,0.5272253394126892,0.8172
9,0.41171409710645673,0.85912,0.4445982355117798,0.8499
10,0.38422193604946137,0.8679,0.4695072502851486,0.8453
11,0.3552229503774643,0.87818,0.4328019140720367,0.8539
12,0.32350829675674436,0.88926,0.4225358567357063,0.8567
13,0.30615340041399003,0.8942,0.4109632022976875,0.8596
14,0.2877582323598862,0.90002,0.4073686303853989,0.8618
15,0.2694012049603462,0.90678,0.40078589235544204,0.865
16,0.24833161925196648,0.9132,0.4118202090740204,0.8686
17,0.2342786012506485,0.91904,0.388083393061161,0.8735
18,0.22002436395764352,0.92354,0.4022370597392321,0.8722
19,0.2028151799207926,0.93056,0.385126338404417,0.8796
20,0.19653564762294293,0.93178,0.3747700319200754,0.8801
21,0.18239644180446862,0.93554,0.3941276119291782,0.8809
22,0.17428950883448124,0.93956,0.40894862343668936,0.8771
23,0.16356860507190227,0.9429,0.3834491973280907,0.8808
24,0.15457377407699824,0.94522,0.40377022666335105,0.8851
25,0.14871446419864892,0.94738,0.3804685365200043,0.8832
26,0.08769652174428105,0.96938,0.35486137562394143,0.8985
27,0.07032762859247625,0.97564,0.36722261287868024,0.8998
28,0.06270828236758709,0.97792,0.3732554188370705,0.8995
29,0.06100913756320253,0.97908,0.3748273983001709,0.9032
30,0.05483705893233418,0.98144,0.38035651728510855,0.9022
31,0.049617498895451424,0.98306,0.37730310690402985,0.9021
32,0.046545004015471785,0.98424,0.3881216466829181,0.9025
33,0.043707413431536404,0.98484,0.39086489287912846,0.9013
34,0.0425701997474581,0.98504,0.3823227094620466,0.9057
35,0.040469265030585226,0.98604,0.3930622117996216,0.9027
36,0.03928347358778119,0.9864,0.4003795193463564,0.9017
37,0.03799925162861124,0.98664,0.40026561381220815,0.9031
38,0.0345005993187055,0.98832,0.4141873820655048,0.9015
39,0.03198294533553999,0.98924,0.41001526586711406,0.904
40,0.034128076609577986,0.98824,0.4169078009620309,0.9018
41,0.030668782045189292,0.98924,0.43354460341632367,0.9
42,0.031012547639869152,0.98962,0.4178013941012323,0.9035
43,0.028539834631923586,0.98952,0.4292738661378622,0.9035
44,0.02583287527134642,0.99124,0.43488626368194816,0.9037
45,0.026279318978647933,0.99076,0.4340743529871106,0.9051
46,0.025139691142379305,0.9909,0.43959526468217375,0.9042
47,0.025685510955709034,0.99114,0.43940596702098844,0.9048
48,0.023853557890714146,0.9918,0.44381339210271836,0.9056
49,0.022694840934658424,0.99196,0.4381405001848936,0.9057
50,0.021267725410319398,0.9927,0.4616292060151696,0.9051
