experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,jpeg_compression,4,0.7798,False
baseline_rgb,rgb,jpeg_compression,5,0.7644,False
baseline_rgb,rgb,saturate,1,0.8229,False
baseline_rgb,rgb,saturate,2,0.7956,False
baseline_rgb,rgb,saturate,3,0.8443,False
baseline_rgb,rgb,saturate,4,0.7979,False
baseline_rgb,rgb,saturate,5,0.7362,False
exp_lab,lab,gaussian_noise,1,0.5313,False
exp_lab,lab,gaussian_noise,2,0.3711,False
exp_lab,lab,gaussian_noise,3,0.2871,False
exp_lab,lab,gaussian_noise,4,0.2542,False
exp_lab,lab,gaussian_noise,5,0.235,False
exp_lab,lab,shot_noise,1,0.6517,False
exp_lab,lab,shot_noise,2,0.5346,False
exp_lab,lab,shot_noise,3,0.3527,False
exp_lab,lab,shot_noise,4,0.3002,False
exp_lab,lab,shot_noise,5,0.2526,False
exp_lab,lab,impulse_noise,1,0.6126,False
exp_lab,lab,impulse_noise,2,0.4747,False
exp_lab,lab,impulse_noise,3,0.3862,False
exp_lab,lab,impulse_noise,4,0.272,False
exp_lab,lab,impulse_noise,5,0.2248,False
exp_lab,lab,speckle_noise,1,0.6732,False
exp_lab,lab,speckle_noise,2,0.5142,False
exp_lab,lab,speckle_noise,3,0.45,False
exp_lab,lab,speckle_noise,4,0.3467,False
exp_lab,lab,speckle_noise,5,0.2795,False
exp_lab,lab,defocus_blur,1,0.8495,False
exp_lab,lab,defocus_blur,2,0.8299,False
exp_lab,lab,defocus_blur,3,0.7919,False
exp_lab,lab,defocus_blur,4,0.7408,False
exp_lab,lab,defocus_blur,5,0.6304,False
exp_lab,lab,glass_blur,1,0.6759,False
exp_lab,lab,glass_blur,2,0.6846,False
exp_lab,lab,glass_blur,3,0.722,False
exp_lab,lab,glass_blur,4,0.5576,False
exp_lab,lab,glass_blur,5,0.6061,False
exp_lab,lab,motion_blur,1,0.804,False
exp_lab,lab,motion_blur,2,0.7435,False
exp_lab,lab,motion_blur,3,0.6805,False
exp_lab,lab,motion_blur,4,0.6767,False
exp_lab,lab,motion_blur,5,0.6123,False
exp_lab,lab,zoom_blur,1,0.7847,False
exp_lab,lab,zoom_blur,2,0.7729,False
exp_lab,lab,zoom_blur,3,0.7419,False
exp_lab,lab,zoom_blur,4,0.7145,False
exp_lab,lab,zoom_blur,5,0.6632,False
exp_lab,lab,gaussian_blur,1,0.8494,False
exp_lab,lab,gaussian_blur,2,0.7894,False
exp_lab,lab,gaussian_blur,3,0.7369,False
exp_lab,lab,gaussian_blur,4,0.6823,False
exp_lab,lab,gaussian_blur,5,0.5633,False
exp_lab,lab,snow,1,0.8261,False
exp_lab,lab,snow,2,0.7674,False
exp_lab,lab,snow,3,0.7629,False
exp_lab,lab,snow,4,0.7351,False
exp_lab,lab,snow,5,0.7312,False
exp_lab,lab,frost,1,0.8347,False
exp_lab,lab,frost,2,0.8032,False
exp_lab,lab,frost,3,0.7491,False
exp_lab,lab,frost,4,0.7454,False
exp_lab,lab,frost,5,0.6856,False
exp_lab,lab,fog,1,0.8469,True
exp_lab,lab,fog,2,0.8112,True
exp_lab,lab,fog,3,0.7611,True
exp_lab,lab,fog,4,0.6922,True
exp_lab,lab,fog,5,0.5097,True
exp_lab,lab,brightness,1,0.8532,True
exp_lab,lab,brightness,2,0.8472,True
exp_lab,lab,brightness,3,0.8336,True
exp_lab,lab,brightness,4,0.8166,True
exp_lab,lab,brightness,5,0.7748,True
exp_lab,lab,spatter,1,0.838,False
exp_lab,lab,spatter,2,0.7925,False
exp_lab,lab,spatter,3,0.7437,False
exp_lab,lab,spatter,4,0.7845,False
exp_lab,lab,spatter,5,0.7093,False
exp_lab,lab,contrast,1,0.8366,True
exp_lab,lab,contrast,2,0.7198,True
exp_lab,lab,contrast,3,0.5854,True
exp_lab,lab,contrast,4,0.3873,True
exp_lab,lab,contrast,5,0.1924,True
exp_lab,lab,elastic_transform,1,0.8012,False
exp_lab,lab,elastic_transform,2,0.8022,False
exp_lab,lab,elastic_transform,3,0.7785,False
exp_lab,lab,elastic_transform,4,0.7538,False
exp_lab,lab,elastic_transform,5,0.73,False
exp_lab,lab,pixelate,1,0.8457,False
exp_lab,lab,pixelate,2,0.8365,False
exp_lab,lab,pixelate,3,0.8316,False
exp_lab,lab,pixelate,4,0.7948,False
exp_lab,lab,pixelate,5,0.7354,False
exp_lab,lab,jpeg_compression,1,0.8037,False
exp_lab,lab,jpeg_compression,2,0.7812,False
exp_lab,lab,jpeg_compression,3,0.7714,False
exp_lab,lab,jpeg_compression,4,0.7601,False
exp_lab,lab,jpeg_compression,5,0.7438,False
exp_lab,lab,saturate,1,0.8047,False
exp_lab,lab,saturate,2,0.7469,False
exp_lab,lab,saturate,3,0.8377,False
exp_lab,lab,saturate,4,0.769,False
exp_lab,lab,saturate,5,0.688,False
exp_hsv,hsv,gaussian_noise,1,0.729,False
exp_hsv,hsv,gaussian_noise,2,0.5826,False
exp_hsv,hsv,gaussian_noise,3,0.4471,False
exp_hsv,hsv,gaussian_noise,4,0.3788,False
exp_hsv,hsv,gaussian_noise,5,0.3371,False
exp_hsv,hsv,shot_noise,1,0.7886,False
exp_hsv,hsv,shot_noise,2,0.7194,False
exp_hsv,hsv,shot_noise,3,0.5163,False
exp_hsv,hsv,shot_noise,4,0.4489,False
exp_hsv,hsv,shot_noise,5,0.3395,False
exp_hsv,hsv,impulse_noise,1,0.7126,False
exp_hsv,hsv,impulse_noise,2,0.5879,False
exp_hsv,hsv,impulse_noise,3,0.4797,False
exp_hsv,hsv,impulse_noise,4,0.3104,False
exp_hsv,hsv,impulse_noise,5,0.2275,False
exp_hsv,hsv,speckle_noise,1,0.7919,False
exp_hsv,hsv,speckle_noise,2,0.6766,False
exp_hsv,hsv,speckle_noise,3,0.6108,False
exp_hsv,hsv,speckle_noise,4,0.4794,False
exp_hsv,hsv,speckle_noise,5,0.3684,False
exp_hsv,hsv,defocus_blur,1,0.8468,False
exp_hsv,hsv,defocus_blur,2,0.8226,False
exp_hsv,hsv,defocus_blur,3,0.7767,False
exp_hsv,hsv,defocus_blur,4,0.7253,False
exp_hsv,hsv,defocus_blur,5,0.6057,False
exp_hsv,hsv,glass_blur,1,0.654,False
exp_hsv,hsv,glass_blur,2,0.6594,False
exp_hsv,hsv,glass_blur,3,0.7027,False
exp_hsv,hsv,glass_blur,4,0.5336,False
exp_hsv,hsv,glass_blur,5,0.5884,False
exp_hsv,hsv,motion_blur,1,0.7978,False
exp_hsv,hsv,motion_blur,2,0.7303,False
exp_hsv,hsv,motion_blur,3,0.6588,False
exp_hsv,hsv,motion_blur,4,0.6598,False
exp_hsv,hsv,motion_blur,5,0.5904,False
exp_hsv,hsv,zoom_blur,1,0.7721,False
exp_hsv,hsv,zoom_blur,2,0.7576,False
exp_hsv,hsv,zoom_blur,3,0.724,False
exp_hsv,hsv,zoom_blur,4,0.6939,False
exp_hsv,hsv,zoom_blur,5,0.6418,False
exp_hsv,hsv,gaussian_blur,1,0.8469,False
exp_hsv,hsv,gaussian_blur,2,0.7754,False
exp_hsv,hsv,gaussian_blur,3,0.7191,False
exp_hsv,hsv,gaussian_blur,4,0.6623,False
exp_hsv,hsv,gaussian_blur,5,0.5317,False
exp_hsv,hsv,snow,1,0.8149,False
exp_hsv,hsv,snow,2,0.7432,False
exp_hsv,hsv,snow,3,0.7412,False
exp_hsv,hsv,snow,4,0.7117,False
exp_hsv,hsv,snow,5,0.6984,False
exp_hsv,hsv,frost,1,0.825,False
exp_hsv,hsv,frost,2,0.7894,False
exp_hsv,hsv,frost,3,0.7243,False
exp_hsv,hsv,frost,4,0.7266,False
exp_hsv,hsv,frost,5,0.6575,False
exp_hsv,hsv,fog,1,0.8418,True
exp_hsv,hsv,fog,2,0.8031,True
exp_hsv,hsv,fog,3,0.749,True
exp_hsv,hsv,fog,4,0.672,True
exp_hsv,hsv,fog,5,0.4909,True
exp_hsv,hsv,brightness,1,0.8499,True
exp_hsv,hsv,brightness,2,0.8447,True
exp_hsv,hsv,brightness,3,0.8364,True
exp_hsv,hsv,brightness,4,0.8213,True
exp_hsv,hsv,brightness,5,0.776,True
exp_hsv,hsv,spatter,1,0.8323,False
exp_hsv,hsv,spatter,2,0.7874,False
exp_hsv,hsv,spatter,3,0.7452,False
exp_hsv,hsv,spatter,4,0.7502,False
exp_hsv,hsv,spatter,5,0.6647,False
exp_hsv,hsv,contrast,1,0.8328,True
exp_hsv,hsv,contrast,2,0.7022,True
exp_hsv,hsv,contrast,3,0.5632,True
exp_hsv,hsv,contrast,4,0.3682,True
exp_hsv,hsv,contrast,5,0.1832,True
exp_hsv,hsv,elastic_transform,1,0.7903,False
exp_hsv,hsv,elastic_transform,2,0.7904,False
exp_hsv,hsv,elastic_transform,3,0.7588,False
exp_hsv,hsv,elastic_transform,4,0.7301,False
exp_hsv,hsv,elastic_transform,5,0.7153,False
exp_hsv,hsv,pixelate,1,0.8411,False
exp_hsv,hsv,pixelate,2,0.8205,False
exp_hsv,hsv,pixelate,3,0.8125,False
exp_hsv,hsv,pixelate,4,0.7691,False
exp_hsv,hsv,pixelate,5,0.6884,False
exp_hsv,hsv,jpeg_compression,1,0.8146,False
exp_hsv,hsv,jpeg_compression,2,0.7924,False
exp_hsv,hsv,jpeg_compression,3,0.7871,False
exp_hsv,hsv,jpeg_compression,4,0.7746,False
exp_hsv,hsv,jpeg_compression,5,0.7594,False
exp_hsv,hsv,saturate,1,0.813,False
exp_hsv,hsv,saturate,2,0.7739,False
exp_hsv,hsv,saturate,3,0.8341,False
exp_hsv,hsv,saturate,4,0.7985,False
exp_hsv,hsv,saturate,5,0.776,False
exp_grayscale,grayscale,gaussian_noise,1,0.6978,False
exp_grayscale,grayscale,gaussian_noise,2,0.5047,False
exp_grayscale,grayscale,gaussian_noise,3,0.3215,False
exp_grayscale,grayscale,gaussian_noise,4,0.2544,False
exp_grayscale,grayscale,gaussian_noise,5,0.2016,False
exp_grayscale,grayscale,shot_noise,1,0.7636,False
exp_grayscale,grayscale,shot_noise,2,0.6746,False
exp_grayscale,grayscale,shot_noise,3,0.4442,False
exp_grayscale,grayscale,shot_noise,4,0.3551,False
exp_grayscale,grayscale,shot_noise,5,0.2431,False
exp_grayscale,grayscale,impulse_noise,1,0.7043,False
exp_grayscale,grayscale,impulse_noise,2,0.5993,False
exp_grayscale,grayscale,impulse_noise,3,0.5182,False
exp_grayscale,grayscale,impulse_noise,4,0.3788,False
exp_grayscale,grayscale,impulse_noise,5,0.2306,False
exp_grayscale,grayscale,speckle_noise,1,0.7598,False
exp_grayscale,grayscale,speckle_noise,2,0.6197,False
exp_grayscale,grayscale,speckle_noise,3,0.5365,False
exp_grayscale,grayscale,speckle_noise,4,0.3816,False
exp_grayscale,grayscale,speckle_noise,5,0.2646,False
exp_grayscale,grayscale,defocus_blur,1,0.8296,False
exp_grayscale,grayscale,defocus_blur,2,0.7887,False
exp_grayscale,grayscale,defocus_blur,3,0.7016,False
exp_grayscale,grayscale,defocus_blur,4,0.5826,False
exp_grayscale,grayscale,defocus_blur,5,0.3803,False
exp_grayscale,grayscale,glass_blur,1,0.4427,False
exp_grayscale,grayscale,glass_blur,2,0.4642,False
exp_grayscale,grayscale,glass_blur,3,0.517,False
exp_grayscale,grayscale,glass_blur,4,0.3491,False
exp_grayscale,grayscale,glass_blur,5,0.379,False
exp_grayscale,grayscale,motion_blur,1,0.745,False
exp_grayscale,grayscale,motion_blur,2,0.6349,False
exp_grayscale,grayscale,motion_blur,3,0.5427,False
exp_grayscale,grayscale,motion_blur,4,0.5391,False
exp_grayscale,grayscale,motion_blur,5,0.4638,False
exp_grayscale,grayscale,zoom_blur,1,0.6937,False
exp_grayscale,grayscale,zoom_blur,2,0.6564,False
exp_grayscale,grayscale,zoom_blur,3,0.5937,False
exp_grayscale,grayscale,zoom_blur,4,0.5428,False
exp_grayscale,grayscale,zoom_blur,5,0.4662,False
exp_grayscale,grayscale,gaussian_blur,1,0.8296,False
exp_grayscale,grayscale,gaussian_blur,2,0.6988,False
exp_grayscale,grayscale,gaussian_blur,3,0.5813,False
exp_grayscale,grayscale,gaussian_blur,4,0.4705,False
exp_grayscale,grayscale,gaussian_blur,5,0.315,False
exp_grayscale,grayscale,snow,1,0.75,False
exp_grayscale,grayscale,snow,2,0.6275,False
exp_grayscale,grayscale,snow,3,0.6515,False
exp_grayscale,grayscale,snow,4,0.6311,False
exp_grayscale,grayscale,snow,5,0.6006,False
exp_grayscale,grayscale,frost,1,0.7941,False
exp_grayscale,grayscale,frost,2,0.7331,False
exp_grayscale,grayscale,frost,3,0.6263,False
exp_grayscale,grayscale,frost,4,0.609,False
exp_grayscale,grayscale,frost,5,0.5094,False
exp_grayscale,grayscale,fog,1,0.8315,True
exp_grayscale,grayscale,fog,2,0.789,True
exp_grayscale,grayscale,fog,3,0.7255,True
exp_grayscale,grayscale,fog,4,0.6322,True
exp_grayscale,grayscale,fog,5,0.4031,True
exp_grayscale,grayscale,brightness,1,0.8338,True
exp_grayscale,grayscale,brightness,2,0.8296,True
exp_grayscale,grayscale,brightness,3,0.8133,True
exp_grayscale,grayscale,brightness,4,0.7939,True
exp_grayscale,grayscale,brightness,5,0.7401,True
exp_grayscale,grayscale,spatter,1,0.7736,False
exp_grayscale,grayscale,spatter,2,0.6739,False
exp_grayscale,grayscale,spatter,3,0.618,False
exp_grayscale,grayscale,spatter,4,0.6832,False
exp_grayscale,grayscale,spatter,5,0.5837,False
exp_grayscale,grayscale,contrast,1,0.8267,True
exp_grayscale,grayscale,contrast,2,0.7272,True
exp_grayscale,grayscale,contrast,3,0.6162,True
exp_grayscale,grayscale,contrast,4,0.4432,True
exp_grayscale,grayscale,contrast,5,0.1561,True
exp_grayscale,grayscale,elastic_transform,1,0.7503,False
exp_grayscale,grayscale,elastic_transform,2,0.7447,False
exp_grayscale,grayscale,elastic_transform,3,0.693,False
exp_grayscale,grayscale,elastic_transform,4,0.6235,False
exp_grayscale,grayscale,elastic_transform,5,0.5859,False
exp_grayscale,grayscale,pixelate,1,0.8183,False
exp_grayscale,grayscale,pixelate,2,0.7837,False
exp_grayscale,grayscale,pixelate,3,0.7527,False
exp_grayscale,grayscale,pixelate,4,0.6194,False
exp_grayscale,grayscale,pixelate,5,0.4475,False
exp_grayscale,grayscale,jpeg_compression,1,0.8103,False
exp_grayscale,grayscale,jpeg_compression,2,0.778,False
exp_grayscale,grayscale,jpeg_compression,3,0.7709,False
exp_grayscale,grayscale,jpeg_compression,4,0.7514,False
exp_grayscale,grayscale,jpeg_compression,5,0.7348,False
exp_grayscale,grayscale,saturate,1,0.8356,False
exp_grayscale,grayscale,saturate,2,0.8327,False
exp_grayscale,grayscale,saturate,3,0.834,False
exp_grayscale,grayscale,saturate,4,0.8193,False
exp_grayscale,grayscale,saturate,5,0.8052,False
