experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,impulse_noise,1,0.8117,False
exp_lab,lab,impulse_noise,2,0.634,False
exp_lab,lab,impulse_noise,3,0.4828,False
exp_lab,lab,impulse_noise,4,0.2868,False
exp_lab,lab,impulse_noise,5,0.217,False
exp_lab,lab,speckle_noise,1,0.7966,False
exp_lab,lab,speckle_noise,2,0.604,False
exp_lab,lab,speckle_noise,3,0.5106,False
exp_lab,lab,speckle_noise,4,0.3673,False
exp_lab,lab,speckle_noise,5,0.2724,False
exp_lab,lab,defocus_blur,1,0.9242,False
exp_lab,lab,defocus_blur,2,0.9066,False
exp_lab,lab,defocus_blur,3,0.8614,False
exp_lab,lab,defocus_blur,4,0.7724,False
exp_lab,lab,defocus_blur,5,0.6004,False
exp_lab,lab,glass_blur,1,0.5925,False
exp_lab,lab,glass_blur,2,0.6073,False
exp_lab,lab,glass_blur,3,0.6513,False
exp_lab,lab,glass_blur,4,0.4705,False
exp_lab,lab,glass_blur,5,0.5175,False
exp_lab,lab,motion_blur,1,0.8747,False
exp_lab,lab,motion_blur,2,0.7988,False
exp_lab,lab,motion_blur,3,0.7205,False
exp_lab,lab,motion_blur,4,0.7197,False
exp_lab,lab,motion_blur,5,0.638,False
exp_lab,lab,zoom_blur,1,0.851,False
exp_lab,lab,zoom_blur,2,0.8276,False
exp_lab,lab,zoom_blur,3,0.7811,False
exp_lab,lab,zoom_blur,4,0.7365,False
exp_lab,lab,zoom_blur,5,0.6485,False
exp_lab,lab,gaussian_blur,1,0.9239,False
exp_lab,lab,gaussian_blur,2,0.8603,False
exp_lab,lab,gaussian_blur,3,0.7691,False
exp_lab,lab,gaussian_blur,4,0.6576,False
exp_lab,lab,gaussian_blur,5,0.4404,False
exp_lab,lab,snow,1,0.8802,False
exp_lab,lab,snow,2,0.7889,False
exp_lab,lab,snow,3,0.8151,False
exp_lab,lab,snow,4,0.7859,False
exp_lab,lab,snow,5,0.7485,False
exp_lab,lab,frost,1,0.89,False
exp_lab,lab,frost,2,0.8459,False
exp_lab,lab,frost,3,0.7727,False
exp_lab,lab,frost,4,0.759,False
exp_lab,lab,frost,5,0.6685,False
exp_lab,lab,fog,1,0.925,True
exp_lab,lab,fog,2,0.9033,True
exp_lab,lab,fog,3,0.8776,True
exp_lab,lab,fog,4,0.8353,True
exp_lab,lab,fog,5,0.688,True
exp_lab,lab,brightness,1,0.924,True
exp_lab,lab,brightness,2,0.9177,True
exp_lab,lab,brightness,3,0.9081,True
exp_lab,lab,brightness,4,0.896,True
exp_lab,lab,brightness,5,0.8623,True
exp_lab,lab,spatter,1,0.9067,False
exp_lab,lab,spatter,2,0.8626,False
exp_lab,lab,spatter,3,0.8133,False
exp_lab,lab,spatter,4,0.857,False
exp_lab,lab,spatter,5,0.779,False
exp_lab,lab,contrast,1,0.9178,True
exp_lab,lab,contrast,2,0.8673,True
exp_lab,lab,contrast,3,0.803,True
exp_lab,lab,contrast,4,0.677,True
exp_lab,lab,contrast,5,0.2802,True
exp_lab,lab,elastic_transform,1,0.878,False
exp_lab,lab,elastic_transform,2,0.8752,False
exp_lab,lab,elastic_transform,3,0.848,False
exp_lab,lab,elastic_transform,4,0.807,False
exp_lab,lab,elastic_transform,5,0.7788,False
exp_lab,lab,pixelate,1,0.9089,False
exp_lab,lab,pixelate,2,0.8702,False
exp_lab,lab,pixelate,3,0.838,False
exp_lab,lab,pixelate,4,0.7182,False
exp_lab,lab,pixelate,5,0.5522,False
exp_lab,lab,jpeg_compression,1,0.8463,False
exp_lab,lab,jpeg_compression,2,0.8083,False
exp_lab,lab,jpeg_compression,3,0.7893,False
exp_lab,lab,jpeg_compression,4,0.7708,False
exp_lab,lab,jpeg_compression,5,0.7457,False
exp_lab,lab,saturate,1,0.8951,False
exp_lab,lab,saturate,2,0.8518,False
exp_lab,lab,saturate,3,0.9176,False
exp_lab,lab,saturate,4,0.876,False
exp_lab,lab,saturate,5,0.8111,False
exp_hsv,hsv,gaussian_noise,1,0.747,False
exp_hsv,hsv,gaussian_noise,2,0.5538,False
exp_hsv,hsv,gaussian_noise,3,0.3793,False
exp_hsv,hsv,gaussian_noise,4,0.3138,False
exp_hsv,hsv,gaussian_noise,5,0.272,False
exp_hsv,hsv,shot_noise,1,0.8152,False
exp_hsv,hsv,shot_noise,2,0.7179,False
exp_hsv,hsv,shot_noise,3,0.485,False
exp_hsv,hsv,shot_noise,4,0.4,False
exp_hsv,hsv,shot_noise,5,0.2993,False
exp_hsv,hsv,impulse_noise,1,0.8394,False
exp_hsv,hsv,impulse_noise,2,0.7262,False
exp_hsv,hsv,impulse_noise,3,0.5926,False
exp_hsv,hsv,impulse_noise,4,0.3577,False
exp_hsv,hsv,impulse_noise,5,0.2334,False
exp_hsv,hsv,speckle_noise,1,0.8176,False
exp_hsv,hsv,speckle_noise,2,0.6687,False
exp_hsv,hsv,speckle_noise,3,0.5927,False
exp_hsv,hsv,speckle_noise,4,0.4472,False
exp_hsv,hsv,speckle_noise,5,0.353,False
exp_hsv,hsv,defocus_blur,1,0.9189,False
exp_hsv,hsv,defocus_blur,2,0.9034,False
exp_hsv,hsv,defocus_blur,3,0.8486,False
exp_hsv,hsv,defocus_blur,4,0.7476,False
exp_hsv,hsv,defocus_blur,5,0.5783,False
exp_hsv,hsv,glass_blur,1,0.5632,False
exp_hsv,hsv,glass_blur,2,0.5868,False
exp_hsv,hsv,glass_blur,3,0.6355,False
exp_hsv,hsv,glass_blur,4,0.4432,False
exp_hsv,hsv,glass_blur,5,0.4934,False
exp_hsv,hsv,motion_blur,1,0.8621,False
exp_hsv,hsv,motion_blur,2,0.7666,False
exp_hsv,hsv,motion_blur,3,0.6847,False
exp_hsv,hsv,motion_blur,4,0.6785,False
exp_hsv,hsv,motion_blur,5,0.5932,False
exp_hsv,hsv,zoom_blur,1,0.8383,False
exp_hsv,hsv,zoom_blur,2,0.8105,False
exp_hsv,hsv,zoom_blur,3,0.7542,False
exp_hsv,hsv,zoom_blur,4,0.7077,False
exp_hsv,hsv,zoom_blur,5,0.6183,False
exp_hsv,hsv,gaussian_blur,1,0.9188,False
exp_hsv,hsv,gaussian_blur,2,0.8469,False
exp_hsv,hsv,gaussian_blur,3,0.7493,False
exp_hsv,hsv,gaussian_blur,4,0.6262,False
exp_hsv,hsv,gaussian_blur,5,0.4185,False
exp_hsv,hsv,snow,1,0.8696,False
exp_hsv,hsv,snow,2,0.7645,False
exp_hsv,hsv,snow,3,0.7907,False
exp_hsv,hsv,snow,4,0.769,False
exp_hsv,hsv,snow,5,0.7176,False
exp_hsv,hsv,frost,1,0.8788,False
exp_hsv,hsv,frost,2,0.8243,False
exp_hsv,hsv,frost,3,0.7383,False
exp_hsv,hsv,frost,4,0.7213,False
exp_hsv,hsv,frost,5,0.6286,False
exp_hsv,hsv,fog,1,0.9176,True
exp_hsv,hsv,fog,2,0.8997,True
exp_hsv,hsv,fog,3,0.8738,True
exp_hsv,hsv,fog,4,0.8365,True
exp_hsv,hsv,fog,5,0.6905,True
exp_hsv,hsv,brightness,1,0.9206,True
exp_hsv,hsv,brightness,2,0.9158,True
exp_hsv,hsv,brightness,3,0.9064,True
exp_hsv,hsv,brightness,4,0.8952,True
exp_hsv,hsv,brightness,5,0.8569,True
exp_hsv,hsv,spatter,1,0.9054,False
exp_hsv,hsv,spatter,2,0.8685,False
exp_hsv,hsv,spatter,3,0.8195,False
exp_hsv,hsv,spatter,4,0.8479,False
exp_hsv,hsv,spatter,5,0.7678,False
exp_hsv,hsv,contrast,1,0.9131,True
exp_hsv,hsv,contrast,2,0.858,True
exp_hsv,hsv,contrast,3,0.7979,True
exp_hsv,hsv,contrast,4,0.667,True
exp_hsv,hsv,contrast,5,0.2762,True
exp_hsv,hsv,elastic_transform,1,0.872,False
exp_hsv,hsv,elastic_transform,2,0.8671,False
exp_hsv,hsv,elastic_transform,3,0.832,False
exp_hsv,hsv,elastic_transform,4,0.7901,False
exp_hsv,hsv,elastic_transform,5,0.7619,False
exp_hsv,hsv,pixelate,1,0.902,False
exp_hsv,hsv,pixelate,2,0.8523,False
exp_hsv,hsv,pixelate,3,0.8167,False
exp_hsv,hsv,pixelate,4,0.6909,False
exp_hsv,hsv,pixelate,5,0.5174,False
exp_hsv,hsv,jpeg_compression,1,0.8619,False
exp_hsv,hsv,jpeg_compression,2,0.8243,False
exp_hsv,hsv,jpeg_compression,3,0.8096,False
exp_hsv,hsv,jpeg_compression,4,0.7902,False
exp_hsv,hsv,jpeg_compression,5,0.7626,False
exp_hsv,hsv,saturate,1,0.8917,False
exp_hsv,hsv,saturate,2,0.8631,False
exp_hsv,hsv,saturate,3,0.9165,False
exp_hsv,hsv,saturate,4,0.9004,False
exp_hsv,hsv,saturate,5,0.8812,False
