experiment,colorspace,corruption,luminosity,mean_acc
baseline_rgb,rgb,gaussian_noise,False,0.50356
baseline_rgb,rgb,shot_noise,False,0.60868
baseline_rgb,rgb,impulse_noise,False,0.58572
baseline_rgb,rgb,speckle_noise,False,0.63212
baseline_rgb,rgb,defocus_blur,False,0.77934
baseline_rgb,rgb,glass_blur,False,0.534
baseline_rgb,rgb,motion_blur,False,0.71228
baseline_rgb,rgb,zoom_blur,False,0.71948
baseline_rgb,rgb,gaussian_blur,False,0.6695800000000001
baseline_rgb,rgb,snow,False,0.77654
baseline_rgb,rgb,frost,False,0.73582
baseline_rgb,rgb,fog,True,0.8356
baseline_rgb,rgb,brightness,True,0.90364
baseline_rgb,rgb,spatter,False,0.8209
baseline_rgb,rgb,contrast,True,0.72224
baseline_rgb,rgb,elastic_transform,False,0.81698
baseline_rgb,rgb,pixelate,False,0.7422399999999999
baseline_rgb,rgb,jpeg_compression,False,0.80224
baseline_rgb,rgb,saturate,False,0.87762
exp_lab,lab,gaussian_noise,False,0.38423999999999997
exp_lab,lab,shot_noise,False,0.49672
exp_lab,lab,impulse_noise,False,0.56504
exp_lab,lab,speckle_noise,False,0.53532
exp_lab,lab,defocus_blur,False,0.8043199999999999
exp_lab,lab,glass_blur,False,0.6123799999999999
exp_lab,lab,motion_blur,False,0.73834
exp_lab,lab,zoom_blur,False,0.75842
exp_lab,lab,gaussian_blur,False,0.7169200000000001
exp_lab,lab,snow,False,0.8058399999999999
exp_lab,lab,frost,False,0.77784
exp_lab,lab,fog,True,0.84626
exp_lab,lab,brightness,True,0.9031600000000001
exp_lab,lab,spatter,False,0.84496
exp_lab,lab,contrast,True,0.7066000000000001
exp_lab,lab,elastic_transform,False,0.8344999999999999
exp_lab,lab,pixelate,False,0.76684
exp_lab,lab,jpeg_compression,False,0.7939200000000001
exp_lab,lab,saturate,False,0.8751199999999999
exp_hsv,hsv,gaussian_noise,False,0.46925999999999995
exp_hsv,hsv,shot_noise,False,0.56156
exp_hsv,hsv,impulse_noise,False,0.54154
exp_hsv,hsv,speckle_noise,False,0.5917600000000001
exp_hsv,hsv,defocus_blur,False,0.79428
exp_hsv,hsv,glass_blur,False,0.5587199999999999
exp_hsv,hsv,motion_blur,False,0.74172
exp_hsv,hsv,zoom_blur,False,0.7391399999999999
exp_hsv,hsv,gaussian_blur,False,0.69526
exp_hsv,hsv,snow,False,0.7865
exp_hsv,hsv,frost,False,0.7602
exp_hsv,hsv,fog,True,0.8455199999999999
exp_hsv,hsv,brightness,True,0.8988799999999999
exp_hsv,hsv,spatter,False,0.8297000000000001
exp_hsv,hsv,contrast,True,0.70384
exp_hsv,hsv,elastic_transform,False,0.82284
exp_hsv,hsv,pixelate,False,0.74874
exp_hsv,hsv,jpeg_compression,False,0.8073
exp_hsv,hsv,saturate,False,0.8902599999999999
