experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,gaussian_noise,1,0.7918,False
baseline_rgb,rgb,gaussian_noise,2,0.6296,False
baseline_rgb,rgb,gaussian_noise,3,0.4444,False
baseline_rgb,rgb,gaussian_noise,4,0.3563,False
baseline_rgb,rgb,gaussian_noise,5,0.2957,False
baseline_rgb,rgb,shot_noise,1,0.8421,False
baseline_rgb,rgb,shot_noise,2,0.7662,False
baseline_rgb,rgb,shot_noise,3,0.5724,False
baseline_rgb,rgb,shot_noise,4,0.4942,False
baseline_rgb,rgb,shot_noise,5,0.3685,False
baseline_rgb,rgb,impulse_noise,1,0.8397,False
baseline_rgb,rgb,impulse_noise,2,0.7545,False
baseline_rgb,rgb,impulse_noise,3,0.6563,False
baseline_rgb,rgb,impulse_noise,4,0.434,False
baseline_rgb,rgb,impulse_noise,5,0.2441,False
baseline_rgb,rgb,speckle_noise,1,0.8441,False
baseline_rgb,rgb,speckle_noise,2,0.7247,False
baseline_rgb,rgb,speckle_noise,3,0.6551,False
baseline_rgb,rgb,speckle_noise,4,0.5236,False
baseline_rgb,rgb,speckle_noise,5,0.4131,False
baseline_rgb,rgb,defocus_blur,1,0.9228,False
baseline_rgb,rgb,defocus_blur,2,0.9045,False
baseline_rgb,rgb,defocus_blur,3,0.8479,False
baseline_rgb,rgb,defocus_blur,4,0.7248,False
baseline_rgb,rgb,defocus_blur,5,0.4967,False
baseline_rgb,rgb,glass_blur,1,0.5499,False
baseline_rgb,rgb,glass_blur,2,0.5656,False
baseline_rgb,rgb,glass_blur,3,0.6131,False
baseline_rgb,rgb,glass_blur,4,0.4546,False
baseline_rgb,rgb,glass_blur,5,0.4868,False
baseline_rgb,rgb,motion_blur,1,0.862,False
baseline_rgb,rgb,motion_blur,2,0.7655,False
baseline_rgb,rgb,motion_blur,3,0.6691,False
baseline_rgb,rgb,motion_blur,4,0.6742,False
baseline_rgb,rgb,motion_blur,5,0.5906,False
baseline_rgb,rgb,zoom_blur,1,0.8337,False
baseline_rgb,rgb,zoom_blur,2,0.8019,False
baseline_rgb,rgb,zoom_blur,3,0.7344,False
baseline_rgb,rgb,zoom_blur,4,0.6675,False
baseline_rgb,rgb,zoom_blur,5,0.5599,False
baseline_rgb,rgb,gaussian_blur,1,0.9227,False
baseline_rgb,rgb,gaussian_blur,2,0.8467,False
baseline_rgb,rgb,gaussian_blur,3,0.722,False
baseline_rgb,rgb,gaussian_blur,4,0.5503,False
baseline_rgb,rgb,gaussian_blur,5,0.3062,False
baseline_rgb,rgb,snow,1,0.8613,False
baseline_rgb,rgb,snow,2,0.7575,False
baseline_rgb,rgb,snow,3,0.7914,False
baseline_rgb,rgb,snow,4,0.7613,False
baseline_rgb,rgb,snow,5,0.7112,False
baseline_rgb,rgb,frost,1,0.8727,False
baseline_rgb,rgb,frost,2,0.8192,False
baseline_rgb,rgb,frost,3,0.7154,False
baseline_rgb,rgb,frost,4,0.696,False
baseline_rgb,rgb,frost,5,0.5758,False
baseline_rgb,rgb,fog,1,0.9192,True
baseline_rgb,rgb,fog,2,0.9018,True
baseline_rgb,rgb,fog,3,0.8718,True
baseline_rgb,rgb,fog,4,0.8332,True
baseline_rgb,rgb,fog,5,0.652,True
baseline_rgb,rgb,brightness,1,0.9229,True
baseline_rgb,rgb,brightness,2,0.9185,True
baseline_rgb,rgb,brightness,3,0.9088,True
baseline_rgb,rgb,brightness,4,0.8971,True
baseline_rgb,rgb,brightness,5,0.8709,True
baseline_rgb,rgb,spatter,1,0.898,False
baseline_rgb,rgb,spatter,2,0.846,False
baseline_rgb,rgb,spatter,3,0.7986,False
baseline_rgb,rgb,spatter,4,0.8278,False
baseline_rgb,rgb,spatter,5,0.7341,False
baseline_rgb,rgb,contrast,1,0.9156,True
baseline_rgb,rgb,contrast,2,0.8677,True
baseline_rgb,rgb,contrast,3,0.8142,True
baseline_rgb,rgb,contrast,4,0.6979,True
baseline_rgb,rgb,contrast,5,0.3158,True
baseline_rgb,rgb,elastic_transform,1,0.8738,False
baseline_rgb,rgb,elastic_transform,2,0.8687,False
baseline_rgb,rgb,elastic_transform,3,0.8224,False
baseline_rgb,rgb,elastic_transform,4,0.7766,False
baseline_rgb,rgb,elastic_transform,5,0.7434,False
baseline_rgb,rgb,pixelate,1,0.9037,False
baseline_rgb,rgb,pixelate,2,0.8523,False
baseline_rgb,rgb,pixelate,3,0.8101,False
baseline_rgb,rgb,pixelate,4,0.662,False
baseline_rgb,rgb,pixelate,5,0.4831,False
baseline_rgb,rgb,jpeg_compression,1,0.8581,False
baseline_rgb,rgb,jpeg_compression,2,0.8201,False
baseline_rgb,rgb,jpeg_compression,3,0.8013,False
baseline_rgb,rgb,jpeg_compression,4,0.7789,False
baseline_rgb,rgb,jpeg_compression,5,0.7528,False
baseline_rgb,rgb,saturate,1,0.8959,False
baseline_rgb,rgb,saturate,2,0.8737,False
baseline_rgb,rgb,saturate,3,0.9158,False
baseline_rgb,rgb,saturate,4,0.8748,False
baseline_rgb,rgb,saturate,5,0.8279,False
exp_lab,lab,gaussian_noise,1,0.7081,False
exp_lab,lab,gaussian_noise,2,0.4461,False
exp_lab,lab,gaussian_noise,3,0.2964,False
exp_lab,lab,gaussian_noise,4,0.2501,False
exp_lab,lab,gaussian_noise,5,0.2205,False
exp_lab,lab,shot_noise,1,0.8032,False
exp_lab,lab,shot_noise,2,0.6732,False
exp_lab,lab,shot_noise,3,0.41,False
exp_lab,lab,shot_noise,4,0.3451,False
exp_lab,lab,shot_noise,5,0.2521,False
exp_lab,lab,impulse_noise,1,0.843,False
exp_lab,lab,impulse_noise,2,0.7261,False
exp_lab,lab,impulse_noise,3,0.6213,False
exp_lab,lab,impulse_noise,4,0.3975,False
exp_lab,lab,impulse_noise,5,0.2373,False
exp_lab,lab,speckle_noise,1,0.8004,False
exp_lab,lab,speckle_noise,2,0.6258,False
exp_lab,lab,speckle_noise,3,0.5383,False
exp_lab,lab,speckle_noise,4,0.4041,False
exp_lab,lab,speckle_noise,5,0.308,False
exp_lab,lab,defocus_blur,1,0.9227,False
exp_lab,lab,defocus_blur,2,0.9066,False
exp_lab,lab,defocus_blur,3,0.86,False
exp_lab,lab,defocus_blur,4,0.7544,False
exp_lab,lab,defocus_blur,5,0.5779,False
exp_lab,lab,glass_blur,1,0.6328,False
exp_lab,lab,glass_blur,2,0.6516,False
exp_lab,lab,glass_blur,3,0.6816,False
exp_lab,lab,glass_blur,4,0.5337,False
exp_lab,lab,glass_blur,5,0.5622,False
exp_lab,lab,motion_blur,1,0.8752,False
exp_lab,lab,motion_blur,2,0.7883,False
exp_lab,lab,motion_blur,3,0.6975,False
exp_lab,lab,motion_blur,4,0.7001,False
exp_lab,lab,motion_blur,5,0.6306,False
exp_lab,lab,zoom_blur,1,0.8488,False
exp_lab,lab,zoom_blur,2,0.8241,False
exp_lab,lab,zoom_blur,3,0.7685,False
exp_lab,lab,zoom_blur,4,0.7164,False
exp_lab,lab,zoom_blur,5,0.6343,False
exp_lab,lab,gaussian_blur,1,0.923,False
exp_lab,lab,gaussian_blur,2,0.858,False
exp_lab,lab,gaussian_blur,3,0.7528,False
exp_lab,lab,gaussian_blur,4,0.625,False
exp_lab,lab,gaussian_blur,5,0.4258,False
exp_lab,lab,snow,1,0.8814,False
exp_lab,lab,snow,2,0.8019,False
exp_lab,lab,snow,3,0.8194,False
exp_lab,lab,snow,4,0.7809,False
exp_lab,lab,snow,5,0.7456,False
exp_lab,lab,frost,1,0.8849,False
exp_lab,lab,frost,2,0.8381,False
exp_lab,lab,frost,3,0.7626,False
exp_lab,lab,frost,4,0.749,False
exp_lab,lab,frost,5,0.6546,False
exp_lab,lab,fog,1,0.9207,True
exp_lab,lab,fog,2,0.9053,True
exp_lab,lab,fog,3,0.8796,True
exp_lab,lab,fog,4,0.8402,True
exp_lab,lab,fog,5,0.6855,True
exp_lab,lab,brightness,1,0.9253,True
exp_lab,lab,brightness,2,0.9186,True
exp_lab,lab,brightness,3,0.9118,True
exp_lab,lab,brightness,4,0.8977,True
exp_lab,lab,brightness,5,0.8624,True
exp_lab,lab,spatter,1,0.9048,False
exp_lab,lab,spatter,2,0.8668,False
exp_lab,lab,spatter,3,0.8162,False
exp_lab,lab,spatter,4,0.86,False
exp_lab,lab,spatter,5,0.777,False
exp_lab,lab,contrast,1,0.9159,True
exp_lab,lab,contrast,2,0.8672,True
exp_lab,lab,contrast,3,0.8089,True
exp_lab,lab,contrast,4,0.6728,True
exp_lab,lab,contrast,5,0.2682,True
exp_lab,lab,elastic_transform,1,0.8802,False
exp_lab,lab,elastic_transform,2,0.8754,False
exp_lab,lab,elastic_transform,3,0.8402,False
exp_lab,lab,elastic_transform,4,0.8001,False
exp_lab,lab,elastic_transform,5,0.7766,False
exp_lab,lab,pixelate,1,0.9038,False
exp_lab,lab,pixelate,2,0.8654,False
exp_lab,lab,pixelate,3,0.8293,False
exp_lab,lab,pixelate,4,0.6989,False
exp_lab,lab,pixelate,5,0.5368,False
exp_lab,lab,jpeg_compression,1,0.8534,False
exp_lab,lab,jpeg_compression,2,0.8108,False
exp_lab,lab,jpeg_compression,3,0.7902,False
exp_lab,lab,jpeg_compression,4,0.7699,False
exp_lab,lab,jpeg_compression,5,0.7453,False
exp_lab,lab,saturate,1,0.8964,False
exp_lab,lab,saturate,2,0.8636,False
exp_lab,lab,saturate,3,0.918,False
exp_lab,lab,saturate,4,0.876,False
exp_lab,lab,saturate,5,0.8216,False
exp_hsv,hsv,gaussian_noise,1,0.7391,False
