epoch,train_loss,train_acc,val_loss,val_acc
1,1.7102784508514404,0.34702,1.4112735174179076,0.485
2,1.289996492919922,0.53122,1.154646978378296,0.5868
3,1.107548227367401,0.6072,1.0081504272460937,0.6433
4,0.9925382905960083,0.65364,0.9644773355484009,0.6675
5,0.901872139339447,0.68614,0.8163739780426026,0.7126
6,0.8355278541564941,0.71314,0.8562336511611939,0.7008
7,0.7782740003585815,0.7328,0.7538427488327026,0.7393
8,0.7310471702861786,0.75016,0.8213941249847412,0.7218
9,0.7018591141891479,0.76106,0.7250550323486328,0.7548
10,0.6661185103607178,0.77394,0.705608804321289,0.7615
11,0.6482096341609955,0.78184,0.7180694814682007,0.7518
12,0.6266249884605408,0.78982,0.6346143943309784,0.7913
13,0.6117191838359832,0.79554,0.6322851305007935,0.786
14,0.5878851032447815,0.80158,0.6401532562732697,0.785
15,0.5709333288288116,0.80872,0.6109136952400207,0.8028
16,0.589881610918045,0.80364,0.6146813029289245,0.7961
17,0.549450579791069,0.81678,0.5942878530502319,0.8111
18,0.5382935977077484,0.81886,0.6257856289863586,0.7921
19,0.5213584032535553,0.82388,0.5884189217567444,0.8069
20,0.5237900745868683,0.82482,0.5972451232910156,0.8056
21,0.5098754454135894,0.83134,0.6135307073116303,0.8038
22,0.49972592797756193,0.83272,0.5648946568012237,0.8214
23,0.4916492129611969,0.83664,0.5332634927272797,0.8257
24,0.4774290399956703,0.84142,0.5807821472644806,0.8117
25,0.47293306493282317,0.8431,0.5457974307060242,0.8229
26,0.3570452316880226,0.87868,0.49271161420345305,0.8435
27,0.3292812968027592,0.88778,0.48036874694824216,0.8488
28,0.3180016117477417,0.89022,0.4815574164867401,0.8466
29,0.3044629679441452,0.89558,0.4852415103197098,0.8493
30,0.2967795764541626,0.8964,0.4788956969618797,0.8483
31,0.29584259683847425,0.8985,0.4837051414012909,0.8499
32,0.28755111382961274,0.90004,0.47755141837596893,0.8527
33,0.28660201930642126,0.901,0.49647385296821595,0.8512
34,0.27741393974781037,0.90244,0.48306868813037873,0.8562
35,0.2685305138015747,0.90682,0.4972890242576599,0.8526
36,0.26416973198533056,0.90774,0.496309269452095,0.8557
37,0.2628341945123672,0.90976,0.49298114540576937,0.8541
38,0.2593594128960371,0.91052,0.4805819078087807,0.8551
39,0.2512877796697617,0.91224,0.4818556225657463,0.8582
40,0.2536012921905518,0.91274,0.48758615823984147,0.8577
41,0.24576858584046363,0.91512,0.48511546946763995,0.8575
42,0.24695739930152893,0.91338,0.48311072945594785,0.8562
43,0.24320001565098762,0.91526,0.4838951473891735,0.8593
44,0.23959337859630583,0.91596,0.48157969921827315,0.8617
45,0.2335788568675518,0.91952,0.4862364436507225,0.8607
46,0.2343963889706135,0.91806,0.4909793343544006,0.86
47,0.23230025826931,0.9188,0.4923981554925442,0.8601
48,0.22893840552389622,0.91994,0.49968280806541443,0.859
49,0.22380746747016908,0.92226,0.5208320869922638,0.8598
50,0.22170909940302372,0.92292,0.5189413917303085,0.8627
