epoch,train_loss,train_acc,val_loss,val_acc
1,1.4422476106643676,0.4692,1.041584228515625,0.6232
2,0.9757102598953247,0.65248,0.8269235814094543,0.7052
3,0.7732930114459992,0.72618,0.7292084975242614,0.7527
4,0.6362185749912262,0.77706,0.5940132953643799,0.7965
5,0.5535403247451782,0.80694,0.5292119928836823,0.818
6,0.4903492888307571,0.83038,0.5278257865428925,0.8198
7,0.44025225072383883,0.8472,0.46395108165740967,0.8444
8,0.39255254937648776,0.86414,0.42557947251796724,0.8597
9,0.3541829464221001,0.87858,0.3994672850608826,0.8657
10,0.32341590463876724,0.88824,0.46547202126979825,0.8576
11,0.29922246031522753,0.8958,0.3955066236138344,0.8731
12,0.27288023472428324,0.9044,0.3825394952178001,0.874
13,0.25218129826545715,0.91132,0.3737038246870041,0.8782
14,0.22944439032196998,0.91894,0.36168712146282195,0.8825
15,0.21110152548521757,0.92688,0.3558137564897537,0.8879
16,0.19570516992866993,0.93094,0.37955766394138335,0.8841
17,0.18240561074256897,0.93602,0.3620896108150482,0.8893
18,0.17119196545153856,0.9403,0.31675808143019674,0.8985
19,0.15351414854586123,0.946,0.3499450212717056,0.8965
20,0.14665463136300444,0.94794,0.3447691588699818,0.9008
21,0.1393643211582303,0.95014,0.35095364491939546,0.8994
22,0.12545821437507867,0.955,0.3743866867005825,0.9001
23,0.12168491482660175,0.9575,0.3188638816021383,0.9059
24,0.11071618693515659,0.96092,0.35463849602639674,0.8993
25,0.10575669271990656,0.96286,0.3392131424970925,0.9104
26,0.058144662126600744,0.98014,0.30574475558772685,0.9184
27,0.04276482662118972,0.9859,0.3103853005848825,0.92
28,0.037163424127399924,0.98754,0.3116329703338444,0.921
29,0.03407098553385585,0.98842,0.3123296297803521,0.9225
30,0.02939465633990243,0.99022,0.3198169690079987,0.9241
31,0.026059934414206072,0.99142,0.3337429133353755,0.9224
32,0.025046767294220628,0.99182,0.3368931648172438,0.9234
33,0.022888357508769257,0.99258,0.33970278501529244,0.924
34,0.02075497549528256,0.99344,0.3408640569254756,0.9237
35,0.02075251607096754,0.99292,0.3467157228238881,0.9247
36,0.017914598281364887,0.99408,0.3436897921960801,0.9234
37,0.017236026307400315,0.99466,0.3539940589439124,0.9256
38,0.016375749911395832,0.99476,0.35860614181533457,0.9229
39,0.014930971297058277,0.99546,0.37391176080014554,0.9246
40,0.014057621265226044,0.9954,0.3725169452145696,0.9239
41,0.014330161862545647,0.9952,0.3852434744823724,0.9236
42,0.012276914502454456,0.99602,0.3788423464205116,0.9232
43,0.0124218069249345,0.99582,0.3797644876156002,0.9248
44,0.01190439953221241,0.99626,0.38374542148709295,0.9232
45,0.012492101784789702,0.99596,0.391751837657392,0.9229
46,0.011039360850783997,0.99676,0.3910783053240739,0.9239
47,0.011371442594602705,0.9962,0.3924961729469709,0.9254
48,0.009999722099432838,0.99702,0.4009042798313312,0.9244
49,0.00989631791457592,0.99698,0.4120208654415794,0.922
50,0.009439860961499217,0.99696,0.40080764366406946,0.9252
